AF_Score,BG,DCA_Score,Function,Gene Name,Interacting Partner,Protein Name,RF_Score,SP,Subcellular Locality,UP,confident,pdb,is_membrane,is_cell_surface,AF
0.01142,N,0.186,Cilium biogenesis/degradation,SPAG16,Q8N0X2,Sperm-associated antigen 16 protein,0.381,N,"Cell projection, Cilium, Cytoplasm, Cytoskeleton, Flagellum",N,Not confident,none,False,False,0.01142
0.01142,N,0.255,DNA replication,GINS4,Q9BRT9,DNA replication complex GINS protein SLD5,0.3289,N,"Chromosome, Cytoplasm, Nucleus",N,Not confident,none,False,False,0.01142
0.01136,N,0.265,NA,RPN1,P04843,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,0.3445,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.01136
0.011284,N,0.131,Transport,SLC52A3,Q9NQ40,"Solute carrier family 52, riboflavin transporter, member 3",0.3562,N,"Cell membrane, Cytoplasm, Membrane, Nucleus",N,Not confident,none,True,True,0.011284
0.01127,N,0.282,"Ribonucleoprotein, Ribosomal protein",RPS29,P62273,Small ribosomal subunit protein uS14,0.3074,N,"Cytoplasm, Endoplasmic reticulum",N,Not confident,none,False,False,0.01127
0.01122,N,0.196,"ER-Golgi transport, Protein transport, Transport",CNIH4,Q9P003,Protein cornichon homolog 4,0.368,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.01122
0.011215,N,0.164,"Calcium channel, Calcium transport, Ion channel, Ion transport, Transport",TRPC5,Q9UL62,Short transient receptor potential channel 5,0.3357,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.011215
0.01117,N,0.26,"Aminopeptidase, Hydrolase, Metalloprotease, Protease",DNPEP,Q9ULA0,Aspartyl aminopeptidase,0.2854,N,Cytoplasm,N,Not confident,none,False,False,0.01117
0.01117,N,0.283,"Activator, Developmental protein, DNA-binding, Transcription, Transcription regulation",SOX2,P48431,Transcription factor SOX-2,0.2605,N,"Cytoplasm, Nucleus",N,Not confident,none,False,False,0.01117
0.01115,N,0.274,"Lipid metabolism, Oxidoreductase, Sensory transduction, Steroid metabolism, Vision",RDH5,Q92781,Retinol dehydrogenase 5,0.473,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.01115
0.011116,N,0.255,Autophagy,BECN2,A8MW95,Beclin-2,0.3691,N,Cytoplasm,N,Not confident,none,False,False,0.011116
0.0111,N,0.219,Hydrolase,ACY1,Q03154,Aminoacylase-1,0.2542,N,Cytoplasm,N,Not confident,none,False,False,0.0111
0.01106,N,0.236,"mRNA processing, mRNA splicing, mRNA transport, RNA-binding, Transport",SRSF1,Q07955,Serine/arginine-rich splicing factor 1,0.3342,N,"Cytoplasm, Nucleus, Spliceosome",N,Not confident,none,False,False,0.01106
0.01099,N,0.217,Protein phosphatase inhibitor,PPP1R27,Q86WC6,Protein phosphatase 1 regulatory subunit 27,0.3535,N,NA,N,Not confident,none,False,False,0.01099
0.01096,N,0.153,NA,COPS8,Q99627,COP9 signalosome complex subunit 8,0.4712,N,"Cytoplasm, Nucleus, Signalosome",N,Not confident,none,False,False,0.01096
0.01092,N,0.274,Host-virus interaction,PSMB1,P20618,Proteasome subunit beta type-1,0.4275,N,"Cytoplasm, Nucleus, Proteasome",N,Not confident,none,False,False,0.01092
0.01087,N,0.211,"Immunity, Innate immunity, Peptide transport, Protein transport, Symport, Transport",SLC15A4,Q8N697,Solute carrier family 15 member 4,0.5205,N,"Endosome, Lysosome, Membrane",N,Not confident,none,True,False,0.01087
0.010864,N,0.231,Chaperone,DNAJA2,O60884,DnaJ homolog subfamily A member 2,0.3965,N,Membrane,N,Not confident,none,True,False,0.010864
0.01074,Y,0.23,"Amino-acid biosynthesis, Calmodulin-binding, Cysteine biosynthesis, Lipid metabolism, Lyase",CTH,P32929,Cystathionine gamma-lyase,0.368,Y,Cytoplasm,N,Not confident,none,False,False,0.01074
0.010735,N,0.175,"RNA-binding, RNA-mediated gene silencing",LIN28A,Q9H9Z2,Protein lin-28 homolog A,0.3389,N,"Cytoplasm, Endoplasmic reticulum, Nucleus",N,Not confident,none,False,False,0.010735
0.01073,N,0.262,"Lipid biosynthesis, Lipid metabolism, Oxidoreductase, Steroid biosynthesis",HSD17B12,Q53GQ0,Very-long-chain 3-oxoacyl-CoA reductase,0.3389,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.01073
0.01071,N,0.186,"Activator, Angiogenesis, Apoptosis, Autophagy, Developmental protein, Differentiation, DNA-binding, Lipid biosynthesis, Lipid metabolism, Myogenesis, Protein transport, Stress response, Transcription, Transcription regulation, Transport, Unfolded protein response",XBP1,P17861,X-box-binding protein 1,0.512,N,"Cytoplasm, Endoplasmic reticulum, Membrane, Nucleus",N,Not confident,none,True,False,0.01071
0.01067,N,0.135,"Acyltransferase, Lipid metabolism, Transferase",TMEM68,Q96MH6,DGAT1/2-independent enzyme synthesizing storage lipids,0.381,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.01067
0.01064,N,0.169,Angiogenesis,EMC10,Q5UCC4,ER membrane protein complex subunit 10,0.338,N,"Endoplasmic reticulum, Membrane, Secreted",N,Not confident,none,True,False,0.01064
0.01058,N,0.223,"Hydrolase, Protease",ASRGL1,Q7L266,Isoaspartyl peptidase/L-asparaginase,0.3494,N,Cytoplasm,N,Not confident,none,False,False,0.01058
0.01058,N,0.209,Chaperone,CCT6A,P40227,T-complex protein 1 subunit zeta,0.1558,Y,Cytoplasm,N,Not confident,none,False,False,0.01058
0.010574,N,0.149,"Glycolysis, Hydrolase, Isomerase",BPGM,P07738,Bisphosphoglycerate mutase,0.4224,N,NA,N,Not confident,none,False,False,0.010574
0.010574,N,0.166,"Electron transport, Respiratory chain, Translocase, Transport",MT-CO1,P00395,Cytochrome c oxidase subunit 1,0.3474,N,"Membrane, Mitochondrion, Mitochondrion inner membrane",N,Not confident,none,True,False,0.010574
0.01052,N,0.204,"Cell cycle, Cell division",SEPTIN11,Q9NVA2,Septin-11,0.3816,N,"Cell projection, Cytoplasm, Cytoskeleton, Synapse",N,Not confident,none,False,False,0.01052
0.01052,N,0.182,"Hydrolase, Protease",SPPL2A,Q8TCT8,Signal peptide peptidase-like 2A,0.3577,N,"Endosome, Lysosome, Membrane",N,Not confident,none,True,False,0.01052
0.010475,N,0.08,NA,LAMTOR1,Q6IAA8,Ragulator complex protein LAMTOR1,0.2847,N,"Endosome, Lysosome, Membrane",N,Not confident,none,True,False,0.010475
0.010445,N,0.127,NA,ORAI2,Q96SN7,Protein orai-2,0.3162,N,Membrane,N,Not confident,none,True,False,0.010445
0.01039,N,0.19,"Antiport, Transport",SLC26A10P,Q8NG04,Putative solute carrier family 26 member 10P,0.466,N,Membrane,N,Not confident,none,True,False,0.01039
0.01032,N,0.254,NA,SAMM50,Q9Y512,Sorting and assembly machinery component 50 homolog,0.4167,N,"Cytoplasm, Membrane, Mitochondrion, Mitochondrion outer membrane",N,Not confident,none,True,False,0.01032
0.01025,N,0.199,NA,COX4I1,P13073,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",0.519,N,"Membrane, Mitochondrion, Mitochondrion inner membrane",N,Not confident,none,True,False,0.01025
0.0102,N,0.232,"Protein transport, Transport",GOSR2,O14653,Golgi SNAP receptor complex member 2,0.4153,N,"Endoplasmic reticulum, Golgi apparatus, Membrane",N,Not confident,none,True,False,0.0102
0.0102,N,0.213,"Allosteric enzyme, Glycolysis, Kinase, Transferase",PKLR,P30613,Pyruvate kinase PKLR,0.328,N,NA,N,Not confident,none,False,False,0.0102
0.00992,N,0.233,"Detoxification, Ion transport, Lipid transport, Transport",SLC22A8,Q8TCC7,Organic anion transporter 3,0.3076,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.00992
0.00989,N,0.188,NA,LYSMD1,Q96S90,LysM and putative peptidoglycan-binding domain-containing protein 1,0.5205,N,NA,N,Not confident,none,False,False,0.00989
0.00977,N,0.083,"G-protein coupled receptor, Receptor, Transducer",VIPR1,P32241,Vasoactive intestinal polypeptide receptor 1,0.2617,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.00977
0.00976,N,0.019,NA,TEX101,Q9BY14,Testis-expressed protein 101,0.1254,Y,"Cell membrane, Cytoplasmic vesicle, Membrane, Secreted",N,Not confident,none,True,True,0.00976
0.0097,N,0.139,NA,GPR107,Q5VW38,Protein GPR107,0.525,N,"Cell membrane, Golgi apparatus, Membrane",N,Not confident,none,True,True,0.0097
0.009674,N,0.21,NA,BLOC1S1,P78537,Biogenesis of lysosome-related organelles complex 1 subunit 1,0.3022,N,"Cytoplasm, Lysosome, Membrane, Mitochondrion",N,Not confident,none,True,False,0.009674
0.00959,N,0.226,Oxidoreductase,TP53I3,Q53FA7,Quinone oxidoreductase PIG3,0.353,N,NA,N,Not confident,none,False,False,0.00959
0.00959,N,0.257,"Protein transport, Transport",IER3IP1,Q9Y5U9,Immediate early response 3-interacting protein 1,0.3118,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.00959
0.00956,N,0.208,NA,SERINC2,Q96SA4,Serine incorporator 2,0.3628,N,Membrane,N,Not confident,none,True,False,0.00956
0.00955,N,0.239,Transport,SLC35F6,Q8N357,Solute carrier family 35 member F6,0.383,N,"Lysosome, Membrane, Mitochondrion",N,Not confident,none,True,False,0.00955
0.00941,N,0.264,"Lipid metabolism, Oxidoreductase, Sphingolipid metabolism",KDSR,Q06136,3-ketodihydrosphingosine reductase,0.3716,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.00941
0.00941,N,0.243,"Glycosyltransferase, Transferase",ALG9,Q9H6U8,"Alpha-1,2-mannosyltransferase ALG9",0.3684,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.00941
0.00936,N,0.255,"Host-virus interaction, Hydrolase, Protease, Threonine protease",PSMB7,Q99436,Proteasome subunit beta type-7,0.5635,N,"Cytoplasm, Nucleus, Proteasome",N,Not confident,none,False,False,0.00936
0.00933,N,0.153,"Electron transport, Respiratory chain, Transport",NDUFB8,O95169,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial",0.5244,N,"Membrane, Mitochondrion, Mitochondrion inner membrane",N,Not confident,none,True,False,0.00933
0.009285,N,0.157,GTPase activation,TBC1D16,Q8TBP0,TBC1 domain family member 16,0.3528,N,NA,N,Not confident,none,False,False,0.009285
0.00925,N,0.187,Transferase,CISD1,Q9NZ45,CDGSH iron-sulfur domain-containing protein 1,0.4368,N,"Membrane, Mitochondrion, Mitochondrion outer membrane",N,Not confident,none,True,False,0.00925
0.00915,N,0.144,"Chloride channel, Hearing, Ion channel, Ion transport, Neurotransmitter transport, Phosphate transport, Sodium transport, Symport, Transport",SLC17A8,Q8NDX2,Vesicular glutamate transporter 3,0.536,N,"Cell membrane, Cytoplasmic vesicle, Membrane, Synapse, Synaptosome",N,Not confident,none,True,True,0.00915
0.00915,N,0.176,"Glycosidase, Hydrolase",GUSB,P08236,Beta-glucuronidase,0.2722,N,Lysosome,N,Not confident,none,False,False,0.00915
0.009125,N,0.123,"Antiport, Neurotransmitter transport, Transport",SLC6A4,P31645,Sodium-dependent serotonin transporter,0.413,N,"Cell junction, Cell membrane, Cell projection, Endosome, Membrane, Synapse",N,Not confident,none,True,True,0.009125
0.00912,N,0.177,Chaperone,POMP,Q9Y244,Proteasome maturation protein,0.419,N,"Cytoplasm, Endoplasmic reticulum, Membrane, Microsome, Nucleus",N,Not confident,none,True,False,0.00912
0.00911,N,0.124,Notch signaling pathway,APH1A,Q96BI3,Gamma-secretase subunit APH-1A,0.3054,N,"Endoplasmic reticulum, Golgi apparatus, Membrane",N,Not confident,none,True,False,0.00911
0.00895,N,0.157,Hydrolase,UPB1,Q9UBR1,Beta-ureidopropionase,0.2727,N,Cytoplasm,N,Not confident,none,False,False,0.00895
0.008934,N,0.205,"Ion transport, Iron transport, Transport",SLC40A1,Q9NP59,Solute carrier family 40 member 1,0.6655,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.008934
0.008896,N,0.273,"Fatty acid metabolism, Lipid metabolism, Receptor",ADIPOR2,Q86V24,Adiponectin receptor protein 2,0.3423,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.008896
0.00886,N,0.253,Oxidoreductase,ALDH9A1,P49189,4-trimethylaminobutyraldehyde dehydrogenase,0.3926,N,Cytoplasm,N,Not confident,none,False,False,0.00886
0.00884,N,0.267,"Fatty acid metabolism, Lipid metabolism, Receptor",ADIPOR1,Q96A54,Adiponectin receptor protein 1,0.2401,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.00884
0.00883,N,0.199,Receptor,PAQR6,Q6TCH4,Membrane progestin receptor delta,0.487,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.00883
0.00872,N,0.217,"Angiogenesis, Ligase, Transferase",GLUL,P15104,Glutamine synthetase,0.2605,N,"Cell membrane, Cytoplasm, Endoplasmic reticulum, Membrane, Microsome, Mitochondrion",N,Not confident,none,True,True,0.00872
0.00861,N,0.183,NA,TMEM50B,P56557,Transmembrane protein 50B,0.31,N,"Endoplasmic reticulum, Golgi apparatus, Membrane",N,Not confident,none,True,False,0.00861
0.00857,N,0.206,"Ribonucleoprotein, Ribosomal protein, RNA-binding, rRNA-binding",RPS4Y1,P22090,"Small ribosomal subunit protein eS4, Y isoform 1",0.3027,N,NA,N,Not confident,none,False,False,0.00857
0.008514,N,0.219,"Antibiotic, Antimicrobial",ROMO1,P60602,Reactive oxygen species modulator 1,0.4387,N,"Membrane, Mitochondrion, Mitochondrion inner membrane",N,Not confident,none,True,False,0.008514
0.008484,N,0.06,NA,KRT5,P13647,"Keratin, type II cytoskeletal 5",0.2786,N,"Cytoplasm, Intermediate filament, Keratin",N,Not confident,none,False,False,0.008484
0.00842,N,0.222,"Lipid metabolism, Monooxygenase, Oxidoreductase",FMO5,P49326,Flavin-containing monooxygenase 5,0.4182,N,"Endoplasmic reticulum, Membrane, Microsome",N,Not confident,none,True,False,0.00842
0.00842,N,0.018,NA,NA,Q9UF83,Uncharacterized protein DKFZp434B061,0.0886,N,NA,N,Not confident,none,False,False,0.00842
0.00838,N,0.178,"Cell cycle, Cell division, Host-virus interaction, Mitosis, Motor protein, Transport",DYNC1LI1,Q9Y6G9,Cytoplasmic dynein 1 light intermediate chain 1,0.3223,N,"Centromere, Chromosome, Cytoplasm, Cytoskeleton, Dynein, Endosome, Kinetochore, Membrane, Microtubule",N,Not confident,none,True,False,0.00838
0.00821,N,0.277,NA,NSFL1C,Q9UNZ2,NSFL1 cofactor p47,0.3965,N,"Chromosome, Cytoplasm, Cytoskeleton, Golgi apparatus, Nucleus",N,Not confident,none,False,False,0.00821
0.00816,N,0.273,Transport,SLC29A3,Q9BZD2,Equilibrative nucleoside transporter 3,0.4534,N,"Cell membrane, Endosome, Lysosome, Membrane, Mitochondrion",N,Not confident,none,True,True,0.00816
0.00798,N,0.236,"Host-virus interaction, Unfolded protein response",DERL2,Q9GZP9,Derlin-2,0.3652,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.00798
0.00794,N,0.222,Transport,AQP7,O14520,Aquaporin-7,0.3135,N,"Cell membrane, Cytoplasm, Cytoplasmic vesicle, Lipid droplet, Membrane",N,Not confident,none,True,True,0.00794
0.00792,N,0.198,Transport,SLC49A3,Q6UXD7,Solute carrier family 49 member A3,0.3171,N,Membrane,N,Not confident,none,True,False,0.00792
0.007904,N,0.207,"Dioxygenase, Oxidoreductase, Phenylalanine catabolism, Tyrosine catabolism",HGD,Q93099,"Homogentisate 1,2-dioxygenase",0.5938,N,NA,N,Not confident,none,False,False,0.007904
0.0079,N,0.242,"Aspartyl protease, Hydrolase, Protease",DDI2,Q5TDH0,Protein DDI1 homolog 2,0.476,N,"Chromosome, Cytoplasm",N,Not confident,none,False,False,0.0079
0.00778,N,0.244,Transport,SLC25A52,Q3SY17,Mitochondrial nicotinamide adenine dinucleotide transporter SLC25A52,0.308,N,"Membrane, Mitochondrion, Mitochondrion inner membrane",N,Not confident,none,True,False,0.00778
0.007736,N,0.205,"Glycosidase, Hydrolase, Lipid metabolism",GBA3,Q9H227,Cytosolic beta-glucosidase,0.3083,N,Cytoplasm,N,Not confident,none,False,False,0.007736
0.00772,N,0.004,NA,FAM87A,P0C7U9,Protein FAM87A,0.07043,N,Membrane,N,Not confident,none,True,False,0.00772
0.007587,N,0.16,NA,RNF150,Q9ULK6,RING finger protein 150,0.3428,N,Membrane,N,Not confident,none,True,False,0.007587
0.007553,N,0.249,Transport,SLC35C2,Q9NQQ7,Solute carrier family 35 member C2,0.36,N,"Golgi apparatus, Membrane",N,Not confident,none,True,False,0.007553
0.00749,N,0.238,"Ion transport, Transport",NIPA1,Q7RTP0,Magnesium transporter NIPA1,0.3257,N,"Cell membrane, Endosome, Membrane",N,Not confident,none,True,True,0.00749
0.00745,N,0.25,GPI-anchor biosynthesis,PIGF,Q07326,Phosphatidylinositol-glycan biosynthesis class F protein,0.322,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.00745
0.007427,N,0.238,"Allosteric enzyme, Lipid metabolism, Oxidoreductase",BDH1,Q02338,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",0.5996,N,"Membrane, Mitochondrion, Mitochondrion inner membrane",N,Not confident,none,True,False,0.007427
0.007324,N,0.232,"Blood group antigen, Hydrolase, Neurotransmitter degradation, Serine esterase",ACHE,P22303,Acetylcholinesterase,0.2778,N,"Cell membrane, Membrane, Nucleus, Secreted, Synapse",N,Not confident,none,True,True,0.007324
0.00732,N,0.217,"Electron transport, Respiratory chain, Translocase, Transport",MT-CO2,P00403,Cytochrome c oxidase subunit 2,0.3665,N,"Membrane, Mitochondrion, Mitochondrion inner membrane",N,Not confident,none,True,False,0.00732
0.007305,N,0.22,"Cell cycle, Cell division, DNA damage, Mitosis",TIPIN,Q9BVW5,TIMELESS-interacting protein,0.4062,N,"Cytoplasm, Nucleus",N,Not confident,none,False,False,0.007305
0.007282,N,0.093,NA,TMEM181,Q9P2C4,Transmembrane protein 181,0.3052,N,Membrane,N,Not confident,none,True,False,0.007282
0.00728,N,0.265,"Antiport, Ion transport, Transport, Zinc transport",SLC30A3,Q99726,Probable proton-coupled zinc antiporter SLC30A3,0.3948,N,"Cytoplasmic vesicle, Endosome, Lysosome, Membrane, Synapse, Synaptosome",N,Not confident,none,True,False,0.00728
0.00718,Y,0.257,"Sugar transport, Transport",SLC2A8,Q9NY64,"Solute carrier family 2, facilitated glucose transporter member 8",0.241,Y,"Cell membrane, Cytoplasmic vesicle, Membrane",N,Not confident,none,True,True,0.00718
0.00717,N,0.138,"Kinase, Lipid metabolism, Sphingolipid metabolism, Transferase",SGMS2,Q8NHU3,Phosphatidylcholine:ceramide cholinephosphotransferase 2,0.3877,N,"Cell membrane, Golgi apparatus, Membrane",N,Not confident,none,True,True,0.00717
0.007168,N,0.19,"Ion transport, Transport",SLC22A23,A1A5C7,Solute carrier family 22 member 23,0.314,N,Membrane,N,Not confident,none,True,False,0.007168
0.007126,N,0.248,"Lipid biosynthesis, Lipid metabolism, Sphingolipid metabolism, Transferase",CERS5,Q8N5B7,Ceramide synthase 5,0.4011,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.007126
0.00711,N,0.197,NA,TRAPPC13,A5PLN9,Trafficking protein particle complex subunit 13,0.3608,N,NA,N,Not confident,none,False,False,0.00711
0.006996,N,0.148,Hydrolase,ARSH,Q5FYA8,Arylsulfatase H,0.3684,N,Membrane,N,Not confident,none,True,False,0.006996
0.006966,N,0.193,DNA-binding,H3-7,Q5TEC6,Histone H3-7,0.0994,Y,"Chromosome, Nucleosome core, Nucleus",N,Not confident,none,False,False,0.006966
0.006813,N,0.203,NA,MFSD11,O43934,UNC93-like protein MFSD11,0.3567,N,Membrane,N,Not confident,none,True,False,0.006813
0.006744,N,0.252,"Oxidoreductase, RNA-binding",CRYZ,Q08257,Quinone oxidoreductase,0.3286,N,Cytoplasm,N,Not confident,none,False,False,0.006744
0.006725,N,0.185,Transport,MFSD9,Q8NBP5,Major facilitator superfamily domain-containing protein 9,0.3381,N,Membrane,N,Not confident,none,True,False,0.006725
0.00648,N,0.245,GPI-anchor biosynthesis,PIGU,Q9H490,Phosphatidylinositol glycan anchor biosynthesis class U protein,0.4038,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.00648
0.006416,N,0.309,Transport,SLC25A32,Q9H2D1,Solute carrier family 25 member 32,0.379,N,"Membrane, Mitochondrion, Mitochondrion inner membrane",N,Not confident,none,True,False,0.006416
0.00636,N,0.173,"Ammonia transport, Transport",RHAG,Q02094,Ammonium transporter Rh type A,0.334,N,Membrane,N,Not confident,none,True,False,0.00636
0.00624,N,0.258,Receptor,PAQR3,Q6TCH7,Progestin and adipoQ receptor family member 3,0.386,N,"Golgi apparatus, Membrane",N,Not confident,none,True,False,0.00624
0.00603,N,0.24,"Ion transport, Transport",SLC22A2,O15244,Solute carrier family 22 member 2,0.2715,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.00603
