rank,gene,protein_name,final_score,tier,multiplicative_score,tumour_quality,safety_score,consensus_multiplier,score_specificity,score_intensity,score_uniformity,score_accessibility,score_druggability,epi_mean,epi_detection,caf_mean,immune_mean,endothelial_mean,tme_max_mean,log2fc_mean,log2fc_sd,n_datasets_reproducible,n_datasets,topology_class,max_ecd_segment,surface_confirmation,ab_tractability_bucket,ot_n_drugs,ot_drugs,depmap_mean_gene_effect,safety_source,safety_is_default,protein_worst_tissue,rna_worst_tissue,rna_max_ntpm,n_normal_tissues_medium_high,almen_class,uniprot,ensembl_gene
336,SPPL2A,Signal peptide peptidase-like 2A,0.184347662961404,Tier 3,0.0062648821936689,0.2505952877467565,0.05,0.5,0.0,0.230479341425031,0.2462470973087517,0.385,0.65,0.661168454,0.2462470973087517,0.597980748,0.75367673,0.93496447,0.9727678,-0.5396248292699724,0.2629035888096812,0,5,multi-pass (9 TM),144,experimental (CSPA/GPI),GO CC high conf,0.0,,-0.0359206549209783,protein+RNA (min),False,Kidney,liver,131.2,32.0,Unclassified,Q8TCT8,ENSG00000138600
337,EMP3,Epithelial membrane protein 3,0.1843217772646273,Tier 3,0.0062622434609463,0.2504897384378524,0.05,0.5,0.0,0.3609962193423678,0.2114524728468942,0.2566666666666667,0.65,1.214269726,0.2114524728468942,2.9785904000000003,3.74552028,1.608816768,3.74552028,-2.153647949776768,1.4250345662451014,0,5,multi-pass (3 TM),38,Open Targets confirmed,GO CC high conf,0.0,,-0.0440739634827571,RNA only,False,,heart muscle,306.4,,Miscellaneous,P54852,ENSG00000142227
338,TM9SF4,Transmembrane 9 superfamily member 4,0.1836902910318757,Tier 3,0.0061981003974623,0.2066033465820792,0.05,0.6,0.0,0.1558403862553468,0.1746763466550494,0.4866666666666667,0.45,0.409400458,0.1746763466550494,0.4142582959999999,0.224959645,0.326478344,0.4527796679999999,-0.0262016678933443,0.3868371388369197,1,5,multi-pass (9 TM),254,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,-0.2562153606943056,protein+RNA (min),False,Cerebral cortex,liver,49.5,39.0,Miscellaneous,Q92544,ENSG00000101337
339,BMPR2,Bone morphogenetic protein receptor type-2,0.1832929958381496,Tier 3,0.0061579705677861,0.2463188227114456,0.05,0.5,0.0,0.1627341367156285,0.1813599768415996,0.4833333333333333,0.7,0.430958668,0.1813599768415996,0.778030616,0.21969254,3.1156442,3.1156442,-2.7886936283491,0.2756128699394491,0,5,type I,124,Open Targets confirmed,UniProt loc high conf,2.0,DIBOTERMIN ALFA; EPTOTERMIN ALFA,-0.1218037031563108,protein+RNA (min),False,Cerebellum,cerebral cortex,21.8,29.0,Receptors,Q13873,ENSG00000204217
340,RYK,Tyrosine-protein kinase RYK,0.1828690576121587,Tier 3,0.0061153410219796,0.2446136408791848,0.05,0.5,0.0,0.1518153111587535,0.1737528932371707,0.5466666666666666,0.65,0.396963694,0.1737528932371707,0.372722448,0.173107148,0.320478796,0.472319314,-0.1580701177710065,0.2615789527725433,0,5,type I,200,Open Targets confirmed,GO CC high conf,0.0,,-0.3003263040466057,protein+RNA (min),False,Cerebral cortex,heart muscle,78.9,25.0,Receptors,P34925,ENSG00000163785
341,CD68,Macrosialin,0.1827821971920707,Tier 3,0.0061066310384602,0.2442652415384114,0.05,0.5,0.0,0.1308431648625616,0.1092330428294955,0.6583333333333333,0.65,0.333917236,0.1092330428294955,1.0176281379999998,2.52500044,0.294304846,2.52500044,-2.7158552174553128,0.6568297986959251,0,5,type I,298,experimental (CSPA/GPI),GO CC high conf,0.0,,-0.0211095143873345,protein+RNA (min),False,Cerebellum,liver,349.0,9.0,Receptors,P34810,ENSG00000129226
342,TMEM245,Transmembrane protein 245,0.1825755850619645,Tier 3,0.0060859461182651,0.2434378447306042,0.05,0.5,0.0131479988335331,0.2780701524300308,0.2718970729726909,0.4133333333333333,0.45,0.8447013460000001,0.2718970729726909,0.371032736,0.443286178,0.769861132,0.769861132,0.0394439965005994,0.3129903796603469,0,5,multi-pass (14 TM),142,Open Targets confirmed,UniProt SigP or TMHMM,0.0,,-0.0269611387357936,protein+RNA (min),False,Kidney,kidney,69.4,25.0,Unclassified,Q9H330,ENSG00000106771
343,SLC29A1,Equilibrative nucleoside transporter 1,0.1822699764312959,Tier 3,0.0060554359140598,0.2018478638019961,0.05,0.6,0.0,0.1545829407653139,0.1471563782446668,0.2433333333333333,0.7,0.40550333,0.1471563782446668,0.262650152,0.1173505692,0.4098345959999999,0.438542576,-0.2993992030550328,0.7719485150198658,1,5,multi-pass (11 TM),46,experimental (CSPA/GPI),UniProt loc high conf,1.0,DIPYRIDAMOLE,-0.002644793951064,protein+RNA (min),False,Adrenal gland,heart muscle,135.3,32.0,Transporters,Q99808,ENSG00000112759
344,SLC41A1,Solute carrier family 41 member 1,0.1815299765646855,Tier 3,0.0059819813507756,0.1852978746508651,0.0645661086188579,0.5,0.0,0.0747898922992497,0.1048244809550757,0.2958333333333333,0.7,0.179026624,0.1048244809550757,0.0853105116,0.170154129,0.368137922,0.368137922,-0.7390757818339119,0.4167005385906295,0,5,multi-pass (9 TM),97,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.0295455904902373,RNA only,False,,heart muscle,93.1,,Transporters,Q8IVJ1,ENSG00000133065
345,PTPRA,Receptor-type tyrosine-protein phosphatase alpha,0.1806189250244847,Tier 3,0.0058923666062908,0.235694664251632,0.05,0.5,0.0,0.1735994160060998,0.1942489052520605,0.4308333333333333,0.65,0.465608086,0.1942489052520605,0.6147472159999999,0.547329398,0.553963446,0.630760352,-0.4821086781184423,0.2837802275299294,0,5,type I,121,Open Targets confirmed,GO CC high conf,0.0,,-0.0459562272936882,protein+RNA (min),False,Heart muscle,cerebral cortex,93.7,41.0,Receptors,P18433,ENSG00000132670
346,RNF149,E3 ubiquitin-protein ligase RNF149,0.1804703342306209,Tier 3,0.0058778360469767,0.2351134418790716,0.05,0.5,0.0,0.217246548557674,0.2233206608376844,0.53,0.45,0.613462198,0.2233206608376844,0.6510979459999999,1.78662678,0.603695352,1.78662678,-1.5161638938609086,0.5721121062150101,0,5,type I,168,Open Targets confirmed,UniProt SigP or TMHMM,0.0,,-0.1073810780601425,protein+RNA (min),False,Cerebellum,bone marrow,49.4,33.0,Unclassified,Q8NC42,ENSG00000163162
347,GABBR1,Gamma-aminobutyric acid type B receptor subunit 1,0.1803696441644136,Tier 3,0.0058680032471644,0.2347201298865787,0.05,0.5,0.0,0.2035904939723019,0.1143851554605918,0.8408333333333333,0.3,0.5656660614,0.1143851554605918,0.61767287,0.1472495134,0.4406334568,0.636259644,-0.7722513099108174,0.5663663520180809,0,5,multi-pass (7 TM),571,unconfirmed (ML prediction only),not in Open Targets,,,-0.0186733978431525,RNA only,False,,amygdala,224.4,,Receptors,Q9UBS5,ENSG00000204681;ENSG00000206466;ENSG00000206511;ENSG00000232632;ENSG00000237112;ENSG00000232569;ENSG00000237051
348,TREM1,Triggering receptor expressed on myeloid cells 1,0.1803227547294051,Tier 3,0.005863428045452,0.2345371218180807,0.05,0.5,0.0,0.1458096261822959,0.1031259829081079,0.5316666666666667,0.7,0.3786109354,0.1031259829081079,0.182652912,0.608164062,0.0955121122,0.613109574,-0.6691204461860023,1.2542161384433448,0,5,type I,182,Open Targets confirmed,UniProt loc high conf,1.0,NANGIBOTIDE,-0.0686640520107791,protein+RNA (min),False,Liver,bone marrow,90.7,14.0,Receptors,Q9NP99,ENSG00000124731
349,CLDND1,Claudin domain-containing protein 1,0.1802762564514314,Tier 3,0.0058588933596809,0.2343557343872371,0.05,0.5,0.0,0.1766427726737786,0.1926358992624071,0.37,0.7,0.475462912,0.1926358992624071,0.685030488,1.25609302,0.93989676,1.25609302,-1.2714004030012316,0.3138345832115804,0,5,multi-pass (3 TM),114,Open Targets confirmed,UniProt loc high conf,0.0,,-0.0358093050102009,protein+RNA (min),False,Cerebellum,amygdala,1440.2,24.0,Unclassified,Q9NY35,ENSG00000080822
350,GINM1,Glycoprotein integral membrane protein 1,0.1799711774362505,Tier 3,0.0058291988953793,0.2331679558151722,0.05,0.5,0.0,0.1671349268628548,0.198704852213006,0.6166666666666667,0.45,0.444892994,0.198704852213006,0.686834641,0.3594857979999999,1.08226321,1.08226321,-1.1603243058997337,0.3002137952398341,0,5,type I,236,Open Targets confirmed,UniProt SigP or TMHMM,0.0,,-0.0251683492429026,protein+RNA (min),False,Heart muscle,kidney,86.4,30.0,Unclassified,Q9NU53,ENSG00000055211
351,RNF130,E3 ubiquitin-protein ligase RNF130,0.1798264803428194,Tier 3,0.0058151501429961,0.2326060057198438,0.05,0.5,0.0,0.202544131002679,0.2336108975965399,0.5191666666666667,0.45,0.5620627359999999,0.2336108975965399,0.7311066979999999,0.837370078,0.5283089719999999,0.874033382,-0.6106572295187597,0.1314051553173648,0,5,type I,167,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.0931838904969663,protein+RNA (min),False,Liver,liver,167.8,44.0,Unclassified,Q86XS8,ENSG00000113269
352,EFNB2,Ephrin-B2,0.1793723515478019,Tier 3,0.0057712050521818,0.2308482020872739,0.05,0.5,0.0,0.0986901883858986,0.1130508220504709,0.5566666666666666,0.7,0.2427395406,0.1130508220504709,0.1521040095999999,0.03254739228,2.42790534,2.42790534,-3.12727818177731,1.6239526959991706,0,5,type I,200,Open Targets confirmed,UniProt loc high conf,1.0,SEPHB4-HSA,0.0293055774393964,protein+RNA (min),False,Heart muscle,lung,14.5,35.0,Miscellaneous,P52799,ENSG00000125266
353,ANO6,Anoctamin-6,0.1786576125613977,Tier 3,0.0057024906041593,0.2280996241663736,0.05,0.5,0.0,0.1488127945446903,0.139810326287178,0.4358333333333333,0.7,0.387757972,0.139810326287178,0.551495128,0.17500442,0.5537255379999999,0.6380528959999999,-0.7066997000952969,0.4076381559846567,0,5,multi-pass (8 TM),97,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.0231848019669158,protein+RNA (min),False,Cerebral cortex,liver,81.1,33.0,Miscellaneous,Q4KMQ2,ENSG00000177119
354,LYSMD3,LysM and putative peptidoglycan-binding domain-containing protein 3,0.1785753284468637,Tier 3,0.0056946150654734,0.227784602618938,0.05,0.5,0.0,0.093029227267507,0.109018785827183,0.5491666666666666,0.7,0.22734423,0.109018785827183,0.1214132766,0.248748982,0.267372838,0.32376117,-0.3361320021048652,0.4265178602161988,0,5,type I,215,Open Targets confirmed,UniProt loc high conf,0.0,,0.1065429041781504,protein+RNA (min),False,Cerebellum,liver,22.5,42.0,Unclassified,Q7Z3D4,ENSG00000176018
355,FAM174B,Membrane protein FAM174B,0.1777462862102392,Tier 3,0.0056156703544708,0.2246268141788336,0.05,0.5,0.0145805933111828,0.1418023480447611,0.1475858328826327,0.3824999999999999,0.7,0.366499414,0.1475858328826327,0.0861995828,0.066067013,0.5148743527999999,0.5148743527999999,0.0437417799335484,1.185816168613694,0,5,type I,63,Open Targets confirmed,UniProt loc high conf,0.0,,0.0670272017790835,protein+RNA (min),False,Kidney,pancreas,75.0,37.0,Unclassified,Q3ZCQ3,ENSG00000185442
356,ATP2B4,Plasma membrane calcium-transporting ATPase 4,0.177382183660578,Tier 3,0.0055812309117002,0.2232492364680088,0.05,0.5,0.0,0.2224294400583948,0.2125667422816496,0.2083333333333333,0.7,0.6319818899999999,0.2125667422816496,0.743406084,1.0017213100000002,1.546670986,1.546670986,-1.0933157506155564,0.5410375702512377,0,5,multi-pass (10 TM),28,Open Targets confirmed,UniProt loc high conf,0.0,,-0.2317767131553968,protein+RNA (min),False,Cerebral cortex,heart muscle,164.7,35.0,Transporters,P23634,ENSG00000058668
357,EMP1,Epithelial membrane protein 1,0.1763679091034687,Tier 3,0.0054860365755195,0.2194414630207798,0.05,0.5,0.0,0.2457786930500517,0.1858036220538474,0.2375,0.65,0.718085854,0.1858036220538474,3.64678316,0.187956358,9.6686779,9.6686779,-3.884130205868787,0.837352113838061,0,5,multi-pass (4 TM),39,unconfirmed (ML prediction only),GO CC high conf,0.0,,0.1140916915640865,RNA only,False,,heart muscle,1936.4,,Miscellaneous,P54849,ENSG00000134531
358,TMX4,Thioredoxin-related transmembrane protein 4,0.176015546309778,Tier 3,0.0054532208150899,0.2181288326035974,0.05,0.5,0.0,0.1831174954665458,0.1981516675514415,0.4958333333333333,0.45,0.496650004,0.1981516675514415,0.5119568059999999,0.858102588,0.55519479,0.858102588,-0.7950304071271013,0.2914266267488905,0,5,type I,163,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.0732317444253765,protein+RNA (min),False,Cerebellum,heart muscle,60.7,43.0,Unclassified,Q9H1E5,ENSG00000125827
359,STIM1,Stromal interaction molecule 1,0.1756686237831405,Tier 3,0.0054210398143152,0.2168415925726104,0.05,0.5,0.0,0.0974310381924166,0.1124019246706355,0.5158333333333334,0.65,0.239298594,0.1124019246706355,0.1866767344,0.405568862,0.2297419329999999,0.405568862,-0.7350284666899698,0.2204483010557421,0,5,type I,187,experimental (CSPA/GPI),GO CC high conf,0.0,,0.0038420312909529,protein+RNA (min),False,Cerebellum,liver,105.3,38.0,Unclassified,Q13586,ENSG00000167323
360,SLC43A3,Solute carrier family 43 member 3,0.1751314342478722,Tier 3,0.0053714595931485,0.2148583837259429,0.05,0.5,0.0,0.1847925074641913,0.1851244111655232,0.2391666666666667,0.7,0.5021804679999999,0.1851244111655232,0.5108841620000001,0.2509070399999999,0.611392924,0.729407464,-0.1969220888689053,0.9476900371449858,0,5,multi-pass (12 TM),41,Open Targets confirmed,UniProt loc high conf,0.0,,-0.0685528255652703,protein+RNA (min),False,Cerebellum,liver,134.9,29.0,Transporters,Q8NBI5,ENSG00000134802
361,GJA1,Gap junction alpha-1 protein,0.1743891957845308,Tier 3,0.0053034530027633,0.2121381201105356,0.05,0.5,0.0,0.2302263533571507,0.1367142471955273,0.225,0.7,0.660243298,0.1367142471955273,0.873161348,0.03041663288,3.57473782,3.57473782,-2.1823037547914645,0.9334412011354511,0,5,multi-pass (4 TM),36,Open Targets confirmed,UniProt loc high conf,0.0,,-0.096804788105591,protein+RNA (min),False,Cerebellum,amygdala,366.4,26.0,Miscellaneous,P17302,ENSG00000152661
362,PSEN1,Presenilin-1,0.1736219594587692,Tier 3,0.0052337618811412,0.2093504752456511,0.05,0.5,0.0,0.1665896855486564,0.1757876906795992,0.2391666666666667,0.7,0.443159246,0.1757876906795992,0.378188046,0.4292506239999999,0.3849173879999999,0.4636380219999999,-0.1240521780063865,0.2350365369306483,0,5,multi-pass (8 TM),29,Open Targets confirmed,UniProt loc high conf,7.0,SEMAGACESTAT; AVAGACESTAT; TARENFLURBIL; RG-4733; NIROGACESTAT; NIROGACESTAT HYDROBROMIDE,-0.0821532597451677,protein+RNA (min),False,Cerebral cortex,spinal cord,78.9,38.0,Unclassified,P49768,ENSG00000080815
363,BMPR1A,Bone morphogenetic protein receptor type-1A,0.172958113713312,Tier 3,0.0051739570664689,0.2069582826587568,0.05,0.5,0.0,0.0872000542352788,0.1019663590585053,0.4275,0.7,0.211690738,0.1019663590585053,0.2300032719999999,0.062373486,0.00282274781,0.2300032719999999,-0.1475430254393588,0.2608995273928431,0,5,type I,129,Open Targets confirmed,UniProt loc high conf,2.0,EPTOTERMIN ALFA; DIBOTERMIN ALFA,-0.2680373814371819,protein+RNA (min),False,Cerebral cortex,thyroid gland,17.9,30.0,Receptors,P36894,ENSG00000107779
364,SDC2,Syndecan-2,0.1725496872998896,Tier 3,0.005137389925893,0.2054955970357224,0.05,0.5,0.0,0.1249270479059698,0.1063009372726422,0.4116666666666666,0.65,0.316652416,0.1063009372726422,1.4592919800000002,0.0940921709999999,0.0532729204,1.4592919800000002,-1.999491203446284,0.5137032613927068,0,5,type I,122,Open Targets confirmed,GO CC high conf,0.0,,0.0726123890953257,RNA only,False,,liver,430.0,,Receptors,P34741,ENSG00000169439
365,CASD1,CAS1 domain-containing protein 1,0.1725111492919235,Tier 3,0.0051339484726835,0.2053579389073402,0.05,0.5,0.0,0.1255944705350443,0.136195224001657,0.5700000000000001,0.45,0.3185888979999999,0.136195224001657,0.1396599623999999,0.2274787079999999,0.363027834,0.363027834,-0.0377242475945072,0.3513875382521846,0,5,multi-pass (14 TM),270,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.0513023312346913,protein+RNA (min),False,Cerebellum,cerebral cortex,23.9,21.0,Unclassified,Q96PB1,ENSG00000127995
366,FAM174A,Membrane protein FAM174A,0.1718137710757518,Tier 3,0.0050719376995619,0.2028775079824793,0.05,0.5,0.0,0.1918373066005623,0.1950502333118341,0.3866666666666666,0.45,0.525665214,0.1950502333118341,0.301817108,0.16582694,0.475431554,0.5463984180000001,-0.0315209777032391,0.2258000397061825,0,5,type I,92,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.0157312230197939,protein+RNA (min),False,Cerebellum,hypothalamus,40.1,32.0,Unclassified,Q8TBP5,ENSG00000174132
367,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,0.1713092917082546,Tier 3,0.0050273921003885,0.2010956840155426,0.05,0.5,0.0,0.2129157496259693,0.196312670451744,0.495,0.3,0.598148508,0.196312670451744,0.5018578380000001,1.27258864,1.47580562,1.606209668,-1.5505368580289969,0.3501774250160431,0,5,type I,162,unconfirmed (ML prediction only),not in Open Targets,,,0.0525632980432376,protein+RNA (min),False,Kidney,liver,96.3,21.0,Receptors,Q92956,ENSG00000157873;ENSG00000273936
368,SLC36A4,Proton-coupled amino acid transporter 4,0.1712804318161672,Tier 3,0.0050248516856111,0.2009940674244466,0.05,0.5,0.044790610879573,0.0916397363739883,0.1205196844288851,0.3175,0.65,0.223594672,0.1205196844288851,0.1012316558,0.181894412,0.126410254,0.198347098,0.134371832638719,0.1137547411962612,0,5,multi-pass (10 TM),87,Open Targets confirmed,GO CC high conf,0.0,,0.2094810115139603,protein+RNA (min),False,Cerebellum,bone marrow,18.3,43.0,Transporters,Q6YBV0,ENSG00000180773
369,ZDHHC5,Palmitoyltransferase ZDHHC5,0.1692341263465477,Tier 3,0.004846897451864,0.1938758980745603,0.05,0.5,0.0,0.0996557037432172,0.1340987866295847,0.2808333333333333,0.7,0.245384526,0.1340987866295847,0.234159286,0.216003184,0.307434194,0.318571242,-0.2641184280545239,0.3225661730948515,0,5,multi-pass (5 TM),79,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.0495444156639576,protein+RNA (min),False,Cerebral cortex,liver,57.3,41.0,Enzymes,Q9C0B5,ENSG00000156599
370,SLC39A9,Zinc transporter ZIP9,0.1688542162193069,Tier 3,0.0048143285804462,0.1925731432178509,0.05,0.5,0.0063284079848236,0.1245685960191925,0.1425545080928266,0.215,0.7,0.315613566,0.1425545080928266,0.203597849,0.1824607079999999,0.1865772859999999,0.2922951279999999,0.0189852239544711,0.4623019920108765,0,5,multi-pass (8 TM),48,Open Targets confirmed,UniProt loc high conf,0.0,,-0.0363665044219279,protein+RNA (min),False,Cerebellum,liver,41.3,43.0,Transporters,Q9NUM3,ENSG00000029364
371,CD302,CD302 antigen,0.1688244940091334,Tier 3,0.0048117867315714,0.1924714692628585,0.05,0.5,0.0,0.1223063059970726,0.1413010403172199,0.4816666666666667,0.45,0.309075978,0.1413010403172199,0.56687172,0.2083333149999999,0.25348047,0.56687172,-0.6948029953206376,0.8270541654841418,0,5,type I,146,Open Targets confirmed,UniProt SigP or TMHMM,0.0,,0.1351306714767629,RNA only,False,,liver,181.2,,Receptors,Q8IX05,ENSG00000241399
372,SLC31A1,High affinity copper uptake protein 1,0.1676893855359163,Tier 3,0.0047153802487266,0.1886152099490652,0.05,0.5,0.0058253751679459,0.1102950281759805,0.1396679588174269,0.2125,0.7,0.2749059299999999,0.1396679588174269,0.2842919379999999,0.193903687,0.147301803,0.325443076,0.0174761255038378,0.5222512182806512,0,5,multi-pass (3 TM),57,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.3254464228729802,protein+RNA (min),False,Heart muscle,liver,100.5,16.0,Transporters,O15431,ENSG00000136868
373,NIPAL3,NIPA-like protein 3,0.1659354642617727,Tier 3,0.0045689630334244,0.1522987677808159,0.05,0.6,0.0065011117210314,0.119658097658444,0.1352090736640883,0.2125,0.45,0.3014644199999999,0.1352090736640883,0.0853024061999999,0.29687891,0.1923669939999999,0.29687891,0.0195033351630942,0.488204597483992,1,5,multi-pass (9 TM),33,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.114072835716175,protein+RNA (min),False,Cerebellum,spinal cord,59.6,41.0,Transporters,Q6P499,ENSG00000001461
374,SLC41A3,Solute carrier family 41 member 3,0.1644867061833833,Tier 3,0.0044503320102084,0.1780132804083362,0.05,0.5,0.0,0.0814136293623667,0.1136527726793142,0.2766666666666666,0.65,0.1963495,0.1136527726793142,0.256042522,0.163688411,0.373565868,0.387787476,-0.837345704855905,0.3454018154741869,0,5,multi-pass (10 TM),62,experimental (CSPA/GPI),GO CC high conf,0.0,,-0.1105154556862972,protein+RNA (min),False,Cerebellum,cerebellum,63.5,38.0,Transporters,Q96GZ6,ENSG00000114544
375,MFSD6,Major facilitator superfamily domain-containing protein 6,0.1623616946198766,Tier 3,0.0042800685681071,0.1712027427242859,0.05,0.5,0.0,0.1277559182058344,0.153882795415595,0.3158333333333333,0.45,0.324879762,0.153882795415595,0.02153698108,0.278870526,0.4301788219999999,0.488820116,-0.5844132704409785,0.5643974822865065,0,5,multi-pass (12 TM),133,Open Targets confirmed,UniProt SigP or TMHMM,0.0,,-0.0457772804324566,protein+RNA (min),False,Cerebellum,spinal cord,60.6,33.0,Unclassified,Q6ZSS7,ENSG00000151690
