chembl_id,pref_name,max_phase,pains_alert,n_targets_high_ad,best_target,best_pred_pAffinity,second_best_pred,selectivity_gap_log,n_targets_top_decile,frequent_hitter,BRD4,CTSK,EZH2,HDAC1,HDAC6,HSP90AA1,IDO1,KDM1A,NAMPT,PARP1,PDE4B,PDE5A,PRMT5,PTP1B,PTPN11,SIRT1
CHEMBL4208229,ASCIMINIB,4.0,,0,,,,,6,True,6.161,6.387,6.322,6.236,6.534,5.766,6.32,6.082,6.837,6.452,7.083,5.75,6.122,4.822,4.548,5.308
CHEMBL4209157,LIFIRAFENIB,2.0,,0,,,,,5,True,6.234,6.462,6.678,5.781,6.8,6.329,6.445,5.998,6.518,6.235,6.435,5.199,6.955,5.274,5.159,4.965
CHEMBL4209441,SOFNOBRUTINIB,2.0,,0,,,,,12,True,6.422,5.95,6.391,6.41,6.793,6.706,6.575,6.393,7.72,7.304,7.282,6.031,7.468,5.185,6.49,5.138
CHEMBL421049,MIRISTALKONIUM CHLORIDE,2.0,,0,,,,,1,False,4.638,5.301,5.858,4.609,4.796,5.585,5.411,4.928,6.878,5.078,5.698,5.516,5.287,5.671,5.41,4.985
CHEMBL4211107,ATB-346,2.0,,0,,,,,0,False,5.981,5.632,5.725,5.663,5.831,5.757,5.139,5.627,6.371,5.646,6.45,5.314,4.835,5.078,5.484,4.759
CHEMBL4212531,PF-06273340,1.0,,0,,,,,2,False,6.003,6.045,6.069,6.277,6.362,6.318,5.752,5.576,6.641,6.757,6.984,5.724,6.858,5.382,4.09,4.839
CHEMBL4212692,XP-102,1.0,,0,,,,,7,True,5.889,7.052,6.136,6.223,6.386,5.545,6.912,6.377,7.027,6.6,7.175,6.487,5.544,5.655,6.125,5.022
CHEMBL421556,ACETIAMINE,2.0,,0,,,,,0,False,4.87,6.537,5.915,5.646,5.856,6.05,5.626,5.039,6.402,5.955,6.981,5.179,5.801,5.152,4.746,5.051
CHEMBL42161,MISONIDAZOLE,2.0,,0,,,,,1,False,4.242,4.884,6.087,4.644,5.717,5.436,4.755,5.247,4.952,5.073,5.952,4.389,5.438,5.01,4.648,5.202
CHEMBL4216467,RIPRETINIB,4.0,,0,,,,,3,False,5.814,6.167,6.309,6.155,5.885,5.769,6.102,6.039,6.83,6.448,7.392,6.342,5.483,5.579,5.275,4.9
CHEMBL421665,FLUPERAMIDE,2.0,,0,,,,,1,False,5.77,7.047,6.076,5.685,5.56,5.939,6.17,5.614,7.108,5.789,4.955,5.405,4.971,5.095,5.337,4.783
CHEMBL4217292,APINOCALTAMIDE,2.0,,0,,,,,8,True,5.665,6.149,6.158,7.218,6.406,6.514,6.562,6.337,6.827,6.976,6.407,6.304,6.427,5.805,3.546,4.856
CHEMBL4218271,NUMIDARGISTAT,2.0,,0,,,,,2,False,4.494,5.902,6.084,4.644,5.144,5.66,5.172,6.025,6.651,5.892,6.16,4.849,5.583,4.959,4.902,5.304
CHEMBL4225088,GSK2981278,1.0,,0,,,,,3,False,5.608,6.501,6.279,6.056,5.863,5.727,6.565,5.342,7.286,6.027,6.744,6.892,5.134,4.852,4.995,5.13
CHEMBL422648,PRULIFLOXACIN,3.0,,0,,,,,4,True,5.39,6.574,6.47,5.882,6.341,6.09,6.051,5.237,6.877,6.582,6.383,6.469,5.8,5.205,6.434,5.238
CHEMBL4227505,SOTULETINIB,2.0,,0,,,,,4,True,5.938,6.766,5.961,6.252,6.426,5.945,5.433,5.814,6.596,6.077,7.111,5.568,6.721,4.579,4.432,4.962
CHEMBL4227721,PF-06815345,1.0,,0,,,,,10,True,7.119,6.869,6.525,6.437,6.825,6.75,5.901,6.141,6.317,6.571,7.437,6.706,6.184,5.572,5.052,5.091
CHEMBL4227736,TOLUDESVENLAFAXINE,3.0,,0,,,,,1,False,5.416,6.85,5.928,5.293,5.789,6.056,6.033,5.472,5.983,5.246,6.166,5.217,5.097,5.01,4.967,4.744
CHEMBL4228124,ORG-25935,2.0,,0,,,,,0,False,5.55,5.831,5.706,5.331,4.964,5.954,5.278,5.271,6.064,5.767,4.955,4.685,4.73,4.475,4.795,4.938
CHEMBL423,BETAXOLOL,4.0,,0,,,,,0,False,5.006,6.107,5.833,5.682,5.664,5.649,5.95,5.604,6.358,5.861,5.638,5.917,5.23,5.386,4.661,5.076
CHEMBL42336,METHIONINE,3.0,,0,,,,,0,False,3.467,4.901,5.992,4.355,5.246,5.224,4.807,4.96,4.993,5.026,5.532,4.866,4.8,4.792,5.014,5.078
CHEMBL42403,BORIC ACID,3.0,,0,,,,,0,False,3.783,4.8,6.017,4.564,5.565,4.66,4.91,4.974,4.878,5.108,5.749,4.413,4.699,4.141,4.759,4.822
CHEMBL42407,LANEPITANT,2.0,,0,,,,,4,True,5.837,6.919,6.219,6.054,6.231,6.602,6.149,5.711,6.589,6.249,6.34,6.052,5.788,5.474,5.086,5.199
CHEMBL424133,LY-518674,2.0,,0,,,,,0,False,5.847,6.15,5.933,5.724,6.135,5.664,5.352,5.21,6.528,6.71,6.066,6.21,6.248,4.832,4.976,4.867
CHEMBL424278,O-CHLOROACETYLCARBAMOYLFUMAGILLOL,2.0,,0,,,,,2,False,5.039,6.483,5.916,4.952,6.007,6.664,6.297,5.394,7.582,5.632,6.416,5.123,5.799,4.578,5.021,5.15
CHEMBL4243974,CP-461,2.0,,0,,,,,0,False,5.786,5.679,5.877,5.437,5.564,5.522,5.523,5.135,6.135,6.594,6.484,6.05,5.014,5.095,5.526,4.805
CHEMBL42442,OXFENDAZOLE,2.0,,0,,,,,0,False,5.464,5.925,5.806,5.797,6.051,5.567,4.922,5.172,5.402,6.682,5.498,4.902,5.962,4.496,5.186,4.826
CHEMBL424518,SULFINALOL,2.0,,0,,,,,1,False,5.87,6.004,6.041,5.889,6.027,5.823,5.433,5.445,6.047,6.861,6.197,5.212,5.627,4.942,5.578,4.875
CHEMBL4246089,GSK-3008348,1.0,,0,,,,,6,True,5.921,6.664,6.18,5.558,5.812,5.618,6.145,6.285,7.034,7.117,6.531,5.738,6.505,5.872,5.899,5.303
CHEMBL4250860,DANICOPAN,4.0,,0,,,,,6,True,5.882,6.335,6.387,6.781,6.208,6.35,6.848,5.899,6.566,6.491,7.962,7.224,6.051,5.054,5.926,4.984
CHEMBL42583,SAMPATRILAT,2.0,,0,,,,,2,False,5.557,5.951,5.916,5.92,5.497,6.437,5.751,5.076,6.913,5.088,6.726,5.893,5.926,5.795,4.661,5.416
CHEMBL425863,MIBOLERONE,2.0,,0,,,,,1,False,5.155,5.64,6.26,5.336,5.448,6.819,5.012,5.426,6.51,6.365,6.049,5.264,5.063,4.764,4.777,5.154
CHEMBL426084,SAMIDORPHAN,4.0,,0,,,,,2,False,4.88,6.251,6.453,5.55,5.927,6.2,6.001,5.01,6.349,5.853,6.968,5.518,5.633,5.148,5.357,5.248
CHEMBL426559,LAROPIPRANT,4.0,,0,,,,,3,False,5.728,5.626,6.332,5.57,5.66,5.669,6.181,5.619,6.354,6.843,5.809,6.084,5.194,5.279,5.982,4.874
CHEMBL426926,ARBEKACIN,2.0,,0,,,,,5,True,5.497,6.438,6.02,6.396,5.323,6.9,6.154,5.942,6.808,5.772,7.231,6.196,6.184,4.852,6.021,5.287
CHEMBL427,MECHLORETHAMINE,4.0,,0,,,,,0,False,3.491,5.62,5.976,5.051,5.85,5.626,4.96,4.924,5.476,4.427,5.583,5.021,5.019,4.629,4.962,5.014
CHEMBL427216,GLICLAZIDE,4.0,,0,,,,,0,False,5.047,5.975,6.105,5.095,5.932,5.75,6.068,5.33,6.054,5.882,5.723,5.008,5.221,5.083,4.871,5.141
CHEMBL4277900,CROZBACICLIB,2.0,,0,,,,,6,True,6.055,7.12,6.138,6.248,6.878,6.272,6.766,6.222,6.304,6.536,6.176,6.413,6.074,5.342,5.687,5.01
CHEMBL4279047,VORASIDENIB,4.0,,0,,,,,1,False,5.6,6.527,6.024,5.777,5.97,5.906,6.688,5.694,7.015,6.185,6.0,5.444,5.42,4.906,4.996,4.904
CHEMBL4279521,PF-05241328,1.0,,0,,,,,3,False,6.103,6.094,6.226,5.656,5.918,6.034,5.83,5.615,7.689,6.124,6.639,6.189,6.402,5.034,4.77,4.951
CHEMBL428,TROVAFLOXACIN,4.0,,0,,,,,4,True,6.09,5.996,6.182,6.189,6.28,6.082,6.367,5.96,6.044,6.71,7.173,5.416,6.411,5.737,5.645,5.229
CHEMBL4284447,SUTIDIAZINE,2.0,,0,,,,,5,True,5.975,7.399,6.237,6.309,6.01,5.524,6.365,5.614,7.251,6.653,5.875,6.664,6.722,5.237,4.7,5.177
CHEMBL4284604,AVIBACTAM TOMILOPIL,2.0,,0,,,,,2,False,4.867,5.445,6.235,5.225,5.816,6.052,5.473,5.695,7.623,5.465,6.143,5.881,5.323,4.948,4.543,5.369
CHEMBL428479,ANIROLAC,2.0,,0,,,,,0,False,5.129,5.23,5.938,5.137,5.302,5.793,4.897,5.19,5.655,6.069,5.493,4.885,5.45,5.275,5.035,4.993
CHEMBL4285417,CERALASERTIB,3.0,,0,,,,,4,True,5.565,6.49,6.183,6.77,6.7,6.315,5.942,5.991,6.287,6.537,7.354,6.226,6.992,5.191,5.254,5.106
CHEMBL4285883,OLEANDRIN,1.0,,0,,,,,6,True,6.176,6.113,6.437,5.565,6.311,7.393,6.036,5.823,7.275,6.146,7.636,5.982,7.029,5.293,5.286,5.107
CHEMBL428690,ALVOCIDIB,3.0,,0,,,,,4,True,6.229,5.534,6.373,5.765,6.262,6.753,5.472,5.229,6.727,6.672,5.953,6.086,6.231,5.108,5.777,5.141
CHEMBL4289017,PF-03814735,1.0,,0,,,,,3,False,5.975,7.382,6.071,6.347,5.636,5.862,6.627,5.915,6.691,6.258,6.985,5.946,5.896,4.978,5.03,5.067
CHEMBL4290141,BRANAPLAM,2.0,,0,,,,,8,True,6.353,6.853,5.953,6.55,6.105,6.496,6.145,5.786,6.959,6.8,7.386,6.441,6.161,5.003,5.679,4.895
CHEMBL4291684,TAMBICICLIB,2.0,,0,,,,,6,True,5.66,6.726,6.162,6.57,6.103,6.501,6.346,5.42,7.29,5.762,7.17,7.472,6.444,4.712,3.736,5.082
CHEMBL4292264,MILADEMETAN,3.0,,0,,,,,8,True,6.1,6.415,6.599,6.331,5.771,6.267,6.508,5.301,6.832,6.386,7.769,6.259,6.952,5.342,6.242,5.283
CHEMBL429317,AVL-3288,1.0,,0,,,,,2,False,5.402,5.881,6.338,5.899,5.586,5.198,6.682,5.848,6.301,6.289,6.191,5.195,5.377,5.055,5.387,4.823
CHEMBL4296719,DUTOGLIPTIN,3.0,,0,,,,,2,False,3.684,5.698,6.015,4.885,5.626,5.166,4.984,6.06,5.219,5.23,5.516,4.552,5.328,5.059,3.729,5.236
CHEMBL4297069,TIZOLEMIDE,2.0,,0,,,,,0,False,5.317,5.692,6.159,6.013,6.251,5.492,5.307,5.8,5.765,6.2,5.6,4.585,5.546,4.631,5.354,4.982
CHEMBL4297071,CIADOX,2.0,het_pyridiniums_A(39),0,,,,,2,False,4.593,5.397,6.056,5.912,6.455,5.287,4.978,6.187,5.362,5.376,6.282,4.686,5.456,4.906,4.651,4.899
CHEMBL4297073,CLENPIRIN,2.0,,0,,,,,1,False,4.396,5.144,6.142,5.375,6.124,5.567,5.565,5.38,5.86,5.551,6.042,5.417,5.774,5.07,5.947,4.857
CHEMBL4297075,HOMPRENORPHINE,2.0,,0,,,,,4,True,5.301,6.821,6.426,5.408,5.557,7.056,5.662,5.24,7.183,6.264,5.659,6.142,5.324,4.92,5.318,5.101
CHEMBL4297077,APICYCLINE,2.0,,0,,,,,4,True,5.517,7.354,6.286,5.334,5.518,6.434,6.132,5.876,6.626,6.91,7.524,6.361,6.237,5.217,6.085,5.134
CHEMBL4297080,MEGLUCYCLINE,2.0,,0,,,,,5,True,5.714,6.433,6.28,5.672,5.524,6.787,5.837,6.217,6.733,7.077,7.667,6.189,6.099,5.091,6.689,5.139
CHEMBL4297082,MYROPHINE,2.0,,0,,,,,4,True,5.882,6.373,6.229,5.155,5.235,6.348,5.919,5.572,7.291,6.259,6.162,6.588,5.746,6.102,5.689,5.042
CHEMBL4297086,BERTOSAMIL,2.0,,0,,,,,1,False,4.59,6.508,6.221,4.399,5.779,6.477,5.524,5.749,5.942,6.011,6.018,5.518,4.932,5.453,5.073,5.064
CHEMBL4297087,BORNAPRINE,2.0,,0,,,,,1,False,4.874,6.424,5.924,5.874,5.946,6.028,5.62,5.872,6.765,5.897,5.661,5.047,5.078,5.478,4.769,5.077
CHEMBL4297090,DESOCRIPTINE,2.0,,0,,,,,9,True,6.239,6.497,6.585,6.286,6.151,6.557,6.775,5.433,6.553,6.086,6.739,7.284,6.591,5.351,5.79,5.278
CHEMBL4297107,IPRAZOCHROME,2.0,imine_one_A(321);quinone_D(2),0,,,,,1,False,4.931,5.922,6.182,5.776,5.411,5.254,5.122,5.854,5.208,5.763,5.956,4.638,5.537,4.933,5.161,5.276
CHEMBL4297108,CYCLOPREGNOL,2.0,,0,,,,,1,False,4.893,5.638,6.07,4.978,5.7,6.878,5.704,5.38,7.102,5.747,7.058,6.382,5.33,4.946,5.203,5.072
CHEMBL4297141,FENISOREX,2.0,,0,,,,,0,False,4.893,4.798,6.024,5.018,6.02,5.702,5.192,5.471,4.813,6.039,5.427,4.782,4.733,4.644,4.938,4.996
CHEMBL4297144,BISARAMIL,2.0,,0,,,,,0,False,4.969,5.923,6.023,4.566,6.254,5.829,5.463,5.562,5.777,6.156,5.527,5.612,5.52,5.228,5.077,4.991
CHEMBL4297145,DRINIDENE,2.0,,0,,,,,0,False,4.084,5.426,6.018,5.048,6.025,5.391,5.863,4.611,4.96,5.167,5.185,4.741,4.638,4.929,4.275,4.818
CHEMBL4297164,XIMOPROFEN,2.0,,0,,,,,0,False,4.902,6.088,6.166,4.711,5.529,5.624,5.644,5.981,5.417,6.129,6.146,4.909,5.419,5.151,4.678,5.001
CHEMBL4297182,PEGCANTRATINIB,2.0,,0,,,,,6,True,6.471,6.225,6.487,5.949,6.775,6.222,5.818,6.184,6.769,6.645,6.854,6.764,6.342,4.952,5.391,4.993
CHEMBL4297183,BALOVAPTAN,3.0,,0,,,,,4,True,6.159,6.407,6.036,5.497,6.261,5.786,6.655,6.059,6.966,6.131,5.596,6.501,5.976,5.191,4.789,5.108
CHEMBL4297184,CIFORADENANT,2.0,,0,,,,,6,True,6.514,6.53,6.076,6.315,6.859,7.276,6.279,6.1,6.186,7.061,6.076,6.143,6.04,5.288,4.555,5.12
CHEMBL4297185,DAROLUTAMIDE,4.0,,0,,,,,4,True,6.143,6.813,6.205,6.712,5.727,6.121,5.894,5.495,6.058,6.605,6.632,6.471,6.147,4.81,4.365,5.072
CHEMBL4297187,DERAZANTINIB,2.0,,0,,,,,4,True,6.056,6.279,5.675,5.688,6.9,6.093,6.516,5.623,6.593,5.851,5.653,6.464,5.398,5.292,6.198,4.9
CHEMBL4297188,MIRANSERTIB,2.0,,0,,,,,4,True,5.983,6.284,6.231,6.185,6.54,6.219,5.983,5.913,6.596,6.7,7.115,6.514,6.442,5.178,4.844,4.834
CHEMBL4297190,SURUFATINIB,3.0,,0,,,,,5,True,6.039,6.188,6.235,6.381,6.567,5.835,6.234,5.842,7.243,6.356,7.547,5.613,6.405,4.813,4.942,4.818
CHEMBL4297210,REPROXALAP,3.0,,0,,,,,0,False,4.973,5.251,5.942,4.77,5.212,5.594,4.998,5.589,4.431,5.643,6.216,5.234,5.84,4.637,4.992,4.829
CHEMBL4297214,PRALICIGUAT,2.0,,0,,,,,3,False,6.505,5.934,6.052,6.46,6.383,6.264,6.128,5.954,6.896,6.221,7.691,6.11,6.074,5.019,4.462,5.022
CHEMBL4297215,BALOXAVIR,2.0,,0,,,,,6,True,5.305,5.634,6.384,5.783,5.828,6.533,5.488,5.934,6.565,6.114,6.016,6.81,6.406,5.534,6.28,4.977
CHEMBL4297224,BLARCAMESINE,3.0,,0,,,,,0,False,5.316,6.175,5.884,5.585,5.551,5.772,5.162,5.724,5.974,5.859,5.811,4.847,5.036,5.084,4.182,4.918
CHEMBL4297254,552-02,2.0,,0,,,,,0,False,5.967,6.321,5.914,6.037,5.989,5.751,6.302,5.496,6.965,6.611,6.547,5.951,6.146,5.298,4.978,5.02
CHEMBL4297255,ABP-700,2.0,,0,,,,,0,False,5.404,6.287,5.927,5.466,5.577,5.922,5.535,5.416,5.783,6.521,5.959,4.841,5.418,4.856,4.798,4.811
CHEMBL4297256,ABT-384,2.0,,0,,,,,5,True,5.657,7.531,6.059,6.005,5.76,5.983,5.862,5.773,7.321,5.84,6.622,6.086,7.024,5.448,5.14,5.259
CHEMBL4297259,ALT-2074,2.0,,0,,,,,0,False,4.128,5.847,5.766,4.583,5.702,4.982,5.318,4.985,4.824,5.319,5.525,4.76,4.813,4.953,4.999,4.986
CHEMBL4297261,APTO-253,1.0,,0,,,,,1,False,6.025,5.228,6.157,5.69,6.668,5.772,5.664,5.747,6.066,6.56,5.995,5.968,5.402,5.422,5.595,4.854
CHEMBL4297264,BENZODIAZEPINE,3.0,,0,,,,,0,False,4.684,5.197,5.926,4.831,6.063,5.163,4.729,4.696,4.914,5.243,6.032,4.805,5.1,4.791,4.543,4.817
CHEMBL4297265,BLI-489,1.0,,0,,,,,1,False,4.58,5.668,6.318,5.3,6.304,5.03,4.846,5.007,5.518,5.582,5.155,4.607,6.06,4.964,4.347,5.067
CHEMBL4297266,BLXA4,1.0,,0,,,,,1,False,5.86,5.833,5.959,5.486,5.507,6.272,5.353,5.731,6.374,5.357,6.334,5.878,5.749,4.87,5.69,5.045
CHEMBL4297270,BMS-986020,2.0,,0,,,,,5,True,6.447,6.669,6.429,6.274,5.681,6.151,6.806,5.836,6.885,5.394,7.702,5.771,5.542,5.251,5.628,4.776
CHEMBL4297273,CPP-115,1.0,,0,,,,,0,False,4.028,4.909,6.045,4.823,5.999,5.613,4.892,4.662,5.161,5.383,5.806,5.361,4.799,4.973,5.084,5.067
CHEMBL4297274,CT-2584,2.0,,0,,,,,2,False,5.841,6.327,6.272,6.074,5.583,5.908,5.336,5.415,7.042,5.126,6.073,6.06,6.247,5.664,4.538,5.304
CHEMBL4297275,CYTOCHLOR,1.0,,0,,,,,2,False,4.33,5.743,6.274,5.716,5.799,5.303,4.936,5.997,5.075,5.936,6.506,5.322,6.591,4.906,5.322,5.325
CHEMBL4297282,GDC-0917,1.0,,0,,,,,3,False,6.218,6.556,6.164,6.546,5.297,6.425,6.2,5.703,6.295,6.317,6.997,6.291,6.732,5.262,5.305,5.087
CHEMBL4297283,GLYCOVIR,2.0,,0,,,,,2,False,5.338,6.625,6.194,5.039,6.343,6.402,5.486,5.996,7.889,5.357,6.231,6.383,6.374,5.135,4.944,5.185
CHEMBL4297286,HSD-016,1.0,,0,,,,,2,False,5.622,6.777,6.074,5.146,5.273,5.215,6.601,5.525,6.755,6.124,6.127,5.429,5.484,4.955,5.093,5.252
CHEMBL4297288,HYDRONIDONE,3.0,,0,,,,,1,False,4.533,5.307,6.09,5.252,6.572,5.27,4.988,4.404,4.452,4.962,5.87,4.929,5.075,5.128,5.368,4.752
CHEMBL4297290,TOVINONTRINE,2.0,,0,,,,,5,True,5.76,6.323,6.638,6.449,6.545,6.129,5.949,5.601,6.514,6.721,5.543,6.065,6.6,5.235,4.772,5.211
CHEMBL4297293,JNJ-18038683,2.0,,0,,,,,1,False,5.199,5.393,5.983,5.618,5.745,5.89,5.144,5.613,5.899,7.114,5.469,4.926,6.005,5.04,5.184,4.872
CHEMBL4297294,JNJ-42165279,2.0,,0,,,,,4,True,5.243,7.402,6.209,5.796,5.852,6.087,6.407,4.95,7.191,6.941,5.982,5.987,6.019,4.497,4.736,4.898
CHEMBL4297296,KOS-1584,2.0,,0,,,,,2,False,5.945,6.499,6.509,6.19,5.674,6.024,5.575,5.428,6.566,5.39,7.675,6.238,6.178,5.003,5.549,5.139
CHEMBL4297297,KP-1461,2.0,,0,,,,,1,False,4.793,6.717,6.075,5.543,5.716,6.48,5.704,5.493,6.961,5.744,6.542,5.579,5.428,5.198,5.592,5.269
CHEMBL4297298,KW-2478,1.0,,0,,,,,3,False,5.588,6.222,6.143,6.067,5.672,6.235,6.285,5.445,7.228,6.523,7.494,7.32,6.139,5.025,4.976,5.042
CHEMBL4297302,MK-0941,2.0,,0,,,,,4,True,5.669,6.811,6.065,6.767,6.742,6.229,6.119,5.505,7.027,5.882,6.141,6.454,5.985,5.008,5.495,4.98
CHEMBL4297305,NB-001,3.0,,0,,,,,2,False,4.852,5.854,5.798,5.421,6.065,5.148,5.134,5.907,5.591,5.791,6.564,4.543,6.328,4.512,4.253,5.269
CHEMBL4297307,NEOSAXITOXIN,1.0,,0,,,,,1,False,4.684,6.263,6.049,5.726,5.906,6.157,5.228,5.702,6.13,6.087,6.7,5.055,6.081,4.993,4.999,5.276
CHEMBL4297311,ONO-2952,2.0,,0,,,,,3,False,6.083,6.133,5.98,5.34,6.113,6.475,6.688,5.342,6.098,6.369,5.575,6.732,5.229,5.202,5.825,4.97
CHEMBL4297312,ORM-12741,2.0,,0,,,,,1,False,5.066,5.055,6.076,5.601,5.982,6.605,5.489,5.714,5.976,6.106,6.392,5.228,5.371,4.792,5.226,4.877
CHEMBL4297313,OT-551,2.0,,0,,,,,1,False,3.848,6.529,5.931,4.496,5.583,6.542,5.317,5.729,5.708,6.041,5.722,5.351,5.077,5.065,5.054,5.097
CHEMBL4297314,OXAZOLIDINE,2.0,,0,,,,,0,False,3.067,4.967,6.053,5.072,5.983,5.325,4.771,4.806,5.37,4.492,5.247,5.025,4.901,4.767,4.521,5.01
CHEMBL4297315,PCI-27483,2.0,,0,,,,,6,True,6.644,6.898,5.94,5.617,5.5,5.817,5.981,6.089,6.391,6.782,6.914,6.559,5.993,5.113,6.222,5.04
CHEMBL4297316,PD-0299685,2.0,,0,,,,,0,False,4.29,5.707,6.161,4.973,4.791,5.64,5.056,5.479,5.528,5.068,5.671,5.186,4.745,4.563,5.402,5.025
CHEMBL4297317,PF-06305591,1.0,,0,,,,,0,False,5.455,6.187,6.01,5.754,6.062,5.66,4.351,5.421,4.487,6.0,6.501,4.946,5.539,4.852,5.061,5.135
CHEMBL4297318,PG-530742,2.0,,0,,,,,2,False,5.561,6.527,6.045,6.727,5.879,5.672,6.218,5.331,6.919,6.363,6.349,6.484,5.691,4.865,5.079,5.072
CHEMBL4297321,PR-104,1.0,anil_di_alk_A(478),0,,,,,4,True,5.271,7.141,6.027,5.493,5.899,5.309,5.987,5.586,7.182,5.825,7.308,5.269,6.135,4.866,4.774,5.21
CHEMBL4297322,PRX-08066,2.0,,0,,,,,6,True,5.452,6.9,5.801,6.55,6.284,6.192,6.345,6.963,7.096,6.93,5.991,6.525,6.669,5.376,5.405,5.114
CHEMBL4297327,SUVN-D4010,1.0,,0,,,,,1,False,6.041,6.66,5.965,5.998,6.435,5.763,5.472,5.658,6.369,6.294,5.492,5.868,6.075,4.938,5.22,5.095
CHEMBL4297329,PIFUSERTIB,2.0,,0,,,,,0,False,6.035,6.741,6.178,6.21,5.765,5.852,5.724,5.926,6.64,6.472,6.248,5.754,5.901,4.887,5.601,4.898
CHEMBL4297331,TU-100,2.0,quinone_A(370),0,,,,,1,False,5.829,5.309,6.044,4.85,5.49,5.675,5.489,5.188,5.553,6.289,4.801,5.637,5.721,5.119,6.1,4.816
CHEMBL4297332,UT-231B,2.0,,0,,,,,2,False,4.455,5.457,6.044,4.89,5.922,5.248,4.81,6.129,6.097,5.365,5.15,5.368,5.429,4.804,5.48,5.215
CHEMBL4297333,VB-201,2.0,,0,,,,,2,False,5.163,5.32,5.995,4.98,5.192,5.71,5.711,5.419,7.433,4.834,6.983,6.553,5.779,5.33,5.161,5.183
CHEMBL4297336,ACETIC ACID C-11,2.0,,0,,,,,0,False,3.743,4.91,5.972,4.727,6.249,5.24,5.261,4.58,4.867,5.051,5.916,4.698,4.607,4.678,4.637,4.933
CHEMBL4297337,ORM-13070 C-11,1.0,,0,,,,,1,False,5.816,6.662,6.042,5.286,6.274,5.994,4.874,5.27,6.553,6.485,5.332,5.08,5.684,5.209,4.742,5.296
CHEMBL4297338,5-METHYL-2'-FLUOROARAURACIL F-18,1.0,,0,,,,,2,False,4.443,5.262,6.34,5.123,5.692,5.512,5.09,5.868,4.94,5.529,6.266,4.592,5.727,4.952,5.334,5.24
CHEMBL4297344,OBEFAZIMOD,3.0,,0,,,,,0,False,4.942,5.294,5.936,5.045,6.227,5.643,5.418,5.394,5.65,5.865,5.985,5.351,5.276,4.563,5.008,4.665
CHEMBL4297345,ADL-5747,2.0,,0,,,,,0,False,5.834,6.272,6.064,6.028,5.756,6.185,5.546,5.643,6.122,6.441,6.292,5.197,5.378,4.87,5.58,4.84
CHEMBL4297346,AGN-201904,1.0,,0,,,,,4,True,6.2,5.371,5.974,6.168,5.312,5.779,5.202,5.676,7.092,7.158,6.391,7.474,5.429,4.783,5.777,4.964
CHEMBL4297349,ASPARTYL-ALANYL-DIKETOPIPERAZINE,3.0,,0,,,,,0,False,4.022,4.958,6.125,5.261,4.751,5.464,4.969,5.435,4.619,5.145,6.031,4.456,5.08,4.6,4.937,5.151
CHEMBL4297350,ASP-4058,1.0,,0,,,,,1,False,5.612,5.568,6.196,5.73,6.846,5.901,6.308,5.791,6.505,6.641,6.579,5.428,5.447,4.876,5.014,4.967
CHEMBL4297352,AZD-1236,2.0,,0,,,,,1,False,4.922,5.826,6.139,5.803,5.67,5.615,6.477,6.003,6.415,6.452,7.01,4.86,5.809,5.386,4.339,5.174
CHEMBL4297353,AZD-7295,1.0,,0,,,,,5,True,5.97,7.209,6.203,6.14,6.05,5.209,6.685,6.071,6.869,6.182,7.459,6.333,5.347,5.306,6.303,5.066
CHEMBL4297354,AZD-7687,1.0,,0,,,,,0,False,5.631,5.883,6.014,5.758,5.453,6.1,5.907,5.451,6.858,6.436,6.612,5.361,6.077,5.162,5.425,5.167
CHEMBL4297355,AZD-8418,1.0,,0,,,,,1,False,5.41,6.741,6.746,5.032,5.736,6.173,5.575,5.086,6.685,6.012,6.383,5.004,5.758,4.721,4.538,4.928
CHEMBL4297356,AZD-8848,2.0,,0,,,,,7,True,6.094,7.474,6.07,6.961,6.219,6.289,6.269,5.796,6.986,6.474,7.193,7.734,7.173,5.243,5.031,5.2
CHEMBL429736,RETOSIBAN,3.0,,0,,,,,2,False,5.849,6.26,6.333,6.079,5.472,6.067,6.103,5.389,6.422,5.786,6.38,6.788,6.235,5.408,5.098,5.117
CHEMBL4297360,NU-3,1.0,,0,,,,,6,True,5.417,6.585,6.422,6.511,6.303,5.849,5.738,5.985,7.597,5.37,6.271,6.684,6.685,4.828,4.809,5.248
CHEMBL4297363,UCB-1184197,2.0,,0,,,,,4,True,5.881,6.926,6.377,5.982,5.996,5.457,6.009,5.548,6.418,5.854,8.068,6.471,5.276,5.243,5.2,4.796
CHEMBL4297364,OXITROPIUM,3.0,,0,,,,,1,False,4.896,6.327,6.076,5.216,5.746,5.916,5.693,6.436,5.545,5.722,5.498,5.914,4.866,5.08,5.357,4.95
CHEMBL4297365,CESIUM CS-131,1.0,,0,,,,,0,False,3.738,4.924,6.023,4.607,5.706,4.721,5.246,4.512,4.941,4.597,5.674,4.399,4.849,4.74,4.62,4.858
CHEMBL4297366,CG-200745,2.0,,0,,,,,5,True,6.091,6.354,5.857,6.983,6.754,6.075,5.84,5.505,6.626,6.07,7.083,5.536,6.427,4.543,4.65,4.829
CHEMBL4297367,CP-609754,1.0,,0,,,,,5,True,5.923,6.327,6.376,6.188,6.256,5.487,5.694,6.209,7.163,6.297,6.104,6.958,4.577,5.478,5.613,4.801
