marker_id,category_cn,label,tier,n_510k,n_denovo,n_pma,link_status,ex_510k,ex_denovo,ex_pma,clia_analyte_id,n_clia,clia_doc_examples,notes,official_link,source
M1052,血液学与凝血,Thrombin/antithrombin III complex (TAT),分析物／抗原／病原体标签,3,0,0,已关联历史获准记录（目录／数据库级）,K042687; K880700; K922934,,,496,3,K042687; K880700; K922934,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K042687,catalog_v1
M1053,血液学与凝血,Thrombus precursor protein (TpP),分析物／抗原／病原体标签,1,0,0,已关联历史获准记录（目录／数据库级）,K962176,,,667,1,K962176,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K962176,catalog_v1
M1054,免疫与自身免疫,Thymidine Kinase Activity,功能／计数／检测对象组,0,0,0,仅CLIA记录：三路径待核实,,,,1231,1,CR200470,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfClia/Search.cfm,catalog_v1
M1055,临床生化,Thyroglobulin,分析物／抗原／病原体标签,15,0,0,已关联历史获准记录（目录／数据库级）,K000879; K002888; K002905,,,163,37,CDC000090; CR220126; CR220227; CR230722; CR240141,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K000879,catalog_v1
M1056,内分泌与生殖,Thyroid stimulating hormone (TSH),分析物／抗原／病原体标签,52,0,0,已关联历史获准记录（目录／数据库级）,K001606; K010061; K011527,,,209,191,CDC000015; CDC000035; CDC000037; CDC000055; CDC000090,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K001606,catalog_v1
M1057,内分泌与生殖,Thyroid stimulating hormone (TSH) (neonatal),分析物／抗原／病原体标签,8,0,0,已关联历史获准记录（目录／数据库级）,K001455; K072458; K090846,,,203,16,CDC000047; CDC000090; CDC000193; CDC000325; CDC000430,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K001455,catalog_v1
M1058,内分泌与生殖,Thyroid stimulating hormone (TSH) third generation,组合／谱／比值：成员待展开,12,0,0,已关联历史获准记录（目录／数据库级）,K033234; K081074; K940006,,,472,19,CR150318; CR150609; K033234; K081074; K940006,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K033234,catalog_v1
M1059,内分泌与生殖,Thyroid stimulating hormone - high sens. (TSH-HS),分析物／抗原／病原体标签,14,0,0,已关联历史获准记录（目录／数据库级）,K023049; K023093; K023764,,,259,45,CDC000035; CDC000072; CDC000129; CDC000141; CDC000184,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K023049,catalog_v1
M1060,内分泌与生殖,Thyroxine (T4),分析物／抗原／病原体标签,67,0,0,已关联历史获准记录（目录／数据库级）,K000600; K001603; K010061,,,127,301,CDC000007; CDC000015; CDC000035; CDC000037; CDC000047,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K000600,catalog_v1
M1061,内分泌与生殖,"Thyroxine (T4), neonatal",分析物／抗原／病原体标签,6,0,0,已关联历史获准记录（目录／数据库级）,K030860; K103484; K943416,,,471,10,CDC000090; CDC000193; CDC000236; K030860; K103484,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K030860,catalog_v1
M1062,内分泌与生殖,Thyroxine binding globulin (TBG),分析物／抗原／病原体标签,5,0,0,已关联历史获准记录（目录／数据库级）,K022603; K932778; K950072,,,430,18,CDC000141; CDC000197; CDC000321; CDC000325; CDC000400,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K022603,catalog_v1
M1063,内分泌与生殖,Thyroxine uptake (T4U) (TU),分析物／抗原／病原体标签,11,0,0,已关联历史获准记录（目录／数据库级）,K010061; K022603; K023049,,,35,24,CR220404; K010061; K022603; K023049; K042291,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K010061,catalog_v1
M1064,内分泌与生殖,"Thyroxine, free (FT4)",分析物／抗原／病原体标签,54,0,0,已关联历史获准记录（目录／数据库级）,K010061; K020548; K022603,,,240,158,CDC000015; CDC000037; CDC000090; CDC000139; CDC000141,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K010061,catalog_v1
M1065,免疫与自身免疫,Tissue (cell) antigens,抗体／免疫反应性,53,0,5,已关联历史获准记录（目录／数据库级）,K012138; K012960; K013148,,P020055; P030044; P040011,115,131,CDC000324; CR140085; CR140127; CR140162; CR140431,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K012138,catalog_v1
M1066,细胞学,Tissue cell cytology,分析物／抗原／病原体标签,0,0,0,仅CLIA记录：三路径待核实,,,,1027,3,CR150021; CR190571; CR240788,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfClia/Search.cfm,catalog_v1
M1067,免疫与自身免疫,Tissue of origin for primary and metastatic tumors,分析物／抗原／病原体标签,2,0,0,已关联历史获准记录（目录／数据库级）,K080896; K092967,,,924,3,CR170668; K080896; K092967,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K080896,catalog_v1
M1068,血液学与凝血,Tissue plasminogen activator (T-PA),分析物／抗原／病原体标签,4,0,0,已关联历史获准记录（目录／数据库级）,K013492; K934314; K962489,,,384,6,CDC000013; CDC000123; K013492; K934314; K962489,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K013492,catalog_v1
M1069,血液学与凝血,TNC (Total Nucleated Count),功能／计数／检测对象组,1,0,0,已关联历史获准记录（目录／数据库级）,K112605,,,1105,15,CR160608; CR180382; CR190687; CR230579; CR240050,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K112605,catalog_v1
M1070,毒理与治疗药物监测,Tobramycin,分析物／抗原／病原体标签,40,0,0,已关联历史获准记录（目录／数据库级）,K003341; K010061; K011213,,,191,196,CDC000055; CDC000090; CDC000104; CDC000141; CDC000206,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K003341,catalog_v1
M1071,毒理与治疗药物监测,Topiramate,分析物／抗原／病原体标签,3,0,0,已关联历史获准记录（目录／数据库级）,K070645; K083799; K970510,,,672,6,CR140017; K070645; K083799; K970510,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K070645,catalog_v1
M1072,临床生化,Topoisomerase II-alpha gene,遗传／核酸／分型,0,0,1,已关联历史获准记录（目录／数据库级）,,,P050045,896,1,P050045,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm?id=P050045,catalog_v1
M1073,临床生化,Total solids (protein),分析物／抗原／病原体标签,4,0,0,已关联历史获准记录（目录／数据库级）,K941902; K941903; K941904,,,54,11,CDC000027; CDC000234; CDC000310; CR150366; K941902,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K941902,catalog_v1
M1074,尿液分析,Total solids (specific gravity),分析物／抗原／病原体标签,13,0,0,已关联历史获准记录（目录／数据库级）,K013783; K021428; K022386,,,55,60,CDC000027; CDC000033; CDC000051; CDC000131; CDC000234,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K013783,catalog_v1
M1075,免疫与自身免疫,Total-Tau,分析物／抗原／病原体标签,0,0,0,仅CLIA记录：三路径待核实,,,,1248,5,CR230260; CR230452,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfClia/Search.cfm,catalog_v1
M1076,免疫与自身免疫,Toxoplasma gondii antibodies,抗体／免疫反应性,61,0,0,已关联历史获准记录（目录／数据库级）,K001707; K003259; K010755,,,145,192,CDC000017; CDC000020; CDC000036; CDC000044; CDC000057,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K001707,catalog_v1
M1077,毒理与治疗药物监测,Tramadol,分析物／抗原／病原体标签,0,0,0,仅CLIA记录：三路径待核实,,,,1048,177,CR180541; CR180895; CR190002; CR190714; CR190715,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfClia/Search.cfm,catalog_v1
M1078,临床生化,Transferrin,分析物／抗原／病原体标签,54,0,0,已关联历史获准记录（目录／数据库级）,K001647; K002585; K010061,,,214,257,CDC000033; CDC000035; CDC000044; CDC000104; CDC000123,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K001647,catalog_v1
M1079,临床生化,Transferrin receptor (TFR),分析物／抗原／病原体标签,11,0,0,已关联历史获准记录（目录／数据库级）,K001647; K003064; K042291,,,217,32,CR200565; CR240187; CR250316; K001647; K003064,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K001647,catalog_v1
M1080,临床生化,"Transferrin, carbohydrate-deficient",分析物／抗原／病原体标签,5,0,0,已关联历史获准记录（目录／数据库级）,K001647; K001651; K001943,,,211,20,K001647; K001651; K001943; K043240; K060677,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K001647,catalog_v1
M1081,临床生化,"Transferrin, urine",分析物／抗原／病原体标签,3,0,0,已关联历史获准记录（目录／数据库级）,K001647; K081299; K962294,,,220,10,CR180520; CR180912; CR200136; CR220436; K001647,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K001647,catalog_v1
M1082,细菌与耐药,Treponema pallidum,分析物／抗原／病原体标签,3,0,0,已关联历史获准记录（目录／数据库级）,K061247; K091361; K112343,,,786,6,CDC000131; K061247; K091361; K112343,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K061247,catalog_v1
M1083,梅毒血清学,Treponema pallidum (syphilis) antibodies,抗体／免疫反应性,7,1,0,已关联历史获准记录（目录／数据库级）,K050590; K053570; K063866,DEN230090,,873,43,BK120021; CR150537; CR150600; CR160140; CR160400,路线为空表示本次未建立直接关联，不表示没有获准产品。 含CBER编号，需单独核实。 De Novo依据见目录映射表；未回填panel内部成员。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K050590,catalog_v1
M1084,梅毒血清学,Treponema pallidum antibodies (includes reagin),抗体／免疫反应性,15,0,0,已关联历史获准记录（目录／数据库级）,K001525; K001552; K014233,,,61,58,B930024; BK040013; CDC000001; CDC000018; CDC000089,路线为空表示本次未建立直接关联，不表示没有获准产品。 含CBER编号，需单独核实。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K001525,catalog_v1
M1085,免疫与自身免疫,Trichinella antibodies,抗体／免疫反应性,0,0,0,仅CLIA记录：三路径待核实,,,,763,3,CDC000095; CDC000163,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfClia/Search.cfm,catalog_v1
M1086,寄生虫,Trichomonas,分析物／抗原／病原体标签,7,0,0,已关联历史获准记录（目录／数据库级）,K020226; K020595; K033864,,,391,47,CDC000042; CDC000080; CDC000131; CDC000166; CDC000187,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K020226,catalog_v1
M1087,毒理与治疗药物监测,Tricyclic antidepressants,分析物／抗原／病原体标签,83,0,0,已关联历史获准记录（目录／数据库级）,K002331; K002447; K010138,,,246,1089,CDC000037; CDC000257; CDC000399; CDC000401; CDC000418,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K002331,catalog_v1
M1088,临床生化,Triglyceride,分析物／抗原／病原体标签,111,0,0,已关联历史获准记录（目录／数据库级）,K000586; K003721; K010061,,,21,500,CDC000023; CDC000035; CDC000055; CDC000072; CDC000086,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K000586,catalog_v1
M1089,内分泌与生殖,Triiodothyronine (T3),分析物／抗原／病原体标签,40,0,0,已关联历史获准记录（目录／数据库级）,K001607; K010061; K013420,,,49,163,CDC000015; CDC000035; CDC000037; CDC000047; CDC000072,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K001607,catalog_v1
M1090,内分泌与生殖,Triiodothyronine uptake (T3U) (TU),分析物／抗原／病原体标签,23,0,0,已关联历史获准记录（目录／数据库级）,K010061; K011213; K011465,,,360,175,CDC000007; CDC000015; CDC000035; CDC000055; CDC000072,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K010061,catalog_v1
M1091,内分泌与生殖,"Triiodothyronine, free (FT3)",分析物／抗原／病原体标签,24,0,0,已关联历史获准记录（目录／数据库级）,K022603; K023049; K060256,,,63,103,CDC000015; CDC000037; CDC000090; CDC000141; CDC000242,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K022603,catalog_v1
M1092,临床生化,Troponin T (Tn T),分析物／抗原／病原体标签,5,0,0,已关联历史获准记录（目录／数据库级）,K051752; K060373; K924392,,,345,11,CR200272; K051752; K060373; K924392; K961481,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K051752,catalog_v1
M1093,临床生化,"Troponin T, cardiac (CTnT)",分析物／抗原／病原体标签,4,0,0,已关联历史获准记录（目录／数据库级）,K000784; K952478; K964372,,,154,10,CR220471; K000784; K952478; K964372; K984105,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K000784,catalog_v1
M1094,临床生化,Troponin-I (cardiac),分析物／抗原／病原体标签,71,0,0,已关联历史获准记录（目录／数据库级）,K010061; K010201; K010313,,,237,150,CR160448; CR170277; CR180369; CR190365; CR200425,路线为空表示本次未建立直接关联，不表示没有获准产品。,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K010061,catalog_v1
