gene,uniprot,protein_name,ensembl_gene,surface_evidence,cspa_confirmed,topology,topology_class,n_tm,ecd_length,max_ecd_segment,cyto_length,has_signal_peptide,accessible_sites,almen_class,uniprot_subcellular,ml_score
SLC6A3,Q01959,Sodium-dependent dopamine transporter,ENSG00000142319;ENSG00000276996,machine_learning,False,CY:1-67;TM:68-86;NC:87-97;TM:98-119;CY:120-140;TM:141-164;NC:165-236;TM:237-256;CY:257-264;TM:265-285;NC:286-313;TM:314-335;CY:336-346;TM:347-371;NC:372-400;TM:401-420;CY:421-446;TM:447-471;NC:472-476;TM:477-501;CY:502-521;TM:522-543;NC:544-558;TM:559-578;CY:579-620,multi-pass (12 TM),12,160,72,195,False,2.0,Transporters,Cell membrane (Multi-pass membrane protein),0.9301
SLC6A4,P31645,Sodium-dependent serotonin transporter,ENSG00000108576,machine_learning,False,CY:1-86;TM:87-106;NC:107-116;TM:117-139;CY:140-159;TM:160-185;NC:186-250;TM:251-270;CY:271-279;TM:280-300;NC:301-328;TM:329-350;CY:351-361;TM:362-386;NC:387-413;TM:414-435;CY:436-464;TM:465-488;NC:489-499;TM:500-518;CY:519-538;TM:539-559;NC:560-571;TM:572-595;CY:596-630,multi-pass (12 TM),12,153,65,210,False,10.0,Transporters,Cell membrane (Multi-pass membrane protein);Endomembrane system (Multi-pass membrane protein);Endosome membrane (Multi-pass membrane protein),0.8982
SLC6A5,Q9Y345,Sodium- and chloride-dependent glycine transporter 2,ENSG00000165970,machine_learning,False,CY:1-197;TM:198-217;NC:218-228;TM:229-249;CY:250-271;TM:272-296;NC:297-391;TM:392-411;CY:412-420;TM:421-441;NC:442-470;TM:471-491;CY:492-502;TM:503-527;NC:528-560;TM:561-582;CY:583-602;TM:603-623;NC:624-635;TM:636-657;CY:658-677;TM:678-699;NC:700-714;TM:715-737;CY:738-797,multi-pass (12 TM),12,195,95,339,False,13.0,Transporters,Membrane (Multi-pass membrane protein),0.9082
SLC6A6,P31641,Sodium- and chloride-dependent taurine transporter,ENSG00000131389,experimental,True,CY:1-48;TM:49-67;NC:68-78;TM:79-101;CY:102-121;TM:122-146;NC:147-216;TM:217-236;CY:237-244;TM:245-265;NC:266-295;TM:296-315;CY:316-326;TM:327-351;NC:352-380;TM:381-400;CY:401-429;TM:430-448;NC:449-459;TM:460-484;CY:485-504;TM:505-525;NC:526-543;TM:544-565;CY:566-620,multi-pass (12 TM),12,169,70,191,False,11.0,Transporters,Cell membrane (Multi-pass membrane protein),0.9176
SLC6A7,Q99884,Sodium-dependent proline transporter,ENSG00000011083,machine_learning,False,CY:1-44;TM:45-63;NC:64-74;TM:75-97;CY:98-117;TM:118-142;NC:143-212;TM:213-233;CY:234-241;TM:242-262;NC:263-291;TM:292-312;CY:313-323;TM:324-347;NC:348-381;TM:382-403;CY:404-423;TM:424-443;NC:444-456;TM:457-477;CY:478-496;TM:497-518;NC:519-537;TM:538-559;CY:560-636,multi-pass (12 TM),12,176,70,199,False,9.0,Transporters,Membrane (Multi-pass membrane protein),0.7804
SLC6A8,P48029,Sodium- and chloride-dependent creatine transporter 1,ENSG00000130821,machine_learning,False,CY:1-60;TM:61-79;NC:80-89;TM:90-112;CY:113-132;TM:133-159;NC:160-229;TM:230-250;CY:251-268;TM:269-293;NC:294-311;TM:312-330;CY:331-341;TM:342-366;NC:367-393;TM:394-415;CY:416-444;TM:445-464;NC:465-481;TM:482-500;CY:501-520;TM:521-541;NC:542-560;TM:561-581;CY:582-635,multi-pass (12 TM),12,161,70,212,False,6.0,Transporters,Membrane (Multi-pass membrane protein),0.9182
SLC6A9,P48067,Sodium- and chloride-dependent glycine transporter 1,ENSG00000196517,machine_learning,False,CY:1-106;TM:107-126;NC:127-137;TM:138-156;CY:157-182;TM:183-208;NC:209-286;TM:287-306;CY:307-314;TM:315-335;NC:336-366;TM:367-385;CY:386-405;TM:406-427;NC:428-446;TM:447-470;CY:471-501;TM:502-525;NC:526-530;TM:531-551;CY:552-570;TM:571-593;NC:594-606;TM:607-629;CY:630-706,multi-pass (12 TM),12,157,78,287,False,6.0,Transporters,Membrane (Multi-pass membrane protein),0.8882
SLC7A1,P30825,High affinity cationic amino acid transporter 1,ENSG00000139514,machine_learning,False,CY:1-34;TM:35-56;NC:57-63;TM:64-85;CY:86-96;TM:97-123;NC:124-165;TM:166-183;CY:184-191;TM:192-210;NC:211-247;TM:248-273;CY:274-284;TM:285-310;NC:311-336;TM:337-357;CY:358-384;TM:385-403;NC:404-410;TM:411-430;CY:431-493;TM:494-517;NC:518-524;TM:525-547;CY:548-558;TM:559-579;NC:580-584;TM:585-606;CY:607-629,multi-pass (14 TM),14,131,42,188,False,5.0,Transporters,Cell membrane (Multi-pass membrane protein),0.9621
SLC7A10,Q9NS82,Asc-type amino acid transporter 1,,machine_learning,False,CY:1-39;TM:40-60;NC:61-71;TM:72-94;CY:95-113;TM:114-141;NC:142-161;TM:162-183;CY:184-194;TM:195-214;NC:215-233;TM:234-254;CY:255-266;TM:267-290;NC:291-312;TM:313-336;CY:337-361;TM:362-381;NC:382-386;TM:387-410;CY:411-421;TM:422-444;NC:445-449;TM:450-469;CY:470-523,multi-pass (12 TM),12,82,22,171,False,0.0,Transporters,Membrane (Multi-pass membrane protein),0.6487
SLC7A14,Q8TBB6,Probable cationic amino acid transporter,ENSG00000013293,machine_learning,False,CY:1-55;TM:56-76;NC:77-85;TM:86-108;CY:109-119;TM:120-140;NC:141-189;TM:190-207;CY:208-218;TM:219-238;NC:239-252;TM:253-273;CY:274-285;TM:286-312;NC:313-329;TM:330-351;CY:352-359;TM:360-378;NC:379-383;TM:384-404;CY:405-412;TM:413-432;NC:433-561;TM:562-585;CY:586-594;TM:595-615;NC:616-626;TM:627-648;CY:649-654;TM:655-675;NC:676-771,multi-pass (15 TM),15,330,129,120,False,13.0,Transporters,Lysosome membrane (Multi- pass membrane protein),0.7705
SLC7A2,P52569,Cationic amino acid transporter 2,ENSG00000003989,machine_learning,False,CY:1-38;TM:39-56;NC:57-67;TM:68-87;CY:88-98;TM:99-125;NC:126-163;TM:164-184;CY:185-192;TM:193-211;NC:212-250;TM:251-275;CY:276-286;TM:287-313;NC:314-338;TM:339-359;CY:360-386;TM:387-406;NC:407-412;TM:413-433;CY:434-492;TM:493-513;NC:514-523;TM:524-545;CY:546-554;TM:555-577;NC:578-582;TM:583-603;CY:604-658,multi-pass (14 TM),14,134,39,218,False,8.0,Transporters,Cell membrane (Multi-pass membrane protein),0.8703
SLC7A3,Q8WY07,Cationic amino acid transporter 3,ENSG00000165349,experimental,False,CY:1-32;TM:33-53;NC:54-64;TM:65-87;CY:88-107;TM:108-129;NC:130-165;TM:166-183;CY:184-191;TM:192-210;NC:211-234;TM:235-254;CY:255-287;TM:288-311;NC:312-331;TM:332-354;CY:355-382;TM:383-403;NC:404-408;TM:409-428;CY:429-475;TM:476-496;NC:497-507;TM:508-528;CY:529-539;TM:540-560;NC:561-565;TM:566-586;CY:587-619,multi-pass (14 TM),14,112,36,212,False,4.0,Transporters,Cell membrane (Multi-pass membrane protein),0.6568
SLC7A4,O43246,Cationic amino acid transporter 4,ENSG00000099960,machine_learning,False,CY:1-38;TM:39-59;NC:60-69;TM:70-92;CY:93-112;TM:113-137;NC:138-170;TM:171-190;CY:191-197;TM:198-217;NC:218-228;TM:229-250;CY:251-269;TM:270-296;NC:297-315;TM:316-339;CY:340-365;TM:366-385;NC:386-390;TM:391-412;CY:413-476;TM:477-499;NC:500-509;TM:510-530;CY:531-541;TM:542-562;NC:563-567;TM:568-587;CY:588-635,multi-pass (14 TM),14,93,33,233,False,5.0,Transporters,Membrane (Multi-pass membrane protein),0.7804
SLC7A5,Q01650,Large neutral amino acids transporter small subunit 1,ENSG00000103257,experimental,True,CY:1-51;TM:52-71;NC:72-82;TM:83-104;CY:105-136;TM:137-157;NC:158-169;TM:170-189;CY:190-199;TM:200-220;NC:221-239;TM:240-262;CY:263-273;TM:274-297;NC:298-319;TM:320-343;CY:344-369;TM:370-390;NC:391-395;TM:396-418;CY:419-430;TM:431-452;NC:453-458;TM:459-478;CY:479-507,multi-pass (12 TM),12,75,22,171,False,1.0,Transporters,"Apical cell membrane (Multi-pass membrane protein);Cytoplasm, cytosol",0.8533
SLC7A6,Q92536,Y+L amino acid transporter 2,ENSG00000103064,machine_learning,False,CY:1-45;TM:46-65;NC:66-76;TM:77-99;CY:100-110;TM:111-130;NC:131-163;TM:164-185;CY:186-195;TM:196-214;NC:215-235;TM:236-256;CY:257-268;TM:269-292;NC:293-314;TM:315-338;CY:339-363;TM:364-383;NC:384-388;TM:389-411;CY:412-423;TM:424-445;NC:446-450;TM:451-471;CY:472-515,multi-pass (12 TM),12,97,33,159,False,1.0,Transporters,Basolateral cell membrane (Multi- pass membrane protein),0.9102
SLC7A9,P82251,"b(0,+)-type amino acid transporter 1",ENSG00000021488,machine_learning,False,CY:1-29;TM:30-49;NC:50-60;TM:61-86;CY:87-98;TM:99-120;NC:121-148;TM:149-169;CY:170-180;TM:181-201;NC:202-212;TM:213-232;CY:233-251;TM:252-277;NC:278-296;TM:297-319;CY:320-348;TM:349-368;NC:369-373;TM:374-398;CY:399-409;TM:410-430;NC:431-435;TM:436-457;CY:458-487,multi-pass (12 TM),12,79,28,141,False,0.0,Transporters,Cell membrane (Multi-pass membrane protein),0.6267
SLC8A1,P32418,Sodium/calcium exchanger 1,ENSG00000183023,experimental,True,SP:1-35;NC:36-77;TM:78-96;CY:97-133;TM:134-154;NC:155-168;TM:169-191;CY:192-202;TM:203-225;NC:226-231;TM:232-252;CY:253-797;TM:798-819;NC:820-828;TM:829-848;CY:849-874;TM:875-895;NC:896-906;TM:907-927;CY:928-944;TM:945-964;NC:965-973,multi-pass (10 TM),10,91,42,636,True,2.0,Transporters,Cell membrane (Multi-pass membrane protein),0.8129
SLC8A2,Q9UPR5,Sodium/calcium exchanger 2,ENSG00000118160,machine_learning,False,SP:1-20;NC:21-71;TM:72-91;CY:92-130;TM:131-148;NC:149-162;TM:163-185;CY:186-196;TM:197-219;NC:220-224;TM:225-245;CY:246-721;TM:722-741;NC:742-746;TM:747-766;CY:767-776;TM:777-795;NC:796-822;TM:823-843;CY:844-854;TM:855-874;NC:875-893;TM:894-912;CY:913-921,multi-pass (11 TM),11,121,51,556,True,2.0,Transporters,Membrane (Multi-pass membrane protein),0.7585
SLC8A3,P57103,Sodium/calcium exchanger 3,ENSG00000100678,machine_learning,False,SP:1-30;NC:31-73;TM:74-95;CY:96-147;TM:148-165;NC:166-170;TM:171-190;CY:191-201;TM:202-224;NC:225-230;TM:231-251;CY:252-727;TM:728-747;NC:748-752;TM:753-773;CY:774-782;TM:783-801;NC:802-828;TM:829-849;CY:850-860;TM:861-881;NC:882-900;TM:901-924;CY:925-927,multi-pass (11 TM),11,105,43,562,True,3.0,Transporters,Membrane (Multi-pass membrane protein),0.7904
SLC8B1,Q6J4K2,"Sodium/potassium/calcium exchanger 6, mitochondrial",ENSG00000089060,experimental,True,NC:1-97;TM:98-119;CY:120-138;TM:139-161;NC:162-166;TM:167-191;CY:192-201;TM:202-221;NC:222-226;TM:227-251;CY:252-323;TM:324-344;NC:345-356;TM:357-377;CY:378-385;TM:386-407;NC:408-418;TM:419-437;CY:438-448;TM:449-466;NC:467-485;TM:486-511;CY:512-523;TM:524-543;NC:544-554;TM:555-578;CY:579-584,multi-pass (13 TM),13,160,97,138,False,4.0,Transporters,Cell membrane (Multi-pass membrane protein);Mitochondrion inner membrane (Multi-pass membrane protein),0.892
SLC9A1,P19634,Sodium/hydrogen exchanger 1,ENSG00000090020,experimental,True,CY:1-12;TM:13-33;NC:34-105;TM:106-127;CY:128-129;TM:130-149;NC:150-154;TM:155-174;CY:175-191;TM:192-211;NC:212-227;TM:228-247;CY:248-256;TM:257-276;NC:277-294;TM:295-315;CY:316-338;TM:339-358;NC:359-381;IM:382-402;NC:403-410;TM:411-430;CY:431-448;TM:449-470;NC:471-479;TM:480-499;CY:500-815,multi-pass (12 TM),12,151,72,397,False,2.0,Transporters,Cell membrane (Multi-pass membrane protein);Endoplasmic reticulum membrane (Multi-pass membrane protein);Membrane (Multi-pass membrane protein),0.6047
SLC9A2,Q9UBY0,Sodium/hydrogen exchanger 2,ENSG00000115616,machine_learning,False,CY:1-13;IM:14-33;CY:34-79;IM:80-100;CY:101-106;TM:107-127;NC:128-138;TM:139-159;CY:160-168;TM:169-189;NC:190-208;TM:209-229;CY:230-236;TM:237-257;NC:258-277;TM:278-298;CY:299-307;TM:308-328;NC:329-360;TM:361-381;CY:382-391;TM:392-412;NC:413-429;IM:430-450;NC:451-458;TM:459-479;CY:480-812,multi-pass (10 TM),10,107,32,433,False,3.0,Transporters,Membrane (Multi-pass membrane protein),0.6128
SLC9A3,P48764,Sodium/hydrogen exchanger 3,ENSG00000066230,machine_learning,False,CY:1-12;IM:13-24;CY:25-54;IM:55-73;CY:74-79;TM:80-99;NC:100-112;TM:113-133;CY:134-139;TM:140-160;NC:161-180;TM:181-202;CY:203-210;TM:211-232;NC:233-252;TM:253-274;CY:275-290;TM:291-309;NC:310-340;TM:341-362;CY:363-369;TM:370-390;NC:391-405;IM:406-426;NC:427-435;TM:436-456;CY:457-834,multi-pass (10 TM),10,108,31,463,False,2.0,Transporters,Apical cell membrane (Multi-pass membrane protein),0.7904
SLC9A6,Q92581,Sodium/hydrogen exchanger 6,ENSG00000198689,machine_learning,False,SP:1-42;NC:43-71;TM:72-91;CY:92-102;TM:103-120;NC:121-149;TM:150-167;CY:168-178;TM:179-200;NC:201-248;TM:249-273;CY:274-292;TM:293-316;NC:317-335;TM:336-360;CY:361-380;TM:381-403;NC:404-412;TM:413-436;CY:437-447;TM:448-467;NC:468-472;TM:473-494;CY:495-669,multi-pass (11 TM),11,139,48,247,True,0.0,Transporters,Endosome membrane (Multi-pass membrane protein),0.7405
SLC9A7,Q96T83,Sodium/hydrogen exchanger 7,ENSG00000065923,machine_learning,False,NC:1-71;TM:72-91;CY:92-98;TM:99-119;NC:120-181;TM:182-199;CY:200-210;TM:211-233;NC:234-252;TM:253-271;CY:272-279;TM:280-303;NC:304-319;TM:320-343;CY:344-349;TM:350-367;NC:368-372;TM:373-392;CY:393-413;TM:414-435;NC:436-440;TM:441-466;CY:467-508;TM:509-531;NC:532-614;TM:615-635;CY:636-725,multi-pass (13 TM),13,261,83,185,False,10.0,Transporters,"Golgi apparatus, trans-Golgi network membrane (Multi-pass membrane protein);Recycling endosome membrane (Multi-pass membrane protein)",0.7764
SLCO1A2,P46721,Solute carrier organic anion transporter family member 1A2,ENSG00000084453,experimental,False,CY:1-20;TM:21-40;NC:41-58;TM:59-80;CY:81-86;TM:87-107;NC:108-156;TM:157-181;CY:182-201;TM:202-222;NC:223-241;TM:242-266;CY:267-316;TM:317-338;NC:339-354;TM:355-376;CY:377-387;TM:388-408;NC:409-511;TM:512-535;CY:536-546;TM:547-568;NC:569-599;TM:600-623;CY:624-670,multi-pass (12 TM),12,236,103,165,False,5.0,Transporters,Cell membrane (Multi-pass membrane protein),0.9206
SLCO1B1,Q9Y6L6,Solute carrier organic anion transporter family member 1B1,ENSG00000134538,machine_learning,False,CY:1-28;TM:29-48;NC:49-65;TM:66-87;CY:88-95;TM:96-118;NC:119-169;TM:170-192;CY:193-210;TM:211-234;NC:235-256;TM:257-279;CY:280-336;TM:337-356;NC:357-375;TM:376-397;CY:398-406;TM:407-428;NC:429-534;TM:535-560;CY:561-570;TM:571-593;NC:594-623;TM:624-646;CY:647-691,multi-pass (12 TM),12,245,106,175,False,15.0,Transporters,Basolateral cell membrane (Multi-pass membrane protein),0.8583
SLCO1B3,Q9NPD5,Solute carrier organic anion transporter family member 1B3,ENSG00000111700,machine_learning,False,CY:1-28;TM:29-51;NC:52-64;TM:65-87;CY:88-95;TM:96-118;NC:119-169;TM:170-193;CY:194-213;TM:214-235;NC:236-255;TM:256-279;CY:280-336;TM:337-356;NC:357-375;TM:376-397;CY:398-403;TM:404-426;NC:427-534;TM:535-558;CY:559-569;TM:570-593;NC:594-623;TM:624-647;CY:648-702,multi-pass (12 TM),12,241,108,185,False,9.0,Transporters,Basolateral cell membrane (Multi-pass membrane protein),0.8423
SLCO1B7,G3V0H7,Putative solute carrier organic anion transporter family member 1B7,ENSG00000205754,machine_learning,False,NC:1-17;TM:18-40;CY:41-48;TM:49-71;NC:72-123;TM:124-148;CY:149-159;TM:160-183;NC:184-209;TM:210-234;CY:235-289;TM:290-313;NC:314-328;TM:329-350;CY:351-358;TM:359-381;NC:382-487;TM:488-513;CY:514-522;TM:523-546;NC:547-577;TM:578-600;CY:601-640,multi-pass (11 TM),11,247,106,131,False,11.0,Transporters,Cell membrane (Multi-pass membrane protein),0.8743
SLCO1C1,Q9NYB5,Solute carrier organic anion transporter family member 1C1,ENSG00000139155,machine_learning,False,CY:1-41;TM:42-59;NC:60-78;TM:79-104;CY:105-110;TM:111-132;NC:133-185;TM:186-209;CY:210-230;TM:231-251;NC:252-272;TM:273-295;CY:296-353;TM:354-373;NC:374-392;TM:393-414;CY:415-425;TM:426-445;NC:446-550;TM:551-576;CY:577-587;TM:588-610;NC:611-640;TM:641-664;CY:665-712,multi-pass (12 TM),12,247,105,196,False,14.0,Transporters,Cell membrane (Multi-pass membrane protein),0.9022
SLCO2A1,Q92959,Solute carrier organic anion transporter family member 2A1,ENSG00000174640,experimental,True,CY:1-30;TM:31-51;NC:52-70;TM:71-92;CY:93-99;TM:100-121;NC:122-168;TM:169-190;CY:191-209;TM:210-234;NC:235-253;TM:254-278;CY:279-321;TM:322-346;NC:347-361;TM:362-386;CY:387-396;TM:397-418;NC:419-513;TM:514-538;CY:539-550;TM:551-568;NC:569-606;TM:607-628;CY:629-643,multi-pass (12 TM),12,233,95,136,False,13.0,Transporters,Cell membrane (Multi-pass membrane protein),0.7877
SLCO2B1,O94956,Solute carrier organic anion transporter family member 2B1,ENSG00000137491,machine_learning,False,CY:1-49;TM:50-69;NC:70-88;TM:89-108;CY:109-117;TM:118-138;NC:139-186;TM:187-209;CY:210-228;TM:229-253;NC:254-272;TM:273-297;CY:298-371;TM:372-394;NC:395-405;TM:406-432;CY:433-440;TM:441-463;NC:464-562;TM:563-586;CY:587-595;TM:596-614;NC:615-651;TM:652-673;CY:674-709,multi-pass (12 TM),12,233,99,204,False,6.0,Transporters,Cell membrane (Multi-pass membrane protein),0.9321
SLCO3A1,Q9UIG8,Solute carrier organic anion transporter family member 3A1,ENSG00000176463,experimental,True,CY:1-37;TM:38-61;NC:62-79;TM:80-101;CY:102-107;TM:108-126;NC:127-174;TM:175-197;CY:198-216;TM:217-241;NC:242-260;TM:261-284;CY:285-348;TM:349-371;NC:372-389;TM:390-410;CY:411-420;TM:421-441;NC:442-535;TM:536-562;CY:563-571;TM:572-595;NC:596-624;TM:625-647;CY:648-710,multi-pass (12 TM),12,226,94,208,False,7.0,Transporters,Cell membrane (Multi-pass membrane protein),0.8978
SLCO4A1,Q96BD0,Solute carrier organic anion transporter family member 4A1,ENSG00000101187,experimental,True,CY:1-104;TM:105-124;NC:125-143;TM:144-164;CY:165-171;TM:172-192;NC:193-227;TM:228-247;CY:248-266;TM:267-290;NC:291-308;TM:309-331;CY:332-383;TM:384-404;NC:405-423;TM:424-444;CY:445-453;TM:454-474;NC:475-578;TM:579-601;CY:602-612;TM:613-638;NC:639-665;TM:666-689;CY:690-722,multi-pass (12 TM),12,222,104,235,False,7.0,Transporters,Cell membrane (Multi-pass membrane protein),0.9438
SLCO4C1,Q6ZQN7,Solute carrier organic anion transporter family member 4C1,ENSG00000173930,experimental,True,CY:1-107;TM:108-130;NC:131-142;TM:143-165;CY:166-173;TM:174-195;NC:196-228;TM:229-250;CY:251-270;TM:271-293;NC:294-312;TM:313-333;CY:334-381;TM:382-404;NC:405-418;TM:419-444;CY:445-455;TM:456-474;NC:475-576;TM:577-603;CY:604-613;TM:614-636;NC:637-666;TM:667-690;CY:691-724,multi-pass (12 TM),12,210,102,238,False,10.0,Transporters,Basolateral cell membrane (Multi-pass membrane protein),0.9604
SLCO5A1,Q9H2Y9,Solute carrier organic anion transporter family member 5A1,ENSG00000137571,experimental,False,CY:1-128;TM:129-149;NC:150-168;TM:169-189;CY:190-195;TM:196-218;NC:219-260;TM:261-284;CY:285-303;TM:304-327;NC:328-346;TM:347-368;CY:369-431;TM:432-454;NC:455-471;TM:472-493;CY:494-504;TM:505-524;NC:525-648;TM:649-672;CY:673-683;TM:684-706;NC:707-736;TM:737-760;CY:761-848,multi-pass (12 TM),12,251,124,326,False,7.0,Transporters,Cell membrane (Multi-pass membrane protein),0.9337
SLCO6A1,Q86UG4,Solute carrier organic anion transporter family member 6A1,ENSG00000205359,experimental,False,CY:1-108;TM:109-130;NC:131-149;TM:150-166;CY:167-171;TM:172-193;NC:194-228;TM:229-251;CY:252-271;TM:272-291;NC:292-311;TM:312-335;CY:336-382;TM:383-403;NC:404-420;TM:421-444;CY:445-454;TM:455-475;NC:476-579;TM:580-602;CY:603-612;TM:613-632;NC:633-667;TM:668-691;CY:692-719,multi-pass (12 TM),12,230,104,228,False,9.0,Transporters,Cell membrane (Multi-pass membrane protein),0.9362
SLITRK1,Q96PX8,SLIT and NTRK-like protein 1,,machine_learning,False,SP:1-21;NC:22-618;TM:619-643;CY:644-696,type I,1,597,597,53,True,18.0,Miscellaneous,Membrane (Single-pass type I membrane protein),0.9381
SLITRK2,Q9H156,SLIT and NTRK-like protein 2,,machine_learning,True,SP:1-19;NC:20-617;TM:618-644;CY:645-845,type I,1,598,598,201,True,17.0,Miscellaneous,Membrane (Single-pass type I membrane protein),0.9741
SLITRK3,O94933,SLIT and NTRK-like protein 3,ENSG00000121871,machine_learning,True,SP:1-28;NC:29-537;TM:538-555;CY:556-654;TM:655-679;NC:680-977,multi-pass (2 TM),2,807,509,99,True,25.0,Miscellaneous,Membrane (Single-pass type I membrane protein),0.8523
SLITRK4,Q8IW52,SLIT and NTRK-like protein 4,,machine_learning,True,SP:1-18;NC:19-617;TM:618-643;CY:644-837,type I,1,599,599,194,True,16.0,Miscellaneous,Membrane (Single-pass type I membrane protein),0.9122
SLITRK5,O94991,SLIT and NTRK-like protein 5,ENSG00000165300,machine_learning,False,SP:1-38;NC:39-664;TM:665-688;CY:689-958,type I,1,626,626,270,True,18.0,Miscellaneous,Membrane (Single-pass type I membrane protein),0.8922
SLITRK6,Q9H5Y7,SLIT and NTRK-like protein 6,,experimental,True,SP:1-26;NC:27-607;TM:608-633;CY:634-841,type I,1,581,581,208,True,11.0,Miscellaneous,Cell membrane (Single-pass type I membrane protein),0.8287
SMO,Q99835,Smoothened homolog,ENSG00000128602,machine_learning,True,SP:1-31;NC:32-231;TM:232-254;CY:255-263;TM:264-283;NC:284-314;TM:315-339;CY:340-358;TM:359-379;NC:380-400;TM:401-420;CY:421-449;TM:450-474;NC:475-519;TM:520-542;CY:543-787,multi-pass (7 TM),7,297,200,302,True,11.0,Receptors,"Cell projection, cilium;Membrane (Multi-pass membrane protein)",0.9481
SORCS1,Q8WY21,VPS10 domain-containing receptor SorCS1,ENSG00000108018,machine_learning,True,SP:1-34;NC:35-1100;TM:1101-1120;CY:1121-1168,type I,1,1066,1066,48,True,46.0,Receptors,Membrane (Single-pass type I membrane protein),0.6926
SORCS2,Q96PQ0,VPS10 domain-containing receptor SorCS2,ENSG00000184985,machine_learning,True,SP:1-50;NC:51-1078;TM:1079-1100;CY:1101-1159,type I,1,1028,1028,59,True,42.0,Receptors,Membrane (Single-pass type I membrane protein),0.8623
SORCS3,Q9UPU3,VPS10 domain-containing receptor SorCS3,ENSG00000156395,machine_learning,False,SP:1-33;NC:34-1124;TM:1125-1144;CY:1145-1222,type I,1,1091,1091,78,True,44.0,Receptors,Membrane (Single-pass type I membrane protein),0.7725
SORL1,Q92673,Sortilin-related receptor,ENSG00000137642,machine_learning,True,SP:1-28;NC:29-2136;TM:2137-2159;CY:2160-2214,type I,1,2108,2108,55,True,113.0,Receptors,Endosome;Golgi apparatus;Membrane (Single-pass type I membrane protein);Secreted,0.9721
SORT1,Q99523,Sortilin,ENSG00000134243,experimental,True,SP:1-33;NC:34-756;TM:757-778;CY:779-831,type I,1,723,723,53,True,31.0,Receptors,"Cell membrane (Single-pass type I membrane protein|Extracellular side;Endoplasmic reticulum membrane (Single-pass type I membrane protein);Endosome membrane (Single-pass type I membrane protein);Golgi apparatus, Golgi stack membrane (Single-pass type I membrane protein);Lysosome membrane (Single-pass type I membrane protein);Membrane (Single-pass type I membrane protein);Nucleus membrane (Single-pass type I membrane protein)",0.9588
SPACA1,Q9HBV2,Sperm acrosome membrane-associated protein 1,ENSG00000118434,machine_learning,False,SP:1-29;NC:30-216;TM:217-245;CY:246-294,type I,1,187,187,49,True,3.0,Unclassified,Membrane (Single-pass type I membrane protein),0.8942
SPACA4,Q8TDM5,Sperm acrosome membrane-associated protein 4,ENSG00000177202,experimental,False,SP:1-19;NC:20-124,no TM (GPI/peripheral),0,105,105,0,True,2.0,,"Cell membrane (Lipid-anchor, GPI-anchor);Cytoplasmic vesicle, secretory vesicle, acrosome",0.4371
