rank,gene,protein_name,final_score,tier,multiplicative_score,tumour_quality,safety_score,consensus_multiplier,score_specificity,score_intensity,score_uniformity,score_accessibility,score_druggability,epi_mean,epi_detection,caf_mean,immune_mean,endothelial_mean,tme_max_mean,log2fc_mean,log2fc_sd,n_datasets_reproducible,n_datasets,topology_class,max_ecd_segment,surface_confirmation,ab_tractability_bucket,ot_n_drugs,ot_drugs,depmap_mean_gene_effect,safety_source,safety_is_default,protein_worst_tissue,rna_worst_tissue,rna_max_ntpm,n_normal_tissues_medium_high,almen_class,uniprot,ensembl_gene
343,SLC29A1,Equilibrative nucleoside transporter 1,0.18226997643129592,Tier 3,0.006055435914059889,0.20184786380199615,0.050000000000000044,0.6,0.0,0.15458294076531393,0.1471563782446668,0.24333333333333335,0.7,0.40550333,0.1471563782446668,0.262650152,0.1173505692,0.4098345959999999,0.438542576,-0.2993992030550328,0.7719485150198658,1,5,multi-pass (11 TM),46,experimental (CSPA/GPI),UniProt loc high conf,1.0,DIPYRIDAMOLE,-0.002644793951064009,protein+RNA (min),False,Adrenal gland,heart muscle,135.3,32.0,Transporters,Q99808,ENSG00000112759
344,SLC41A1,Solute carrier family 41 member 1,0.1815299765646855,Tier 3,0.0059819813507756385,0.1852978746508651,0.06456610861885792,0.5,0.0,0.07478989229924977,0.1048244809550757,0.29583333333333334,0.7,0.179026624,0.1048244809550757,0.0853105116,0.170154129,0.368137922,0.368137922,-0.7390757818339119,0.4167005385906295,0,5,multi-pass (9 TM),97,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.02954559049023734,RNA only,False,,heart muscle,93.1,,Transporters,Q8IVJ1,ENSG00000133065
345,PTPRA,Receptor-type tyrosine-protein phosphatase alpha,0.18061892502448473,Tier 3,0.005892366606290807,0.23569466425163207,0.050000000000000044,0.5,0.0,0.17359941600609985,0.1942489052520605,0.4308333333333333,0.65,0.465608086,0.1942489052520605,0.6147472159999999,0.547329398,0.553963446,0.630760352,-0.4821086781184423,0.2837802275299294,0,5,type I,121,Open Targets confirmed,GO CC high conf,0.0,,-0.0459562272936882,protein+RNA (min),False,Heart muscle,cerebral cortex,93.7,41.0,Receptors,P18433,ENSG00000132670
346,RNF149,E3 ubiquitin-protein ligase RNF149,0.18047033423062098,Tier 3,0.0058778360469767975,0.23511344187907168,0.050000000000000044,0.5,0.0,0.217246548557674,0.2233206608376844,0.53,0.45,0.613462198,0.2233206608376844,0.6510979459999999,1.78662678,0.603695352,1.78662678,-1.5161638938609086,0.5721121062150101,0,5,type I,168,Open Targets confirmed,UniProt SigP or TMHMM,0.0,,-0.10738107806014256,protein+RNA (min),False,Cerebellum,bone marrow,49.4,33.0,Unclassified,Q8NC42,ENSG00000163162
347,GABBR1,Gamma-aminobutyric acid type B receptor subunit 1,0.1803696441644136,Tier 3,0.005868003247164473,0.2347201298865787,0.050000000000000044,0.5,0.0,0.2035904939723019,0.1143851554605918,0.8408333333333333,0.3,0.5656660614,0.1143851554605918,0.61767287,0.1472495134,0.4406334568,0.636259644,-0.7722513099108174,0.5663663520180809,0,5,multi-pass (7 TM),571,unconfirmed (ML prediction only),not in Open Targets,,,-0.01867339784315258,RNA only,False,,amygdala,224.4,,Receptors,Q9UBS5,ENSG00000204681;ENSG00000206466;ENSG00000206511;ENSG00000232632;ENSG00000237112;ENSG00000232569;ENSG00000237051
348,TREM1,Triggering receptor expressed on myeloid cells 1,0.1803227547294051,Tier 3,0.0058634280454520245,0.23453712181808078,0.050000000000000044,0.5,0.0,0.14580962618229598,0.1031259829081079,0.5316666666666667,0.7,0.3786109354,0.1031259829081079,0.182652912,0.608164062,0.0955121122,0.613109574,-0.6691204461860023,1.2542161384433448,0,5,type I,182,Open Targets confirmed,UniProt loc high conf,1.0,NANGIBOTIDE,-0.06866405201077912,protein+RNA (min),False,Liver,bone marrow,90.7,14.0,Receptors,Q9NP99,ENSG00000124731
349,CLDND1,Claudin domain-containing protein 1,0.18027625645143147,Tier 3,0.005858893359680933,0.2343557343872371,0.050000000000000044,0.5,0.0,0.17664277267377862,0.1926358992624071,0.37,0.7,0.475462912,0.1926358992624071,0.685030488,1.25609302,0.93989676,1.25609302,-1.2714004030012316,0.3138345832115804,0,5,multi-pass (3 TM),114,Open Targets confirmed,UniProt loc high conf,0.0,,-0.03580930501020094,protein+RNA (min),False,Cerebellum,amygdala,1440.2,24.0,Unclassified,Q9NY35,ENSG00000080822
350,GINM1,Glycoprotein integral membrane protein 1,0.17997117743625057,Tier 3,0.00582919889537931,0.2331679558151722,0.050000000000000044,0.5,0.0,0.16713492686285486,0.198704852213006,0.6166666666666667,0.45,0.444892994,0.198704852213006,0.686834641,0.3594857979999999,1.08226321,1.08226321,-1.1603243058997337,0.3002137952398341,0,5,type I,236,Open Targets confirmed,UniProt SigP or TMHMM,0.0,,-0.025168349242902628,protein+RNA (min),False,Heart muscle,kidney,86.4,30.0,Unclassified,Q9NU53,ENSG00000055211
351,RNF130,E3 ubiquitin-protein ligase RNF130,0.1798264803428194,Tier 3,0.0058151501429961,0.2326060057198438,0.050000000000000044,0.5,0.0,0.20254413100267904,0.2336108975965399,0.5191666666666667,0.45,0.5620627359999999,0.2336108975965399,0.7311066979999999,0.837370078,0.5283089719999999,0.874033382,-0.6106572295187597,0.1314051553173648,0,5,type I,167,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.09318389049696635,protein+RNA (min),False,Liver,liver,167.8,44.0,Unclassified,Q86XS8,ENSG00000113269
352,EFNB2,Ephrin-B2,0.17937235154780193,Tier 3,0.005771205052181853,0.2308482020872739,0.050000000000000044,0.5,0.0,0.09869018838589864,0.1130508220504709,0.5566666666666666,0.7,0.2427395406,0.1130508220504709,0.1521040095999999,0.03254739228,2.42790534,2.42790534,-3.12727818177731,1.6239526959991706,0,5,type I,200,Open Targets confirmed,UniProt loc high conf,1.0,SEPHB4-HSA,0.029305577439396425,protein+RNA (min),False,Heart muscle,lung,14.5,35.0,Miscellaneous,P52799,ENSG00000125266
353,ANO6,Anoctamin-6,0.1786576125613977,Tier 3,0.005702490604159346,0.22809962416637364,0.050000000000000044,0.5,0.0,0.14881279454469037,0.139810326287178,0.4358333333333333,0.7,0.387757972,0.139810326287178,0.551495128,0.17500442,0.5537255379999999,0.6380528959999999,-0.7066997000952969,0.4076381559846567,0,5,multi-pass (8 TM),97,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.023184801966915893,protein+RNA (min),False,Cerebral cortex,liver,81.1,33.0,Miscellaneous,Q4KMQ2,ENSG00000177119
354,LYSMD3,LysM and putative peptidoglycan-binding domain-containing protein 3,0.17857532844686372,Tier 3,0.005694615065473456,0.22778460261893801,0.050000000000000044,0.5,0.0,0.09302922726750704,0.109018785827183,0.5491666666666666,0.7,0.22734423,0.109018785827183,0.1214132766,0.248748982,0.267372838,0.32376117,-0.3361320021048652,0.4265178602161988,0,5,type I,215,Open Targets confirmed,UniProt loc high conf,0.0,,0.10654290417815049,protein+RNA (min),False,Cerebellum,liver,22.5,42.0,Unclassified,Q7Z3D4,ENSG00000176018
355,FAM174B,Membrane protein FAM174B,0.1777462862102392,Tier 3,0.005615670354470845,0.2246268141788336,0.050000000000000044,0.5,0.0145805933111828,0.14180234804476116,0.1475858328826327,0.38249999999999995,0.7,0.366499414,0.1475858328826327,0.0861995828,0.066067013,0.5148743527999999,0.5148743527999999,0.0437417799335484,1.185816168613694,0,5,type I,63,Open Targets confirmed,UniProt loc high conf,0.0,,0.06702720177908358,protein+RNA (min),False,Kidney,pancreas,75.0,37.0,Unclassified,Q3ZCQ3,ENSG00000185442
356,ATP2B4,Plasma membrane calcium-transporting ATPase 4,0.17738218366057806,Tier 3,0.005581230911700227,0.22324923646800887,0.050000000000000044,0.5,0.0,0.2224294400583948,0.2125667422816496,0.20833333333333334,0.7,0.6319818899999999,0.2125667422816496,0.743406084,1.0017213100000002,1.546670986,1.546670986,-1.0933157506155564,0.5410375702512377,0,5,multi-pass (10 TM),28,Open Targets confirmed,UniProt loc high conf,0.0,,-0.23177671315539689,protein+RNA (min),False,Cerebral cortex,heart muscle,164.7,35.0,Transporters,P23634,ENSG00000058668
357,EMP1,Epithelial membrane protein 1,0.17636790910346875,Tier 3,0.005486036575519501,0.21944146302077983,0.050000000000000044,0.5,0.0,0.24577869305005173,0.1858036220538474,0.23750000000000002,0.65,0.718085854,0.1858036220538474,3.64678316,0.187956358,9.6686779,9.6686779,-3.884130205868787,0.837352113838061,0,5,multi-pass (4 TM),39,unconfirmed (ML prediction only),GO CC high conf,0.0,,0.11409169156408655,RNA only,False,,heart muscle,1936.4,,Miscellaneous,P54849,ENSG00000134531
358,TMX4,Thioredoxin-related transmembrane protein 4,0.17601554630977803,Tier 3,0.005453220815089942,0.21812883260359747,0.050000000000000044,0.5,0.0,0.1831174954665458,0.1981516675514415,0.49583333333333335,0.45,0.496650004,0.1981516675514415,0.5119568059999999,0.858102588,0.55519479,0.858102588,-0.7950304071271013,0.2914266267488905,0,5,type I,163,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.07323174442537651,protein+RNA (min),False,Cerebellum,heart muscle,60.7,43.0,Unclassified,Q9H1E5,ENSG00000125827
359,STIM1,Stromal interaction molecule 1,0.17566862378314055,Tier 3,0.005421039814315265,0.21684159257261043,0.050000000000000044,0.5,0.0,0.09743103819241666,0.1124019246706355,0.5158333333333334,0.65,0.239298594,0.1124019246706355,0.1866767344,0.405568862,0.2297419329999999,0.405568862,-0.7350284666899698,0.2204483010557421,0,5,type I,187,experimental (CSPA/GPI),GO CC high conf,0.0,,0.0038420312909529433,protein+RNA (min),False,Cerebellum,liver,105.3,38.0,Unclassified,Q13586,ENSG00000167323
360,SLC43A3,Solute carrier family 43 member 3,0.17513143424787223,Tier 3,0.005371459593148577,0.2148583837259429,0.050000000000000044,0.5,0.0,0.18479250746419135,0.1851244111655232,0.2391666666666667,0.7,0.5021804679999999,0.1851244111655232,0.5108841620000001,0.2509070399999999,0.611392924,0.729407464,-0.1969220888689053,0.9476900371449858,0,5,multi-pass (12 TM),41,Open Targets confirmed,UniProt loc high conf,0.0,,-0.06855282556527034,protein+RNA (min),False,Cerebellum,liver,134.9,29.0,Transporters,Q8NBI5,ENSG00000134802
361,GJA1,Gap junction alpha-1 protein,0.1743891957845308,Tier 3,0.005303453002763395,0.21213812011053562,0.050000000000000044,0.5,0.0,0.23022635335715072,0.1367142471955273,0.225,0.7,0.660243298,0.1367142471955273,0.873161348,0.03041663288,3.57473782,3.57473782,-2.1823037547914645,0.9334412011354511,0,5,multi-pass (4 TM),36,Open Targets confirmed,UniProt loc high conf,0.0,,-0.09680478810559105,protein+RNA (min),False,Cerebellum,amygdala,366.4,26.0,Miscellaneous,P17302,ENSG00000152661
362,PSEN1,Presenilin-1,0.1736219594587692,Tier 3,0.005233761881141283,0.20935047524565115,0.050000000000000044,0.5,0.0,0.16658968554865644,0.1757876906795992,0.2391666666666667,0.7,0.443159246,0.1757876906795992,0.378188046,0.4292506239999999,0.3849173879999999,0.4636380219999999,-0.1240521780063865,0.2350365369306483,0,5,multi-pass (8 TM),29,Open Targets confirmed,UniProt loc high conf,7.0,SEMAGACESTAT; AVAGACESTAT; TARENFLURBIL; RG-4733; NIROGACESTAT; NIROGACESTAT HYDROBROMIDE,-0.08215325974516771,protein+RNA (min),False,Cerebral cortex,spinal cord,78.9,38.0,Unclassified,P49768,ENSG00000080815
363,BMPR1A,Bone morphogenetic protein receptor type-1A,0.17295811371331202,Tier 3,0.005173957066468925,0.20695828265875682,0.050000000000000044,0.5,0.0,0.08720005423527886,0.1019663590585053,0.4275,0.7,0.211690738,0.1019663590585053,0.2300032719999999,0.062373486,0.00282274781,0.2300032719999999,-0.1475430254393588,0.2608995273928431,0,5,type I,129,Open Targets confirmed,UniProt loc high conf,2.0,EPTOTERMIN ALFA; DIBOTERMIN ALFA,-0.2680373814371819,protein+RNA (min),False,Cerebral cortex,thyroid gland,17.9,30.0,Receptors,P36894,ENSG00000107779
364,SDC2,Syndecan-2,0.17254968729988965,Tier 3,0.0051373899258930645,0.2054955970357224,0.050000000000000044,0.5,0.0,0.1249270479059698,0.1063009372726422,0.4116666666666666,0.65,0.316652416,0.1063009372726422,1.4592919800000002,0.0940921709999999,0.0532729204,1.4592919800000002,-1.999491203446284,0.5137032613927068,0,5,type I,122,Open Targets confirmed,GO CC high conf,0.0,,0.07261238909532576,RNA only,False,,liver,430.0,,Receptors,P34741,ENSG00000169439
365,CASD1,CAS1 domain-containing protein 1,0.17251114929192357,Tier 3,0.005133948472683511,0.20535793890734028,0.050000000000000044,0.5,0.0,0.1255944705350443,0.136195224001657,0.5700000000000001,0.45,0.3185888979999999,0.136195224001657,0.1396599623999999,0.2274787079999999,0.363027834,0.363027834,-0.0377242475945072,0.3513875382521846,0,5,multi-pass (14 TM),270,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.05130233123469133,protein+RNA (min),False,Cerebellum,cerebral cortex,23.9,21.0,Unclassified,Q96PB1,ENSG00000127995
366,FAM174A,Membrane protein FAM174A,0.1718137710757518,Tier 3,0.005071937699561987,0.2028775079824793,0.050000000000000044,0.5,0.0,0.19183730660056236,0.1950502333118341,0.38666666666666666,0.45,0.525665214,0.1950502333118341,0.301817108,0.16582694,0.475431554,0.5463984180000001,-0.0315209777032391,0.2258000397061825,0,5,type I,92,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.01573122301979394,protein+RNA (min),False,Cerebellum,hypothalamus,40.1,32.0,Unclassified,Q8TBP5,ENSG00000174132
367,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,0.1713092917082546,Tier 3,0.005027392100388571,0.20109568401554268,0.050000000000000044,0.5,0.0,0.21291574962596935,0.196312670451744,0.495,0.3,0.598148508,0.196312670451744,0.5018578380000001,1.27258864,1.47580562,1.606209668,-1.5505368580289969,0.3501774250160431,0,5,type I,162,unconfirmed (ML prediction only),not in Open Targets,,,0.05256329804323765,protein+RNA (min),False,Kidney,liver,96.3,21.0,Receptors,Q92956,ENSG00000157873;ENSG00000273936
368,SLC36A4,Proton-coupled amino acid transporter 4,0.17128043181616728,Tier 3,0.005024851685611169,0.2009940674244466,0.050000000000000044,0.5,0.044790610879573,0.09163973637398833,0.1205196844288851,0.3175,0.65,0.223594672,0.1205196844288851,0.1012316558,0.181894412,0.126410254,0.198347098,0.134371832638719,0.1137547411962612,0,5,multi-pass (10 TM),87,Open Targets confirmed,GO CC high conf,0.0,,0.20948101151396037,protein+RNA (min),False,Cerebellum,bone marrow,18.3,43.0,Transporters,Q6YBV0,ENSG00000180773
369,ZDHHC5,Palmitoyltransferase ZDHHC5,0.1692341263465477,Tier 3,0.004846897451864013,0.19387589807456038,0.050000000000000044,0.5,0.0,0.09965570374321721,0.1340987866295847,0.2808333333333333,0.7,0.245384526,0.1340987866295847,0.234159286,0.216003184,0.307434194,0.318571242,-0.2641184280545239,0.3225661730948515,0,5,multi-pass (5 TM),79,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.049544415663957654,protein+RNA (min),False,Cerebral cortex,liver,57.3,41.0,Enzymes,Q9C0B5,ENSG00000156599
370,SLC39A9,Zinc transporter ZIP9,0.16885421621930694,Tier 3,0.0048143285804462775,0.19257314321785093,0.050000000000000044,0.5,0.0063284079848236995,0.12456859601919251,0.1425545080928266,0.21500000000000002,0.7,0.315613566,0.1425545080928266,0.203597849,0.1824607079999999,0.1865772859999999,0.2922951279999999,0.0189852239544711,0.4623019920108765,0,5,multi-pass (8 TM),48,Open Targets confirmed,UniProt loc high conf,0.0,,-0.03636650442192798,protein+RNA (min),False,Cerebellum,liver,41.3,43.0,Transporters,Q9NUM3,ENSG00000029364
371,CD302,CD302 antigen,0.16882449400913344,Tier 3,0.004811786731571468,0.19247146926285852,0.050000000000000044,0.5,0.0,0.12230630599707261,0.1413010403172199,0.4816666666666667,0.45,0.309075978,0.1413010403172199,0.56687172,0.2083333149999999,0.25348047,0.56687172,-0.6948029953206376,0.8270541654841418,0,5,type I,146,Open Targets confirmed,UniProt SigP or TMHMM,0.0,,0.13513067147676297,RNA only,False,,liver,181.2,,Receptors,Q8IX05,ENSG00000241399
372,SLC31A1,High affinity copper uptake protein 1,0.16768938553591634,Tier 3,0.004715380248726636,0.18861520994906528,0.050000000000000044,0.5,0.005825375167945933,0.11029502817598053,0.1396679588174269,0.21250000000000002,0.7,0.2749059299999999,0.1396679588174269,0.2842919379999999,0.193903687,0.147301803,0.325443076,0.0174761255038378,0.5222512182806512,0,5,multi-pass (3 TM),57,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.32544642287298026,protein+RNA (min),False,Heart muscle,liver,100.5,16.0,Transporters,O15431,ENSG00000136868
373,NIPAL3,NIPA-like protein 3,0.16593546426177277,Tier 3,0.004568963033424481,0.1522987677808159,0.050000000000000044,0.6,0.006501111721031401,0.11965809765844407,0.1352090736640883,0.21250000000000002,0.45,0.3014644199999999,0.1352090736640883,0.0853024061999999,0.29687891,0.1923669939999999,0.29687891,0.0195033351630942,0.488204597483992,1,5,multi-pass (9 TM),33,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.11407283571617506,protein+RNA (min),False,Cerebellum,spinal cord,59.6,41.0,Transporters,Q6P499,ENSG00000001461
374,SLC41A3,Solute carrier family 41 member 3,0.16448670618338332,Tier 3,0.004450332010208409,0.1780132804083362,0.050000000000000044,0.5,0.0,0.08141362936236672,0.1136527726793142,0.27666666666666667,0.65,0.1963495,0.1136527726793142,0.256042522,0.163688411,0.373565868,0.387787476,-0.837345704855905,0.3454018154741869,0,5,multi-pass (10 TM),62,experimental (CSPA/GPI),GO CC high conf,0.0,,-0.11051545568629723,protein+RNA (min),False,Cerebellum,cerebellum,63.5,38.0,Transporters,Q96GZ6,ENSG00000114544
375,MFSD6,Major facilitator superfamily domain-containing protein 6,0.16236169461987662,Tier 3,0.004280068568107151,0.1712027427242859,0.050000000000000044,0.5,0.0,0.12775591820583446,0.153882795415595,0.31583333333333335,0.45,0.324879762,0.153882795415595,0.02153698108,0.278870526,0.4301788219999999,0.488820116,-0.5844132704409785,0.5643974822865065,0,5,multi-pass (12 TM),133,Open Targets confirmed,UniProt SigP or TMHMM,0.0,,-0.0457772804324566,protein+RNA (min),False,Cerebellum,spinal cord,60.6,33.0,Unclassified,Q6ZSS7,ENSG00000151690
376,ZFYVE27,Protrudin,0.1605498461928242,Tier 3,0.004138373472645524,0.16553493890582083,0.050000000000000044,0.5,0.0,0.1007088372963723,0.1088408572327319,0.37416666666666665,0.45,0.2482759568,0.1088408572327319,0.1448631066,0.3181506129999999,0.4200086900000001,0.44700347,-0.796621780408193,0.3655904771058066,0,5,multi-pass (3 TM),203,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,-0.14129057848524235,protein+RNA (min),False,Cerebellum,liver,35.9,37.0,Unclassified,Q5T4F4,ENSG00000155256
377,SLC10A3,P3 protein,0.16041137283403267,Tier 3,0.004127674732521468,0.1651069893008586,0.050000000000000044,0.5,0.0,0.08269182546332905,0.103468121040964,0.40249999999999997,0.45,0.199721512,0.103468121040964,0.252005508,0.198508182,0.301076934,0.3391556839999999,-0.6167171018525599,0.362757872850117,0,5,multi-pass (8 TM),225,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.07013074674711142,protein+RNA (min),False,Cerebellum,bone marrow,41.4,41.0,Transporters,P09131,ENSG00000126903
378,TMEM161A,Transmembrane protein 161A,0.15610518396775178,Tier 3,0.003804100450077532,0.15216401800310114,0.050000000000000044,0.5,0.0,0.09740041677493384,0.1102946732405718,0.2875,0.45,0.239215032,0.1102946732405718,0.260610862,0.199617161,0.21450353,0.35253713,-0.5785997438009437,0.5537884544043199,0,5,multi-pass (8 TM),75,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,-0.31775362012435626,protein+RNA (min),False,Cerebellum,liver,30.1,31.0,Unclassified,Q9NX61,ENSG00000064545
379,ATP13A2,Probable cation-transporting ATPase 13A2,0.1506037726172097,Tier 3,0.0034159189153797347,0.13663675661518926,0.050000000000000044,0.5,0.0,0.07291842173646966,0.1027653613394766,0.22666666666666668,0.45,0.1741778239999999,0.1027653613394766,0.0972623262,0.1758034358,0.21249818,0.261306016,-0.4690779356253721,0.4089579889398621,0,5,multi-pass (12 TM),26,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.03211300122085149,protein+RNA (min),False,Cerebral cortex,cerebral cortex,98.1,37.0,Transporters,Q9NQ11,ENSG00000159363
