gene,uniprot,protein_name,ensembl_gene,surface_evidence,cspa_confirmed,topology,topology_class,n_tm,ecd_length,max_ecd_segment,cyto_length,has_signal_peptide,accessible_sites,almen_class,uniprot_subcellular,ml_score,loc_pass,loc_reason,ecd_pass,ecd_reason,antibody_accessible,exclusion_reason,accessibility_score,surface_confirmation,ot_symbol,ab_tractability_bucket,ab_druggability,ot_surface_localisation,ot_locations,ot_is_essential,ot_n_drugs,ot_drugs,ot_max_clinical_stage,depmap_mean_gene_effect,rna_risk,rna_max_ntpm,rna_worst_tissue,safety_rna,protein_risk,protein_worst_tissue,level_score,safety_protein,n_normal_tissues_medium_high,safety_source,safety_score,safety_is_default,epi_mean,epi_detection,caf_mean,immune_mean,endothelial_mean,tme_max_mean,log2fc_mean,log2fc_sd,n_datasets,n_datasets_reproducible,consensus_fraction
SLC9A3,P48764,Sodium/hydrogen exchanger 3,ENSG00000066230,machine_learning,False,CY:1-12;IM:13-24;CY:25-54;IM:55-73;CY:74-79;TM:80-99;NC:100-112;TM:113-133;CY:134-139;TM:140-160;NC:161-180;TM:181-202;CY:203-210;TM:211-232;NC:233-252;TM:253-274;CY:275-290;TM:291-309;NC:310-340;TM:341-362;CY:363-369;TM:370-390;NC:391-405;IM:406-426;NC:427-435;TM:436-456;CY:457-834,multi-pass (10 TM),10,108,31,463,False,2.0,Transporters,Apical cell membrane (Multi-pass membrane protein),0.7904,True,,True,,True,,0.21083333333333334,Open Targets confirmed,SLC9A3,UniProt loc high conf,0.7,True,uniprot:Apical cell membrane ; Multi-pass membrane protein; uniprot:Cell membrane ; Multi-pass membrane protein; uniprot:Recycling endosome membrane ; Multi-pass membrane protein; uniprot:Early endosome membrane ; Multi-pass membrane protein; HPA_main:Plasma membrane,False,4.0,TENAPANOR; TENAPANOR HYDROCHLORIDE; SQUALAMINE; SQUALAMINE LACTATE,PHASE_3,-0.07015801114957856,0.8605400727992728,88.4,kidney,0.1394599272007272,0.95,Kidney,1.0,0.050000000000000044,8.0,protein+RNA (min),0.050000000000000044,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
GPR45,Q9Y5Y3,Probable G-protein coupled receptor 45,ENSG00000135973,experimental,False,NC:1-34;TM:35-60;CY:61-71;TM:72-98;NC:99-111;TM:112-130;CY:131-149;TM:150-171;NC:172-193;TM:194-218;CY:219-265;TM:266-289;NC:290-300;TM:301-324;CY:325-372,multi-pass (7 TM),7,80,34,125,False,5.0,Receptors,Cell membrane (Multi-pass membrane protein),0.963,True,,True,,True,,0.24333333333333335,experimental (CSPA/GPI),GPR45,GO CC high conf,0.65,True,"uniprot:Cell membrane ; Multi-pass membrane protein; uniprot:Cell projection, cilium membrane ; Multi-pass membrane protein",False,0.0,,,-0.11523698154934901,0.14268095906250353,1.0,cerebral cortex,0.8573190409374964,,,,,,RNA only,0.8573190409374964,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
GPR42,O15529,G-protein coupled receptor 42,ENSG00000126251,machine_learning,False,NC:1-15;TM:16-40;CY:41-51;TM:52-70;NC:71-89;TM:90-111;CY:112-131;TM:132-153;NC:154-179;TM:180-203;CY:204-222;TM:223-243;NC:244-256;TM:257-278;CY:279-346,multi-pass (7 TM),7,73,26,118,False,1.0,Receptors,Cell membrane (Multi-pass membrane protein),0.976,True,,True,,True,,0.19666666666666668,Open Targets confirmed,GPR42,GO CC high conf,0.65,True,uniprot:Cell membrane ; Multi-pass membrane protein,,0.0,,,,0.051034542819708185,0.6,colon,0.9489654571802918,,,,,,RNA only,0.9489654571802918,False,0.0,0.0,0.0002871177,0.0064564680699999,3.2561478e-05,0.0064564680699999,-0.1656853818649254,0.1829563469365432,5,0,0.0
GPR33,Q49SQ1,Probable G-protein coupled receptor 33,ENSG00000214943,machine_learning,False,NC:1-29;TM:30-53;CY:54-64;TM:65-84;NC:85-103;TM:104-124;CY:125-143;TM:144-166;NC:167-205;TM:206-225;CY:226-245;TM:246-263;NC:264-280;TM:281-302;CY:303-333,multi-pass (7 TM),7,104,39,81,False,6.0,Receptors,Cell membrane (Multi-pass membrane protein),0.8303,True,,True,,True,,0.2575,Open Targets confirmed,GPR33,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.1621280616717726,0.021727895484148232,0.2,spleen,0.9782721045158518,,,,,,RNA only,0.9782721045158518,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
GPR32P1,Q8NGA4,Putative G-protein coupled receptor GPR32P1,,machine_learning,False,NC:1-45;TM:46-68;CY:69-79;TM:80-103;NC:104-115;TM:116-137;CY:138-157;TM:158-177;NC:178-213;TM:214-238;CY:239-272,multi-pass (5 TM),5,93,45,65,False,3.0,Unclassified,Cell membrane (Multi-pass membrane protein),0.6846,True,,True,,True,,0.2325,unconfirmed (ML prediction only),,not in Open Targets,0.3,,,,,,,,,,,,,,,,,default (no HPA record),0.7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
GPR32,O75388,Probable G-protein coupled receptor 32,ENSG00000142511,experimental,False,NC:1-44;TM:45-68;CY:69-79;TM:80-103;NC:104-115;TM:116-137;CY:138-157;TM:158-177;NC:178-217;TM:218-238;CY:239-257;TM:258-281;NC:282-295;TM:296-319;CY:320-356,multi-pass (7 TM),7,110,44,87,False,1.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9072,True,,True,,True,,0.21166666666666667,experimental (CSPA/GPI),GPR32,GO CC high conf,0.65,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,0.02367087408851383,0.6094593262766406,54.6,parathyroid gland,0.39054067372335943,,,,,,RNA only,0.39054067372335943,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
GPR31,O00270,"12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor",ENSG00000120436,machine_learning,False,NC:1-11;TM:12-40;CY:41-51;TM:52-76;NC:77-87;TM:88-110;CY:111-129;TM:130-152;NC:153-175;TM:176-201;CY:202-221;TM:222-244;NC:245-269;TM:270-289;CY:290-319,multi-pass (7 TM),7,70,25,80,False,3.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9202,True,,True,,True,,0.21583333333333332,Open Targets confirmed,GPR31,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Multi-pass membrane protein,False,0.0,,,0.06090246348853025,0.07218958810680631,1.3,lymph node,0.9278104118931937,,,,,,RNA only,0.9278104118931937,False,0.0,0.0,0.0,2.2588674e-05,0.0,2.2588674e-05,-0.0006510363333392,0.0014557614971687,5,0,0.0
GPR21,Q99679,Probable G-protein coupled receptor 21,ENSG00000188394,experimental,False,NC:1-31;TM:32-58;CY:59-70;TM:71-92;NC:93-103;TM:104-125;CY:126-145;TM:146-168;NC:169-189;TM:190-214;CY:215-252;TM:253-273;NC:274-285;TM:286-307;CY:308-349,multi-pass (7 TM),7,75,31,112,False,0.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9771,True,,True,,True,,0.19083333333333335,experimental (CSPA/GPI),GPR21,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,0.07250088924745894,0.19668736048465074,5.1,cerebral cortex,0.8033126395153493,,,,,,RNA only,0.8033126395153493,False,0.0,0.0,0.0006581051799999,5.2334996e-05,0.009100324,0.00949219258,-0.197810440414563,0.4120175909777814,5,0,0.0
GPR6,P46095,G-protein coupled receptor 6,ENSG00000146360,machine_learning,False,NC:1-74;TM:75-97;CY:98-107;TM:108-133;NC:134-140;TM:141-162;CY:163-182;TM:183-206;NC:207-226;TM:227-246;CY:247-278;TM:279-303;NC:304-308;TM:309-331;CY:332-362,multi-pass (7 TM),7,106,74,93,False,1.0,Receptors,Cell membrane (Multi-pass membrane protein),0.8263,True,,True,,True,,0.2366666666666667,Open Targets confirmed,GPR6,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Multi-pass membrane protein,False,0.0,,,-0.013894480507878617,0.7341901943336159,34.4,basal ganglia,0.2658098056663841,,,,,,RNA only,0.2658098056663841,False,0.0,0.0,0.0,0.0024625783999999,0.0,0.0024625783999999,-0.0635205160811305,0.1420361919232763,5,0,0.0
OR4D9,Q8NGE8,Olfactory receptor 4D9,ENSG00000172742,experimental,False,NC:1-25;TM:26-49;CY:50-60;TM:61-82;NC:83-101;TM:102-120;CY:121-140;TM:141-163;NC:164-204;TM:205-225;CY:226-236;TM:237-258;NC:259-269;TM:270-289;CY:290-314,multi-pass (7 TM),7,96,41,67,False,0.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9641,True,,True,,True,,0.19916666666666666,experimental (CSPA/GPI),OR4D9,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.31200965805813524,0.11462495865091246,0.8,bone marrow,0.8853750413490875,,,,,,RNA only,0.8853750413490875,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4D6,Q8NGJ1,Olfactory receptor 4D6,ENSG00000166884,experimental,False,NC:1-24;TM:25-49;CY:50-60;TM:61-82;NC:83-100;TM:101-120;CY:121-139;TM:140-163;NC:164-204;TM:205-225;CY:226-236;TM:237-258;NC:259-269;TM:270-289;CY:290-314,multi-pass (7 TM),7,94,41,66,False,2.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9066,True,,True,,True,,0.21916666666666668,experimental (CSPA/GPI),OR4D6,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,0.11461872408433987,0.008260688270785032,0.1,testis,0.9917393117292149,,,,,,RNA only,0.9917393117292149,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4D5,Q8NGN0,Olfactory receptor 4D5,ENSG00000171014,experimental,False,NC:1-24;TM:25-49;CY:50-59;TM:60-80;NC:81-100;TM:101-120;CY:121-139;TM:140-162;NC:163-203;TM:204-225;CY:226-236;TM:237-258;NC:259-269;TM:270-289;CY:290-318,multi-pass (7 TM),7,96,41,69,False,3.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9661,True,,True,,True,,0.22916666666666669,experimental (CSPA/GPI),OR4D5,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.1349753058575118,0.033579474839138174,0.2,pancreas,0.9664205251608619,,,,,,RNA only,0.9664205251608619,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52E2,Q8NGJ4,Olfactory receptor 52E2,ENSG00000176787,experimental,False,NC:1-25;TM:26-50;CY:51-61;TM:62-80;NC:81-100;TM:101-122;CY:123-141;TM:142-166;NC:167-197;TM:198-222;CY:223-240;TM:241-260;NC:261-271;TM:272-295;CY:296-325,multi-pass (7 TM),7,87,31,78,False,2.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9381,True,,True,,True,,0.21083333333333334,experimental (CSPA/GPI),OR52E2,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.019104632733406585,0.01580210580665326,0.2,testis,0.9841978941933467,,,,,,RNA only,0.9841978941933467,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52E1,Q8NGJ3,Olfactory receptor 52E1,,machine_learning,False,NC:1-23;TM:24-47;CY:48-58;TM:59-77;NC:78-97;TM:98-119;CY:120-138;TM:139-163;NC:164-194;TM:195-219;CY:220-234;TM:235-257;NC:258-268;TM:269-291;CY:292-308,multi-pass (7 TM),7,85,31,62,False,2.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9082,True,,True,,True,,0.21083333333333334,unconfirmed (ML prediction only),,not in Open Targets,0.3,,,,,,,,0.0,0.0,adipose tissue,1.0,,,,,,RNA only,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52B6,Q8NGF0,Olfactory receptor 52B6,ENSG00000187747,experimental,False,NC:1-43;TM:44-68;CY:69-79;TM:80-98;NC:99-117;TM:118-139;CY:140-158;TM:159-181;NC:182-214;TM:215-240;CY:241-259;TM:260-280;NC:281-291;TM:292-314;CY:315-335,multi-pass (7 TM),7,106,43,70,False,3.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9322,True,,True,,True,,0.23083333333333333,experimental (CSPA/GPI),OR52B6,GO CC high conf,0.65,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,0.11471538364651161,0.01755396257541819,0.1,pancreas,0.9824460374245818,,,,,,RNA only,0.9824460374245818,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52B2,Q96RD2,Olfactory receptor 52B2,ENSG00000255307,machine_learning,False,NC:1-25;TM:26-50;CY:51-60;TM:61-80;NC:81-102;TM:103-122;CY:123-141;TM:142-164;NC:165-197;TM:198-223;CY:224-242;TM:243-262;NC:263-273;TM:274-294;CY:295-323,multi-pass (7 TM),7,91,33,77,False,1.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9741,True,,True,,True,,0.2025,Open Targets confirmed,OR52B2,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.0033661430065924807,0.0,0.0,adipose tissue,1.0,,,,,,RNA only,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52A5,Q9H2C5,Olfactory receptor 52A5,ENSG00000171944,experimental,False,NC:1-28;TM:29-50;CY:51-61;TM:62-82;NC:83-102;TM:103-122;CY:123-141;TM:142-164;NC:165-199;TM:200-223;CY:224-241;TM:242-263;NC:264-273;TM:274-295;CY:296-316,multi-pass (7 TM),7,93,35,69,False,1.0,Receptors,Cell membrane (Multi-pass membrane protein),0.8883,True,,True,,True,,0.20416666666666666,experimental (CSPA/GPI),OR52A5,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.07739217147220145,0.01858654860926632,0.1,bone marrow,0.9814134513907337,,,,,,RNA only,0.9814134513907337,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52A1,Q9UKL2,Olfactory receptor 52A1,ENSG00000182070,experimental,False,NC:1-27;TM:28-49;CY:50-60;TM:61-80;NC:81-100;TM:101-122;CY:123-141;TM:142-165;NC:166-199;TM:200-223;CY:224-241;TM:242-263;NC:264-273;TM:274-295;CY:296-312,multi-pass (7 TM),7,91,34,65,False,1.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9612,True,,True,,True,,0.20333333333333334,experimental (CSPA/GPI),OR52A1,GO CC high conf,0.65,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.06621121020526269,0.008260688270785032,0.1,skeletal muscle,0.9917393117292149,,,,,,RNA only,0.9917393117292149,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51V1,Q9H2C8,Olfactory receptor 51V1,ENSG00000176742,experimental,False,NC:1-34;TM:35-57;CY:58-68;TM:69-89;NC:90-109;TM:110-129;CY:130-149;TM:150-174;NC:175-205;TM:206-230;CY:231-249;TM:250-270;NC:271-280;TM:281-303;CY:304-321,multi-pass (7 TM),7,95,34,68,False,1.0,Receptors,Cell membrane (Multi-pass membrane protein),0.98,True,,True,,True,,0.20333333333333334,experimental (CSPA/GPI),OR51V1,no antibody tractability bucket,0.0,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.14476576251971085,0.01858654860926632,0.1,bone marrow,0.9814134513907337,,,,,,RNA only,0.9814134513907337,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51T1,Q8NGJ9,Olfactory receptor 51T1,ENSG00000176900,experimental,False,NC:1-26;TM:27-50;CY:51-61;TM:62-80;NC:81-99;TM:100-122;CY:123-142;TM:143-165;NC:166-198;TM:199-223;CY:224-242;TM:243-263;NC:264-276;TM:277-296;CY:297-327,multi-pass (7 TM),7,91,33,81,False,3.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9834,True,,True,,True,,0.2225,experimental (CSPA/GPI),OR51T1,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,0.011264782795035707,0.0,0.0,adipose tissue,1.0,,,,,,RNA only,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51S1,Q8NGJ8,Olfactory receptor 51S1,ENSG00000176922,experimental,False,NC:1-33;TM:34-57;CY:58-68;TM:69-86;NC:87-105;TM:106-128;CY:129-147;TM:148-172;NC:173-203;TM:204-228;CY:229-247;TM:248-269;NC:270-281;TM:282-301;CY:302-323,multi-pass (7 TM),7,95,33,71,False,2.0,Receptors,Cell membrane (Multi-pass membrane protein),0.908,True,,True,,True,,0.21250000000000002,experimental (CSPA/GPI),OR51S1,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.05975112248098168,0.0,0.0,adipose tissue,1.0,,,,,,RNA only,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
HTR1A,P08908,5-hydroxytryptamine receptor 1A,ENSG00000178394,experimental,False,NC:1-37;TM:38-63;CY:64-72;TM:73-99;NC:100-110;TM:111-132;CY:133-152;TM:153-175;NC:176-194;TM:195-218;CY:219-345;TM:346-368;NC:369-379;TM:380-403;CY:404-422,multi-pass (7 TM),7,78,37,175,False,1.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9742,True,,True,,True,,0.20583333333333334,experimental (CSPA/GPI),HTR1A,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Multi-pass membrane protein; uniprot:Cell projection, dendrite",False,35.0,BEFIRADOL; DEXFENFLURAMINE; GEPIRONE HYDROCHLORIDE; ARIPIPRAZOLE; ROBALZOTAN; VORTIOXETINE HYDROBROMIDE,PHASE_3,-0.03145480011149524,0.4034759304875925,6.1,hippocampal formation,0.5965240695124074,,,,,,RNA only,0.5965240695124074,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51M1,Q9H341,Olfactory receptor 51M1,ENSG00000184698,experimental,False,NC:1-37;TM:38-61;CY:62-72;TM:73-99;NC:100-104;TM:105-129;CY:130-161;TM:162-185;NC:186-209;TM:210-234;CY:235-252;TM:253-274;NC:275-282;TM:283-304;CY:305-326,multi-pass (7 TM),7,74,37,83,False,2.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9122,True,,True,,True,,0.21583333333333335,experimental (CSPA/GPI),OR51M1,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.20666531061485385,0.0,0.0,adipose tissue,1.0,,,,,,RNA only,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51L1,Q8NGJ5,Olfactory receptor 51L1,ENSG00000176798,experimental,False,NC:1-26;TM:27-50;CY:51-61;TM:62-80;NC:81-99;TM:100-122;CY:123-141;TM:142-161;NC:162-198;TM:199-223;CY:224-242;TM:243-264;NC:265-272;TM:273-294;CY:295-315,multi-pass (7 TM),7,90,37,70,False,3.0,Receptors,Cell membrane (Multi-pass membrane protein),0.982,True,,True,,True,,0.22583333333333333,experimental (CSPA/GPI),OR51L1,GO CC high conf,0.65,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,0.07604360913088032,0.0,0.0,adipose tissue,1.0,,,,,,RNA only,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51J1,Q9H342,Olfactory receptor 51J1,ENSG00000184321,experimental,False,NC:1-27;TM:28-52;CY:53-63;TM:64-89;NC:90-108;TM:109-127;CY:128-156;TM:157-180;NC:181-197;TM:198-218;CY:219-238;TM:239-263;NC:264-273;TM:274-294;CY:295-316,multi-pass (7 TM),7,73,27,82,False,0.0,Receptors,Cell membrane (Multi-pass membrane protein),0.7746,True,,True,,True,,0.1875,experimental (CSPA/GPI),OR51J1,no antibody tractability bucket,0.0,True,uniprot:Cell membrane; Multi-pass membrane protein,,0.0,,,,,,,,,,,,,default (no HPA record),0.7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51I2,Q9H344,Olfactory receptor 51I2,ENSG00000187918,experimental,False,NC:1-25;TM:26-48;CY:49-58;TM:59-78;NC:79-97;TM:98-120;CY:121-139;TM:140-162;NC:163-196;TM:197-221;CY:222-240;TM:241-259;NC:260-270;TM:271-292;CY:293-312,multi-pass (7 TM),7,89,34,68,False,2.0,Receptors,Cell membrane (Multi-pass membrane protein),0.98,True,,True,,True,,0.21333333333333335,experimental (CSPA/GPI),OR51I2,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.24238586460223535,0.0,0.0,adipose tissue,1.0,,,,,,RNA only,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51G2,Q8NGK0,Olfactory receptor 51G2,ENSG00000176893,experimental,False,NC:1-28;TM:29-53;CY:54-64;TM:65-86;NC:87-105;TM:106-125;CY:126-144;TM:145-166;NC:167-201;TM:202-226;CY:227-245;TM:246-267;NC:268-275;TM:276-297;CY:298-314,multi-pass (7 TM),7,90,35,66,False,3.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9691,True,,True,,True,,0.22416666666666668,experimental (CSPA/GPI),OR51G2,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.00829977769838615,0.0,0.0,adipose tissue,1.0,,,,,,RNA only,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51G1,Q8NGK1,Olfactory receptor 51G1,ENSG00000176879;ENSG00000278870,experimental,False,NC:1-26;TM:27-50;CY:51-61;TM:62-81;NC:82-101;TM:102-122;CY:123-141;TM:142-163;NC:164-198;TM:199-223;CY:224-242;TM:243-263;NC:264-274;TM:275-296;CY:297-321,multi-pass (7 TM),7,92,35,74,False,2.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9679,True,,True,,True,,0.21416666666666667,experimental (CSPA/GPI),,not in Open Targets,0.3,,,,,,,,0.0,0.0,adipose tissue,1.0,,,,,,RNA only,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51F2,Q8NH61,Olfactory receptor 51F2,ENSG00000176925,experimental,False,NC:1-38;TM:39-62;CY:63-73;TM:74-94;NC:95-114;TM:115-134;CY:135-154;TM:155-177;NC:178-210;TM:211-235;CY:236-254;TM:255-276;NC:277-284;TM:285-306;CY:307-342,multi-pass (7 TM),7,99,38,86,False,4.0,Receptors,Cell membrane (Multi-pass membrane protein),1.0,True,,True,,True,,0.2366666666666667,experimental (CSPA/GPI),OR51F2,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.004551117190950441,0.0,0.0,adipose tissue,1.0,,,,,,RNA only,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51F1,A6NGY5,Olfactory receptor 51F1,ENSG00000280021,machine_learning,False,NC:1-33;TM:34-59;CY:60-70;TM:71-96;NC:97-105;TM:106-129;CY:130-149;TM:150-172;NC:173-211;TM:212-235;CY:236-246;TM:247-271;NC:272-279;TM:280-300;CY:301-319,multi-pass (7 TM),7,89,39,61,False,4.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9361,True,,True,,True,,0.23750000000000002,Open Targets confirmed,OR51F1,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.47320329277351464,0.0,0.0,adipose tissue,1.0,,,,,,RNA only,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51E2,Q9H255,Olfactory receptor 51E2,ENSG00000167332,experimental,False,NC:1-23;TM:24-47;CY:48-58;TM:59-77;NC:78-98;TM:99-119;CY:120-138;TM:139-159;NC:160-194;TM:195-220;CY:221-239;TM:240-260;NC:261-269;TM:270-291;CY:292-320,multi-pass (7 TM),7,88,35,78,False,4.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9942,True,,True,,True,,0.2341666666666667,experimental (CSPA/GPI),OR51E2,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Multi-pass membrane protein; uniprot:Early endosome membrane ; Multi-pass membrane protein,False,0.0,,,0.01342012105641632,0.35224896040544146,27.2,colon,0.6477510395945585,,,,,,RNA only,0.6477510395945585,False,0.0,0.0,0.0018983872,3.7456392e-05,4.9656478e-05,0.0018983872,-0.0514455313782764,0.0902971929986325,5,0,0.0
OR51D1,Q8NGF3,Olfactory receptor 51D1,ENSG00000197428,experimental,False,NC:1-36;TM:37-61;CY:62-72;TM:73-91;NC:92-110;TM:111-133;CY:134-152;TM:153-174;NC:175-209;TM:210-234;CY:235-247;TM:248-272;NC:273-282;TM:283-304;CY:305-324,multi-pass (7 TM),7,100,36,63,False,2.0,Receptors,Cell membrane (Multi-pass membrane protein),0.7717,True,,True,,True,,0.21500000000000002,experimental (CSPA/GPI),OR51D1,GO CC high conf,0.65,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.02914026581754643,0.008260688270785032,0.1,adipose tissue,0.9917393117292149,,,,,,RNA only,0.9917393117292149,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51B6,Q9H340,Olfactory receptor 51B6,ENSG00000176239,experimental,False,NC:1-23;TM:24-46;CY:47-57;TM:58-79;NC:80-98;TM:99-121;CY:122-141;TM:142-163;NC:164-197;TM:198-219;CY:220-238;TM:239-260;NC:261-267;TM:268-290;CY:291-312,multi-pass (7 TM),7,83,34,72,False,3.0,Receptors,Cell membrane (Multi-pass membrane protein),0.8865,True,,True,,True,,0.22333333333333333,experimental (CSPA/GPI),OR51B6,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.05569986483423206,0.0,0.0,adipose tissue,1.0,,,,,,RNA only,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
