ensembl_id,symbol,baseline_K562,baseline_RPE1,baseline_HepG2,baseline_Jurkat,response_sd_K562,response_sd_RPE1,response_sd_HepG2,response_sd_Jurkat,shared_response_fraction
ENSG00000196756,SNHG17,0.3890,0.2027,0.3360,0.6199,0.0949,0.0954,0.1269,0.0985,0.5530
ENSG00000196792,STRN3,0.5056,0.3673,0.4162,0.3766,0.0599,0.0742,0.0753,0.0716,0.3058
ENSG00000196810,CTBP1-DT,0.1044,0.1126,0.0898,0.2432,0.0347,0.0427,0.0375,0.0702,0.3228
ENSG00000196821,ILRUN,0.2952,0.1668,0.2965,0.1828,0.0464,0.0512,0.0657,0.0517,0.3021
ENSG00000196843,ARID5A,0.0918,0.0956,0.0957,0.1734,0.0302,0.0450,0.0415,0.0691,0.2894
ENSG00000196850,PPTC7,0.2105,0.0890,0.1631,0.1870,0.0388,0.0362,0.0498,0.0542,0.2749
ENSG00000196865,NHLRC2,0.2187,0.3736,0.3019,0.2829,0.0408,0.0769,0.0631,0.0682,0.2788
ENSG00000196911,KPNA5,0.1279,0.0774,0.0742,0.1680,0.0351,0.0376,0.0366,0.0550,0.3144
ENSG00000196914,ARHGEF12,0.4544,0.6235,0.3752,0.3852,0.0611,0.0843,0.0751,0.0851,0.3182
ENSG00000196923,PDLIM7,0.2694,0.9149,0.2920,0.1491,0.0584,0.1196,0.0845,0.0502,0.3412
ENSG00000196924,FLNA,0.2144,1.5441,0.8284,0.8067,0.0765,0.1732,0.1270,0.1204,0.4208
ENSG00000196937,FAM3C,0.3164,0.7464,0.1957,0.2788,0.0502,0.1139,0.0594,0.0587,0.2859
ENSG00000196950,SLC39A10,0.4563,0.5212,0.3635,0.2775,0.0596,0.0876,0.0773,0.0759,0.3338
ENSG00000196961,AP2A1,0.3958,0.3821,0.2730,0.3147,0.0558,0.0722,0.0588,0.0627,0.3318
ENSG00000196975,ANXA4,0.0976,0.3894,1.5056,0.1072,0.0519,0.1149,0.1746,0.0452,0.3211
ENSG00000196976,LAGE3,0.5494,0.4451,0.3198,1.0654,0.0576,0.0889,0.0712,0.0823,0.3640
ENSG00000196998,WDR45,0.1218,0.2081,0.1416,0.1545,0.0367,0.0833,0.0564,0.0532,0.3612
ENSG00000197006,METTL9,0.7297,0.9253,1.0294,0.9139,0.0611,0.0917,0.1086,0.0798,0.2756
ENSG00000197043,ANXA6,0.2491,0.6597,0.3430,0.6316,0.0549,0.1042,0.0881,0.0874,0.3699
ENSG00000197045,GMFB,0.1308,0.3970,0.2528,0.2794,0.0342,0.0710,0.0630,0.0699,0.3555
ENSG00000197056,ZMYM1,0.2630,0.2288,0.1116,0.2546,0.0495,0.0586,0.0417,0.0652,0.2724
ENSG00000197061,HIST1H4C,2.3248,2.1832,1.9325,2.4786,0.1725,0.4889,0.3848,0.2727,0.3320
ENSG00000197063,MAFG,0.5371,0.2960,0.4270,0.3005,0.0696,0.1249,0.0866,0.0774,0.4391
ENSG00000197070,ARRDC1,0.0880,0.1078,0.1832,0.1851,0.0286,0.0405,0.0562,0.0550,0.3374
ENSG00000197081,IGF2R,0.5250,0.6759,0.7150,0.6672,0.0642,0.1222,0.1135,0.0954,0.3738
ENSG00000197102,DYNC1H1,0.7512,1.4907,0.8952,1.0588,0.0846,0.1705,0.1289,0.1036,0.4602
ENSG00000197111,PCBP2,1.4760,1.3567,1.4394,1.6005,0.0765,0.1196,0.0976,0.0780,0.3470
ENSG00000197114,ZGPAT,0.1611,0.1616,0.3636,0.3398,0.0346,0.0517,0.0750,0.0700,0.3320
ENSG00000197136,PCNX3,0.1368,0.1249,0.1366,0.1387,0.0328,0.0421,0.0445,0.0468,0.2715
ENSG00000197150,ABCB8,0.2727,0.1642,0.1360,0.2663,0.0477,0.0513,0.0451,0.0572,0.3092
ENSG00000197157,SND1,0.6273,0.5668,0.6467,0.5851,0.0589,0.0891,0.0788,0.0812,0.3924
ENSG00000197170,PSMD12,1.1561,1.0329,0.8406,1.0040,0.0664,0.1306,0.1022,0.0830,0.3686
ENSG00000197183,NOL4L,0.1672,0.0974,0.4024,0.1683,0.0428,0.0477,0.0708,0.0641,0.2956
ENSG00000197217,ENTPD4,0.1097,0.2439,0.1377,0.2199,0.0357,0.0665,0.0505,0.0620,0.3260
ENSG00000197223,C1D,0.6949,0.4864,0.5535,0.6659,0.0637,0.0829,0.0894,0.0870,0.4177
ENSG00000197226,TBC1D9B,0.2111,0.2797,0.1655,0.2969,0.0408,0.0600,0.0481,0.0637,0.3142
ENSG00000197265,GTF2E2,0.3455,0.3026,0.3314,0.3762,0.0466,0.0594,0.0630,0.0659,0.2817
ENSG00000197299,BLM,0.4439,0.1732,0.1180,0.5921,0.0565,0.0648,0.0500,0.0852,0.3102
ENSG00000197302,ZNF720,0.1851,0.1242,0.2947,0.2475,0.0470,0.0496,0.0681,0.0667,0.3606
ENSG00000197312,DDI2,0.4343,0.1631,0.5515,0.3055,0.0536,0.0481,0.0899,0.0618,0.3035
ENSG00000197323,TRIM33,0.6421,0.3750,0.4579,0.5992,0.0583,0.0719,0.0746,0.0787,0.2880
ENSG00000197324,LRP10,0.2598,0.6630,0.1236,0.1734,0.0607,0.1333,0.0739,0.0641,0.3303
ENSG00000197343,ZNF655,0.4399,0.3051,0.2549,0.3887,0.0621,0.0690,0.0758,0.0788,0.3795
ENSG00000197345,MRPL21,1.2418,0.6750,0.6022,1.0437,0.0986,0.0939,0.0908,0.1068,0.4811
ENSG00000197386,HTT,0.2814,0.3162,0.2985,0.3200,0.0468,0.0680,0.0649,0.0617,0.3086
ENSG00000197429,IPP,0.1119,0.1218,0.1174,0.2040,0.0328,0.0426,0.0421,0.0553,0.2943
ENSG00000197448,GSTK1,0.5908,0.3728,0.5274,0.5458,0.0676,0.0725,0.0880,0.0831,0.4132
ENSG00000197451,HNRNPAB,1.8535,1.5523,1.3636,1.7468,0.0875,0.2222,0.1437,0.1055,0.3758
ENSG00000197498,RPF2,0.6121,0.3686,0.3568,0.5356,0.0836,0.0795,0.0953,0.0895,0.4375
ENSG00000197530,MIB2,0.1152,0.1617,0.1870,0.4073,0.0439,0.0710,0.0661,0.0823,0.4011
ENSG00000197548,ATG7,0.1117,0.1344,0.0586,0.1063,0.0331,0.0414,0.0311,0.0408,0.2677
ENSG00000197555,SIPA1L1,0.0747,0.2720,0.1765,0.2673,0.0263,0.0669,0.0507,0.0622,0.2895
ENSG00000197563,PIGN,0.0878,0.1052,0.1278,0.1901,0.0272,0.0407,0.0404,0.0528,0.2755
ENSG00000197579,TOPORS,0.3371,0.3356,0.1839,0.5060,0.0529,0.0691,0.0586,0.0779,0.2965
ENSG00000197586,ENTPD6,0.1161,0.2189,0.4254,0.1148,0.0299,0.0576,0.0816,0.0462,0.2594
ENSG00000197622,CDC42SE1,0.3863,0.2540,0.0988,0.3607,0.0585,0.0618,0.0454,0.0720,0.3338
ENSG00000197694,SPTAN1,0.2626,0.9746,0.6781,0.9062,0.0555,0.1407,0.1074,0.1220,0.3669
ENSG00000197713,RPE,0.3328,0.2862,0.3246,0.2857,0.0486,0.0639,0.0616,0.0627,0.3366
ENSG00000197728,RPS26,2.2836,2.4448,2.1849,2.4627,0.0886,0.1242,0.1200,0.0882,0.4681
ENSG00000197746,PSAP,0.6623,1.8356,1.1499,1.1417,0.1146,0.3023,0.1586,0.1224,0.3809
ENSG00000197747,S100A10,0.3094,1.7161,1.5150,0.5321,0.0757,0.2187,0.1634,0.0967,0.3180
ENSG00000197756,RPL37A,3.1784,3.2208,3.2316,2.9668,0.1012,0.1428,0.1126,0.1202,0.6502
ENSG00000197771,MCMBP,0.2835,0.4441,0.3590,0.4544,0.0488,0.1099,0.0749,0.0812,0.2478
ENSG00000197780,TAF13,0.1546,0.2068,0.1099,0.1237,0.0381,0.0788,0.0598,0.0503,0.3361
ENSG00000197785,ATAD3A,0.6615,0.4365,0.6600,0.4721,0.0896,0.1004,0.1039,0.0849,0.3750
ENSG00000197798,FAM118B,0.1560,0.1145,0.1028,0.1303,0.0367,0.0422,0.0412,0.0441,0.2923
ENSG00000197858,GPAA1,0.3702,0.6489,0.3454,0.4116,0.0655,0.1049,0.0780,0.0779,0.4423
ENSG00000197860,SGTB,0.1399,0.1347,0.1290,0.1543,0.0370,0.0600,0.0485,0.0494,0.2872
ENSG00000197892,KIF13B,0.0680,0.0741,0.1680,0.0978,0.0291,0.0391,0.0551,0.0385,0.3048
ENSG00000197894,ADH5,1.1192,0.9913,0.9441,1.1614,0.0870,0.1077,0.0947,0.0824,0.3466
ENSG00000197912,SPG7,0.3017,0.4868,0.6050,0.5780,0.0540,0.0797,0.0829,0.0862,0.3876
ENSG00000197930,ERO1A,0.3172,0.7400,0.6948,0.4722,0.0503,0.1095,0.0982,0.0725,0.3041
ENSG00000197958,RPL12,3.2743,3.5313,3.3434,2.8284,0.1202,0.1764,0.1686,0.1470,0.6980
ENSG00000197961,ZNF121,0.3405,0.1539,0.1499,0.2871,0.0470,0.0495,0.0469,0.0589,0.2933
ENSG00000197965,MPZL1,0.6251,0.4806,0.3204,0.4332,0.0621,0.0875,0.0639,0.0687,0.2943
ENSG00000197969,VPS13A,0.2465,0.3497,0.2835,0.4535,0.0444,0.0703,0.0699,0.0757,0.3282
ENSG00000197976,AKAP17A,0.2014,0.1781,0.2762,0.2782,0.0451,0.0617,0.0665,0.0713,0.3599
ENSG00000197982,C1orf122,0.9365,0.9146,0.8130,0.5936,0.0870,0.1386,0.1415,0.0882,0.4820
ENSG00000197989,SNHG12,0.3219,0.2032,0.2579,0.1276,0.0977,0.1757,0.1129,0.0815,0.5153
ENSG00000198000,NOL8,0.7408,0.3969,0.3806,0.7414,0.0663,0.0774,0.0697,0.0839,0.3454
ENSG00000198001,IRAK4,0.1950,0.1343,0.0852,0.2563,0.0425,0.0461,0.0405,0.0715,0.3194
ENSG00000198015,MRPL42,0.9024,0.6678,0.8908,0.9298,0.0815,0.0857,0.0967,0.0933,0.4536
ENSG00000198034,RPS4X,3.5395,3.2694,3.0517,3.5046,0.1202,0.1432,0.1153,0.1392,0.7032
ENSG00000198040,ZNF84,0.1166,0.1333,0.1188,0.1819,0.0321,0.0459,0.0480,0.0564,0.2816
ENSG00000198042,MAK16,0.5176,0.2146,0.2285,0.4464,0.0619,0.0586,0.0586,0.0803,0.3331
ENSG00000198055,GRK6,0.3660,0.3000,0.2917,0.6664,0.0596,0.0742,0.0677,0.1051,0.3348
ENSG00000198056,PRIM1,0.5627,0.2869,0.3588,0.6997,0.0774,0.1037,0.1005,0.1120,0.2766
ENSG00000198060,MARCH5,0.2040,0.4925,0.4768,0.3665,0.0415,0.0795,0.0839,0.0710,0.3632
ENSG00000198087,CD2AP,0.5204,0.6230,0.6064,0.4504,0.0575,0.0822,0.0766,0.0756,0.3011
ENSG00000198089,SFI1,0.1049,0.1208,0.1353,0.2795,0.0307,0.0407,0.0526,0.0655,0.2516
ENSG00000198105,ZNF248,0.1151,0.0725,0.1300,0.1755,0.0329,0.0367,0.0438,0.0561,0.2822
ENSG00000198130,HIBCH,0.4106,0.1994,0.3224,0.3864,0.0549,0.0600,0.0662,0.0669,0.3416
ENSG00000198146,ZNF770,0.3999,0.3671,0.3702,0.5298,0.0481,0.0840,0.0776,0.0804,0.3444
ENSG00000198160,MIER1,0.3758,0.5757,0.3617,0.5883,0.0524,0.0776,0.0690,0.0810,0.2897
ENSG00000198162,MAN1A2,0.3249,0.3982,0.2986,0.4570,0.0532,0.0721,0.0675,0.0736,0.3326
ENSG00000198168,SVIP,0.1592,0.6104,0.2645,0.4828,0.0426,0.1171,0.0585,0.0763,0.2551
ENSG00000198171,DDRGK1,0.5346,0.4334,0.9469,0.4722,0.0657,0.0896,0.1031,0.0836,0.4849
ENSG00000198176,TFDP1,0.8175,0.6484,0.3982,0.7623,0.0716,0.1314,0.0899,0.0916,0.3645
ENSG00000198189,HSD17B11,0.3551,0.1387,0.5081,0.1875,0.0525,0.0520,0.0802,0.0563,0.3139
ENSG00000198198,SZT2,0.1027,0.0975,0.0665,0.1171,0.0325,0.0394,0.0352,0.0475,0.3359
ENSG00000198218,QRICH1,0.2798,0.2177,0.1628,0.2939,0.0438,0.0556,0.0469,0.0613,0.2702
ENSG00000198231,DDX42,0.6626,0.5217,0.5062,0.5713,0.0709,0.0851,0.0795,0.0755,0.3554
ENSG00000198242,RPL23A,2.9319,3.1625,3.1230,3.0548,0.0924,0.1202,0.1083,0.1161,0.6882
ENSG00000198252,STYX,0.1425,0.1505,0.1697,0.2158,0.0338,0.0454,0.0488,0.0553,0.2975
ENSG00000198258,UBL5,1.5113,1.4448,1.1707,1.4034,0.0763,0.1333,0.1088,0.0846,0.4125
ENSG00000198265,HELZ,0.4130,0.3186,0.4263,0.4815,0.0518,0.0782,0.0734,0.0763,0.3360
ENSG00000198276,UCKL1,0.1493,0.1112,0.3373,0.2494,0.0365,0.0392,0.0733,0.0589,0.3581
ENSG00000198301,SDAD1,0.6161,0.3279,0.3302,0.6126,0.0674,0.0758,0.0770,0.0785,0.3511
ENSG00000198315,ZKSCAN8,0.1896,0.0776,0.0822,0.1303,0.0425,0.0394,0.0401,0.0500,0.3011
ENSG00000198355,PIM3,0.3844,0.2012,0.3574,0.5201,0.0591,0.0796,0.0792,0.0811,0.2963
ENSG00000198356,GET3,0.4775,0.6520,0.5027,0.6196,0.0587,0.0847,0.0745,0.0740,0.3496
ENSG00000198369,SPRED2,0.1696,0.1207,0.1950,0.1372,0.0380,0.0475,0.0535,0.0482,0.2719
ENSG00000198380,GFPT1,0.2008,0.3920,0.5329,0.3768,0.0552,0.1059,0.1126,0.0722,0.3765
ENSG00000198382,UVRAG,0.2187,0.1929,0.2332,0.3290,0.0485,0.0595,0.0609,0.0660,0.3211
ENSG00000198393,ZNF26,0.1189,0.1110,0.1064,0.2231,0.0404,0.0506,0.0491,0.0727,0.3569
ENSG00000198399,ITSN2,0.1982,0.2571,0.2460,0.3416,0.0465,0.0637,0.0727,0.0725,0.3410
ENSG00000198408,OGA,0.3848,0.6617,0.3799,0.3785,0.0621,0.0980,0.0837,0.0842,0.3658
ENSG00000198420,TCAF1,0.3124,0.4512,0.7885,0.2931,0.0591,0.0788,0.1130,0.0715,0.3704
ENSG00000198431,TXNRD1,0.8238,1.7308,1.0487,1.3848,0.0714,0.1994,0.1570,0.1138,0.4356
ENSG00000198464,ZNF480,0.2628,0.1733,0.1100,0.4732,0.0451,0.0515,0.0454,0.0753,0.2886
ENSG00000198466,ZNF587,0.1300,0.0903,0.0778,0.1847,0.0337,0.0422,0.0349,0.0536,0.2775
ENSG00000198492,YTHDF2,0.7080,0.6117,0.5324,0.9183,0.0759,0.0890,0.0818,0.0880,0.4358
ENSG00000198498,TMA16,0.4708,0.3981,0.3526,0.5394,0.0545,0.0775,0.0673,0.0793,0.3165
ENSG00000198522,GPN1,0.3562,0.3469,0.3015,0.3394,0.0590,0.0741,0.0633,0.0694,0.3382
ENSG00000198546,ZNF511,0.5580,0.6631,0.8077,0.6160,0.0717,0.1195,0.0985,0.0890,0.3608
ENSG00000198554,WDHD1,0.2816,0.2476,0.1783,0.4605,0.0488,0.0820,0.0598,0.0794,0.3003
ENSG00000198563,DDX39B,1.4070,1.0374,1.0538,1.2844,0.0756,0.1236,0.1104,0.0834,0.3594
ENSG00000198586,TLK1,0.6319,0.4892,0.6732,0.5439,0.0620,0.0816,0.0798,0.0762,0.3065
ENSG00000198589,LRBA,0.3326,0.2985,0.2665,0.3221,0.0508,0.0639,0.0656,0.0704,0.3374
ENSG00000198604,BAZ1A,1.1037,0.5510,0.5240,1.1267,0.0642,0.1003,0.1150,0.0826,0.2802
ENSG00000198612,COPS8,0.5646,0.6090,0.4835,0.6038,0.0603,0.0820,0.0817,0.0757,0.3570
ENSG00000198625,MDM4,0.5235,0.2224,0.1814,0.5725,0.0704,0.0642,0.0615,0.1109,0.3019
ENSG00000198646,NCOA6,0.1575,0.1514,0.2401,0.1909,0.0338,0.0470,0.0558,0.0539,0.2671
ENSG00000198648,STK39,0.0662,0.3945,0.3678,0.5181,0.0324,0.0766,0.0829,0.0870,0.3152
ENSG00000198663,C6orf89,0.4000,0.3641,0.3147,0.4095,0.0567,0.0688,0.0669,0.0752,0.3353
ENSG00000198668,CALM1,1.2196,1.8846,1.3411,1.2150,0.0951,0.1749,0.1244,0.1355,0.2961
ENSG00000198677,TTC37,0.4495,0.7778,0.3837,0.4165,0.0590,0.0939,0.0696,0.0726,0.3876
ENSG00000198690,FAN1,0.1179,0.1423,0.0893,0.2119,0.0318,0.0449,0.0372,0.0575,0.2690
ENSG00000198695,MT-ND6,2.0613,1.3413,1.1968,2.2242,0.1806,0.1923,0.1708,0.2277,0.5979
ENSG00000198700,IPO9,0.5668,0.4580,0.2749,0.4428,0.0634,0.0817,0.0634,0.0708,0.2717
ENSG00000198707,CEP290,0.2979,0.4745,0.2960,0.4905,0.0500,0.1053,0.0773,0.0945,0.4177
ENSG00000198712,MT-CO2,5.2085,4.8390,5.0081,4.5271,0.1477,0.2610,0.1662,0.2006,0.6591
ENSG00000198715,GLMP,0.1520,0.2041,0.3282,0.1089,0.0373,0.0624,0.0722,0.0429,0.3180
ENSG00000198721,ECI2,0.5931,1.3620,0.9329,0.9450,0.0727,0.1647,0.1149,0.0860,0.3389
ENSG00000198727,MT-CYB,4.3891,4.2073,4.3388,4.3095,0.1648,0.2268,0.1764,0.2278,0.6249
ENSG00000198728,LDB1,0.2342,0.1586,0.1057,0.2021,0.0438,0.0604,0.0442,0.0606,0.3176
ENSG00000198730,CTR9,0.3464,0.3889,0.2889,0.6907,0.0496,0.0735,0.0652,0.0890,0.3207
ENSG00000198736,MSRB1,0.2405,0.1250,0.5201,0.2007,0.0527,0.0524,0.0923,0.0528,0.3622
ENSG00000198740,ZNF652,0.2548,0.1336,0.3055,0.3284,0.0434,0.0461,0.0616,0.0662,0.2681
ENSG00000198742,SMURF1,0.0944,0.1478,0.0746,0.0809,0.0276,0.0490,0.0417,0.0342,0.2626
ENSG00000198743,SLC5A3,0.3553,0.2791,0.1644,0.3326,0.0564,0.0730,0.0504,0.0747,0.3085
ENSG00000198755,RPL10A,3.0873,3.0688,3.0981,2.9652,0.1020,0.1741,0.1386,0.1490,0.7428
ENSG00000198763,MT-ND2,3.8530,3.1208,3.5295,3.2154,0.1705,0.2753,0.1867,0.1924,0.6875
ENSG00000198783,ZNF830,0.3608,0.1605,0.1420,0.3316,0.0524,0.0626,0.0460,0.0827,0.3624
ENSG00000198786,MT-ND5,2.9818,2.9543,3.0111,2.5406,0.1420,0.1875,0.1635,0.1788,0.6487
ENSG00000198791,CNOT7,0.7672,0.6426,0.6213,0.8408,0.0652,0.0793,0.0749,0.0810,0.3390
ENSG00000198792,TMEM184B,0.0805,0.1898,0.1079,0.0862,0.0272,0.0550,0.0414,0.0368,0.2725
ENSG00000198793,MTOR,0.2979,0.1924,0.3536,0.2970,0.0484,0.0525,0.0758,0.0643,0.3429
ENSG00000198799,LRIG2,0.1726,0.0858,0.0518,0.1559,0.0407,0.0399,0.0298,0.0546,0.2948
ENSG00000198804,MT-CO1,4.8935,4.7398,4.5810,4.2325,0.1289,0.2496,0.1293,0.1755,0.6148
ENSG00000198805,PNP,0.7764,0.3944,0.4052,0.6409,0.0719,0.0973,0.0888,0.0928,0.3342
ENSG00000198815,FOXJ3,0.2276,0.1313,0.1157,0.2011,0.0445,0.0473,0.0444,0.0578,0.3259
ENSG00000198818,SFT2D1,0.7448,0.5275,0.7892,0.8128,0.0563,0.0716,0.0756,0.0900,0.2986
ENSG00000198824,CHAMP1,0.4838,0.3218,0.2565,0.2976,0.0546,0.0730,0.0579,0.0607,0.2913
ENSG00000198825,INPP5F,0.0689,0.1735,0.1798,0.1013,0.0270,0.0517,0.0509,0.0413,0.2534
ENSG00000198826,ARHGAP11A,0.4136,0.5640,0.3270,0.6504,0.0557,0.1833,0.1093,0.1016,0.2401
ENSG00000198830,HMGN2,1.7993,1.8978,1.5564,2.2782,0.1045,0.3586,0.2457,0.1451,0.3161
ENSG00000198833,UBE2J1,0.2877,0.4446,0.3706,0.3797,0.0535,0.0805,0.0708,0.0974,0.2922
ENSG00000198836,OPA1,0.6361,0.4744,0.3647,0.3409,0.0673,0.0808,0.0702,0.0676,0.3034
ENSG00000198837,DENND4B,0.1641,0.0816,0.0839,0.1829,0.0351,0.0320,0.0346,0.0512,0.2669
ENSG00000198839,ZNF277,0.1728,0.1384,0.2314,0.2221,0.0409,0.0635,0.0737,0.0606,0.3718
ENSG00000198840,MT-ND3,4.0085,3.2813,3.7861,3.2712,0.1671,0.2515,0.1499,0.2328,0.6407
ENSG00000198841,KTI12,0.2053,0.1281,0.1028,0.1830,0.0409,0.0474,0.0395,0.0592,0.3485
ENSG00000198843,SELENOT,0.4184,0.8072,0.4735,0.6846,0.0517,0.1072,0.0762,0.0812,0.3464
ENSG00000198856,OSTC,1.3259,1.1502,1.4798,1.1949,0.0725,0.1511,0.1231,0.0904,0.3528
ENSG00000198858,R3HDM4,0.4732,0.1423,0.2223,0.1905,0.0636,0.0495,0.0670,0.0569,0.3961
ENSG00000198860,TSEN15,0.4378,0.3120,0.3381,0.4836,0.0648,0.0732,0.0769,0.0817,0.3931
ENSG00000198862,LTN1,0.4220,0.3815,0.3236,0.2901,0.0549,0.0791,0.0650,0.0665,0.2952
ENSG00000198863,RUNDC1,0.1645,0.1124,0.1315,0.2038,0.0382,0.0465,0.0493,0.0572,0.3178
ENSG00000198874,TYW1,0.1867,0.1209,0.1434,0.2134,0.0381,0.0425,0.0503,0.0562,0.2890
ENSG00000198876,DCAF12,0.3180,0.1222,0.1881,0.2662,0.0467,0.0417,0.0507,0.0627,0.2727
ENSG00000198886,MT-ND4,4.7718,4.0732,4.7392,4.1828,0.1488,0.1885,0.1804,0.1839,0.6959
ENSG00000198887,SMC5,0.3296,0.5449,0.3709,0.7240,0.0484,0.0867,0.0697,0.0878,0.2930
ENSG00000198888,MT-ND1,3.8970,3.5229,4.3799,3.5413,0.1244,0.2128,0.1651,0.1864,0.6682
ENSG00000198890,PRMT6,0.1438,0.1051,0.0892,0.1261,0.0345,0.0383,0.0371,0.0453,0.2672
ENSG00000198898,CAPZA2,0.6390,0.7790,0.5620,0.5864,0.0671,0.0861,0.0781,0.0760,0.3851
ENSG00000198899,MT-ATP6,4.9692,4.3662,4.9672,4.8043,0.1904,0.2471,0.1842,0.2411,0.7395
ENSG00000198900,TOP1,0.9341,0.9708,1.0622,1.2825,0.0625,0.1049,0.1086,0.0864,0.3060
ENSG00000198901,PRC1,0.7207,1.1304,0.6135,0.6537,0.0725,0.3308,0.1720,0.1094,0.2335
ENSG00000198909,MAP3K3,0.0949,0.1558,0.0867,0.0985,0.0298,0.0471,0.0353,0.0390,0.2332
ENSG00000198912,C1orf174,0.2711,0.2085,0.3252,0.4242,0.0463,0.0565,0.0695,0.0754,0.2869
ENSG00000198917,SPOUT1,0.2216,0.1097,0.1456,0.1900,0.0413,0.0391,0.0431,0.0489,0.3075
ENSG00000198918,RPL39,3.1675,2.9363,2.7058,2.7684,0.1068,0.1411,0.1037,0.1080,0.4627
ENSG00000198924,DCLRE1A,0.1043,0.0930,0.1153,0.1354,0.0293,0.0377,0.0396,0.0508,0.2312
ENSG00000198931,APRT,1.8259,1.3733,1.9911,2.0044,0.0987,0.1319,0.1258,0.1294,0.4242
ENSG00000198937,CCDC167,0.5610,0.4043,0.6078,0.8827,0.0665,0.0880,0.0903,0.0914,0.3472
ENSG00000198938,MT-CO3,5.4779,4.4856,5.3182,4.6977,0.1498,0.2141,0.1704,0.2089,0.7225
ENSG00000198952,SMG5,0.1841,0.1054,0.2118,0.1415,0.0395,0.0419,0.0560,0.0469,0.3087
ENSG00000198954,KIF1BP,0.1473,0.6893,0.2336,0.2877,0.0382,0.0993,0.0593,0.0630,0.2530
ENSG00000198960,ARMCX6,0.2034,0.2938,0.1599,0.1860,0.0588,0.0676,0.0496,0.0546,0.3463
ENSG00000198961,PJA2,0.4081,0.5530,0.3005,0.4427,0.0663,0.1065,0.0706,0.0876,0.3286
ENSG00000203485,INF2,0.1016,0.3147,0.2457,0.1359,0.0298,0.0700,0.0650,0.0453,0.2818
ENSG00000203667,COX20,0.7238,1.1400,0.8620,0.5823,0.0853,0.1359,0.0970,0.0982,0.4446
ENSG00000203668,CHML,0.5744,0.5941,0.3829,0.3247,0.0741,0.1179,0.0855,0.0794,0.3638
ENSG00000203705,TATDN3,0.2252,0.0994,0.0753,0.2714,0.0428,0.0394,0.0353,0.0635,0.2967
ENSG00000203760,CENPW,0.7220,0.8731,0.7554,1.1288,0.0678,0.2321,0.1755,0.1130,0.3365
ENSG00000203778,FAM229B,0.1023,0.3393,0.0765,0.2636,0.0351,0.1257,0.0360,0.0671,0.2922
ENSG00000203791,EEF1AKMT2,0.2578,0.3911,0.2171,0.3446,0.0430,0.0766,0.0586,0.0679,0.2654
ENSG00000203875,SNHG5,2.3014,0.6655,1.9161,1.2398,0.1984,0.2197,0.2207,0.1976,0.5670
ENSG00000203879,GDI1,0.1024,0.2668,0.0770,0.2690,0.0330,0.0679,0.0411,0.0595,0.3062
ENSG00000203880,PCMTD2,0.1211,0.0784,0.1787,0.1965,0.0339,0.0365,0.0537,0.0531,0.3055
ENSG00000203993,ARRDC1-AS1,0.2849,0.1543,0.1215,0.1952,0.0479,0.0481,0.0443,0.0586,0.3200
ENSG00000204070,SYS1,0.1881,0.2323,0.4524,0.2084,0.0408,0.0610,0.0902,0.0616,0.3476
ENSG00000204104,TRAF3IP1,0.2338,0.2769,0.2260,0.2959,0.0440,0.0676,0.0564,0.0619,0.3268
ENSG00000204120,GIGYF2,0.5722,0.4159,0.5127,0.5721,0.0551,0.0773,0.0711,0.0782,0.2887
ENSG00000204130,RUFY2,0.1246,0.3802,0.1362,0.1471,0.0327,0.0732,0.0472,0.0531,0.2618
ENSG00000204138,PHACTR4,0.3799,0.3781,0.5008,0.4246,0.0520,0.0716,0.0723,0.0721,0.2784
ENSG00000204152,TIMM23B,0.0851,0.0771,0.0880,0.1411,0.0273,0.0351,0.0412,0.0474,0.2721
ENSG00000204178,MACO1,0.3168,0.1921,0.4025,0.3830,0.0517,0.0705,0.0825,0.0760,0.3675
ENSG00000204209,DAXX,0.7168,0.4035,0.4040,0.6842,0.0588,0.0712,0.0692,0.0741,0.2868
ENSG00000204217,BMPR2,0.1122,0.4082,0.2226,0.1101,0.0380,0.0898,0.0651,0.0497,0.3463
ENSG00000204220,PFDN6,0.7983,0.5505,0.5377,0.9200,0.0739,0.0879,0.0924,0.0952,0.4030
ENSG00000204227,RING1,0.2284,0.1808,0.2048,0.3041,0.0448,0.0542,0.0559,0.0643,0.3273
ENSG00000204231,RXRB,0.0990,0.1473,0.1411,0.1283,0.0318,0.0485,0.0461,0.0466,0.3070
ENSG00000204237,OXLD1,0.5516,0.2972,0.3423,0.4560,0.0861,0.0757,0.0951,0.0960,0.5530
ENSG00000204256,BRD2,0.9416,0.6220,0.6515,0.9525,0.1053,0.1152,0.1232,0.1207,0.5543
ENSG00000204272,NBDY,0.1244,0.6444,0.1038,0.7140,0.0469,0.1433,0.0643,0.0949,0.3378
ENSG00000204304,PBX2,0.3609,0.1264,0.2641,0.1978,0.0509,0.0442,0.0612,0.0577,0.2880
ENSG00000204308,RNF5,0.5564,0.3239,0.7738,0.5187,0.0611,0.0628,0.0791,0.0841,0.2907
ENSG00000204310,AGPAT1,0.5180,0.3411,0.5064,0.3624,0.0645,0.0715,0.0837,0.0666,0.3838
ENSG00000204316,MRPL38,0.7729,0.5265,0.9180,0.8287,0.0840,0.0860,0.0980,0.0911,0.4284
ENSG00000204344,STK19,0.1770,0.1414,0.1706,0.1341,0.0457,0.0561,0.0571,0.0515,0.3623
